case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G01_R0223,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.1,0.0,0.0,8.9941,8.849248869775357
G01_R0224,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.2,0.0,0.0,9.7182,9.5788947285173
G01_R0225,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.3,0.0,0.0,10.674,10.546215206845249
G01_R0226,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.1,0.0,0.0,8.9953,8.849248477811068
G01_R0227,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.2,0.0,0.0,9.7199,9.579070919886348
G01_R0228,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.3,0.0,0.0,10.676,10.546315770833344
G01_R0229,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.1,0.0,0.0,9.0168,8.866174087698399
G01_R0230,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.2,0.0,0.0,9.7444,9.600468931434875
G01_R0231,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.3,0.0,0.0,10.709,10.577742655258008
G01_R0232,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.1,0.0,0.0,9.0171,8.866291038591253
G01_R0233,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.2,0.0,0.0,9.7448,9.600673468934875
G01_R0234,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.3,0.0,0.0,10.709,10.577538613591342
G01_R0235,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.1,0.0,0.0,9.0174,8.86624066865079
G01_R0236,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.2,0.0,0.0,9.7451,9.600897403756324
G01_R0237,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.3,0.0,0.0,10.71,10.57793219692468
G01_R0238,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.1,0.0,0.0,9.0176,8.866264560019836
G01_R0239,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.2,0.0,0.0,9.7455,9.601012097208702
G01_R0240,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.3,0.0,0.0,10.71,10.57798016567468
G01_R0241,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.1,0.0,0.0,10.308,10.137079530853113
G01_R0242,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.2,0.0,0.0,11.019,10.865821655257912
G01_R0243,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.3,0.0,0.0,11.862,11.72234697420634
G01_R0244,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.1,0.0,0.0,10.316,10.13731868085311
G01_R0245,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.2,0.0,0.0,11.03,10.86776251835316
G01_R0246,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.3,0.0,0.0,11.876,11.72760133978174
G01_R0247,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.1,0.0,0.0,10.325,10.140860207638818
G01_R0248,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.2,0.0,0.0,11.042,10.87438889285713
G01_R0249,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.3,0.0,0.0,11.891,11.74013023313493
G01_R0250,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.1,0.0,0.0,10.335,10.141645323710248
G01_R0251,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.2,0.0,0.0,11.055,10.87631453869046
G01_R0252,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.3,0.0,0.0,11.907,11.74538099107142
G01_R0253,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.1,0.0,0.0,10.625,10.446065025838772
G01_R0254,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.2,0.0,0.0,11.414,11.246208253923156
G01_R0255,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.3,0.0,0.0,12.432,12.27736474463386
G01_R0256,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.1,0.0,0.0,10.629,10.446138900838774
G01_R0257,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.2,0.0,0.0,11.419,11.246558212256485
G01_R0258,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.3,0.0,0.0,12.438,12.277835024395763
G01_R0259,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.1,0.0,0.0,10.632,10.448030943993505
G01_R0260,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.2,0.0,0.0,11.424,11.248406380411224
G01_R0261,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.3,0.0,0.0,12.444,12.280415545229069
G01_R0262,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.1,0.0,0.0,10.636,10.448391006493502
G01_R0263,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.2,0.0,0.0,11.43,11.248554192911223
G01_R0264,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.3,0.0,0.0,12.451,12.28064486814573
G01_R0265,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.1,0.0,0.0,10.713,10.52876427628968
G01_R0266,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.2,0.0,0.0,11.521,11.345560807539712
G01_R0267,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.3,0.0,0.0,12.581,12.415573367559512
G01_R0268,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.1,0.0,0.0,10.714,10.528788547123012
G01_R0269,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.2,0.0,0.0,11.523,11.345714154761936
G01_R0270,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.3,0.0,0.0,12.583,12.416526200892848
G01_R0271,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.1,0.0,0.0,10.716,10.528949917793993
G01_R0272,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.2,0.0,0.0,11.525,11.346534517857163
G01_R0273,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.3,0.0,0.0,12.586,12.417867941964303
G01_R0274,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.1,0.0,0.0,10.717,10.528822188627322
G01_R0275,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.2,0.0,0.0,11.526,11.346810833333356
G01_R0276,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.3,0.0,0.0,12.588,12.418108910714311
G01_R0277,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.1,0.0,0.0,10.741,10.548499971726264
G01_R0278,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.2,0.0,0.0,11.553,11.3690118730159
G01_R0279,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.3,0.0,0.0,12.623,12.450515156746048
G01_R0280,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.1,0.0,0.0,10.741,10.548507992559598
G01_R0281,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.2,0.0,0.0,11.553,11.36918601785717
G01_R0282,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.3,0.0,0.0,12.623,12.451428624007944
G01_R0283,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.1,0.0,0.0,10.741,10.548357232278176
G01_R0284,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.2,0.0,0.0,11.554,11.369476932539715
G01_R0285,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.3,0.0,0.0,12.624,12.45214550644844
G01_R0286,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.1,0.0,0.0,10.742,10.548195003111504
G01_R0287,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.2,0.0,0.0,11.554,11.369595359127011
G01_R0288,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.3,0.0,0.0,12.625,12.452328485615103
G01_R0289,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.1,0.0,0.0,14.804,14.543866922123032
G01_R0290,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.2,0.0,0.0,15.757,15.502474175595236
G01_R0291,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.3,0.0,0.0,16.916,16.680030119859325
G01_R0292,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.1,0.0,0.0,14.816,14.545065089781758
G01_R0293,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.2,0.0,0.0,15.773,15.504855988095246
G01_R0294,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.3,0.0,0.0,16.935,16.685012950216443
G01_R0295,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.1,0.0,0.0,14.829,14.550321378472256
G01_R0296,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.2,0.0,0.0,15.79,15.515176796130952
G01_R0297,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.3,0.0,0.0,16.956,16.699933749819625
G01_R0298,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.1,0.0,0.0,14.843,14.551226657242092
G01_R0299,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.2,0.0,0.0,15.808,15.517982135416675
G01_R0300,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.3,0.0,0.0,16.979,16.70537543434343
G01_R0301,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.1,0.0,0.0,15.249,14.974880971230178
G01_R0302,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.2,0.0,0.0,16.307,16.03093375694446
G01_R0303,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.3,0.0,0.0,17.688,17.43431048164688
G01_R0304,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.1,0.0,0.0,15.255,14.975281950396845
G01_R0305,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.2,0.0,0.0,16.313,16.03181936111112
G01_R0306,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.3,0.0,0.0,17.697,17.4346564131945
G01_R0307,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.1,0.0,0.0,15.26,14.977494191468256
G01_R0308,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.2,0.0,0.0,16.32,16.034780480158705
G01_R0309,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.3,0.0,0.0,17.706,17.439151553075448
G01_R0310,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.1,0.0,0.0,15.266,14.977533253968264
G01_R0311,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.2,0.0,0.0,16.328,16.035076905753947
G01_R0312,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.3,0.0,0.0,17.716,17.439789782242112
G01_R0313,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.1,0.0,0.0,15.371,15.09120983878961
G01_R0314,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.2,0.0,0.0,16.448,16.164093209821434
G01_R0315,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.3,0.0,0.0,17.888,17.61446461160711
G01_R0316,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.1,0.0,0.0,15.373,15.091329198908657
G01_R0317,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.2,0.0,0.0,16.451,16.16454734771826
G01_R0318,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.3,0.0,0.0,17.891,17.61460669791663
G01_R0319,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.1,0.0,0.0,15.375,15.091917327380887
G01_R0320,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.2,0.0,0.0,16.453,16.16521536259919
G01_R0321,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.3,0.0,0.0,17.894,17.61628090327376
G01_R0322,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.1,0.0,0.0,15.376,15.09222549107136
G01_R0323,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.2,0.0,0.0,16.456,16.16522159027777
G01_R0324,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.3,0.0,0.0,17.898,17.61702356398805
G01_R0325,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.1,0.0,0.0,15.41,15.121150188627244
G01_R0326,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.2,0.0,0.0,16.49,16.19542576154403
G01_R0327,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.3,0.0,0.0,17.942,17.652768634920616
G01_R0328,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.1,0.0,0.0,15.41,15.121372215412958
G01_R0329,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.2,0.0,0.0,16.491,16.19574529428213
G01_R0330,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.3,0.0,0.0,17.943,17.652985593253945
G01_R0331,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.1,0.0,0.0,15.411,15.121581530889166
G01_R0332,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.2,0.0,0.0,16.492,16.19599098872659
G01_R0333,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.3,0.0,0.0,17.944,17.654078587301534
G01_R0334,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.1,0.0,0.0,15.411,15.121737877615358
G01_R0335,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.2,0.0,0.0,16.492,16.195975082476593
G01_R0336,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.3,0.0,0.0,17.945,17.654609295634874
G01_R0337,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.1,0.0,0.0,20.219,19.567802388392856
G01_R0338,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.2,0.0,0.0,21.506,21.022690536210348
G01_R0339,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.3,0.0,0.0,23.046,22.59876878472217
G01_R0340,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.1,0.0,0.0,20.236,19.567573419642848
G01_R0341,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.2,0.0,0.0,21.529,21.02777778224207
G01_R0342,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.3,0.0,0.0,23.073,22.607702288194425
G01_R0343,G01,LOGO,holdout_G01,G01,100,50,0.001,0.75,0.1,0.0,0.0,20.254,19.575050104166664
G01_R0344,G01,LOGO,holdout_G01,G01,100,50,0.001,0.75,0.2,0.0,0.0,21.554,21.0424177728175
G01_R0345,G01,LOGO,holdout_G01,G01,100,50,0.001,0.75,0.3,0.0,0.0,23.101,22.633090398809507
G01_R0346,G01,LOGO,holdout_G01,G01,100,50,0.001,0.7,0.1,0.0,0.0,20.273,19.57699408333333
G01_R0347,G01,LOGO,holdout_G01,G01,100,50,0.001,0.7,0.2,0.0,0.0,21.579,21.04763388293656
G01_R0348,G01,LOGO,holdout_G01,G01,100,50,0.001,0.7,0.3,0.0,0.0,23.131,22.64283391716266
G01_R0349,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.85,0.1,0.0,0.0,20.849,20.119147344246112
G01_R0350,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.85,0.2,0.0,0.0,22.254,21.74465676388892
G01_R0351,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.85,0.3,0.0,0.0,24.148,23.620258584210937
G01_R0352,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.8,0.1,0.0,0.0,20.856,20.12020444841277
G01_R0353,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.8,0.2,0.0,0.0,22.264,21.745819159722256
G01_R0354,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.8,0.3,0.0,0.0,24.161,23.62160245921094
G01_R0355,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.75,0.1,0.0,0.0,20.864,20.12411708680561
G01_R0356,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.75,0.2,0.0,0.0,22.274,21.74992642361111
G01_R0357,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.75,0.3,0.0,0.0,24.175,23.62689082627445
G01_R0358,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.7,0.1,0.0,0.0,20.873,20.12463129513894
G01_R0359,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.7,0.2,0.0,0.0,22.285,21.750649756944444
G01_R0360,G01,LOGO,holdout_G01,G01,100,50,0.0001,0.7,0.3,0.0,0.0,24.19,23.62784054502445
G01_R0361,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.85,0.1,0.0,0.0,21.019,20.26856719047624
G01_R0362,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.85,0.2,0.0,0.0,22.42,21.9256629681638
G01_R0363,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.85,0.3,0.0,0.0,24.395,23.862922638077134
G01_R0364,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.8,0.1,0.0,0.0,21.021,20.268670919642908
G01_R0365,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.8,0.2,0.0,0.0,22.424,21.925994375901897
G01_R0366,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.8,0.3,0.0,0.0,24.4,23.86313955027953
G01_R0367,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.75,0.1,0.0,0.0,21.024,20.269679050595265
G01_R0368,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.75,0.2,0.0,0.0,22.427,21.9274643982233
G01_R0369,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.75,0.3,0.0,0.0,24.405,23.86486360087477
G01_R0370,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.7,0.1,0.0,0.0,21.026,20.26975212202385
G01_R0371,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.7,0.2,0.0,0.0,22.431,21.92764793988997
G01_R0372,G01,LOGO,holdout_G01,G01,100,50,1e-05,0.7,0.3,0.0,0.0,24.41,23.865135000495982
G01_R0373,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.85,0.1,0.0,0.0,21.074,20.30501421031738
G01_R0374,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.85,0.2,0.0,0.0,22.472,21.9790380193454
G01_R0375,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.85,0.3,0.0,0.0,24.462,23.912658317415207
G01_R0376,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.8,0.1,0.0,0.0,21.074,20.30504352281739
G01_R0377,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.8,0.2,0.0,0.0,22.473,21.979025199900946
G01_R0378,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.8,0.3,0.0,0.0,24.463,23.912955765331887
G01_R0379,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.75,0.1,0.0,0.0,21.075,20.305475807043603
G01_R0380,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.75,0.2,0.0,0.0,22.473,21.979103081845388
G01_R0381,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.75,0.3,0.0,0.0,24.464,23.913725223665253
G01_R0382,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.7,0.1,0.0,0.0,21.075,20.305549149305516
G01_R0383,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.7,0.2,0.0,0.0,22.474,21.97912399851205
G01_R0384,G01,LOGO,holdout_G01,G01,100,50,1e-06,0.7,0.3,0.0,0.0,24.466,23.913985769119797
G01_R0385,G01,LOGO,holdout_G01,G01,250,3,0.001,0.85,0.1,0.0,0.0,11.248,10.928432513392853
G01_R0386,G01,LOGO,holdout_G01,G01,250,3,0.001,0.85,0.2,0.0,0.0,12.002,11.733290929563475
G01_R0387,G01,LOGO,holdout_G01,G01,250,3,0.001,0.85,0.3,0.0,0.0,12.927,12.722498489583334
G01_R0388,G01,LOGO,holdout_G01,G01,250,3,0.001,0.8,0.1,0.0,0.0,11.26,10.929124334821422
G01_R0389,G01,LOGO,holdout_G01,G01,250,3,0.001,0.8,0.2,0.0,0.0,12.016,11.733818048611097
G01_R0390,G01,LOGO,holdout_G01,G01,250,3,0.001,0.8,0.3,0.0,0.0,12.945,12.723294706845238
G01_R0391,G01,LOGO,holdout_G01,G01,250,3,0.001,0.75,0.1,0.0,0.0,11.271,10.934539629464297
G01_R0392,G01,LOGO,holdout_G01,G01,250,3,0.001,0.75,0.2,0.0,0.0,12.031,11.739276672123
G01_R0393,G01,LOGO,holdout_G01,G01,250,3,0.001,0.75,0.3,0.0,0.0,12.965,12.731988531746005
G01_R0394,G01,LOGO,holdout_G01,G01,250,3,0.001,0.7,0.1,0.0,0.0,11.284,10.93508658779763
G01_R0395,G01,LOGO,holdout_G01,G01,250,3,0.001,0.7,0.2,0.0,0.0,12.048,11.739452713789666
G01_R0396,G01,LOGO,holdout_G01,G01,250,3,0.001,0.7,0.3,0.0,0.0,12.986,12.73245507936505
G01_R0397,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.85,0.1,0.0,0.0,11.497,11.162523309523822
G01_R0398,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.85,0.2,0.0,0.0,12.319,11.994346952651522
G01_R0399,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.85,0.3,0.0,0.0,13.424,13.123905472222232
G01_R0400,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.8,0.1,0.0,0.0,11.501,11.163140247023824
G01_R0401,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.8,0.2,0.0,0.0,12.325,11.994887482413423
G01_R0402,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.8,0.3,0.0,0.0,13.432,13.124977027281757
G01_R0403,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.75,0.1,0.0,0.0,11.505,11.16487219146827
G01_R0404,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.75,0.2,0.0,0.0,12.332,11.997154817234858
G01_R0405,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.75,0.3,0.0,0.0,13.441,13.128037555555558
G01_R0406,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.7,0.1,0.0,0.0,11.51,11.164716503968268
G01_R0407,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.7,0.2,0.0,0.0,12.339,11.997221202651524
G01_R0408,G01,LOGO,holdout_G01,G01,250,3,0.0001,0.7,0.3,0.0,0.0,13.45,13.128259945436511
G01_R0409,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.85,0.1,0.0,0.0,11.564,11.216639119543675
G01_R0410,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.85,0.2,0.0,0.0,12.364,12.018337831845274
G01_R0411,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.85,0.3,0.0,0.0,13.506,13.169366294687938
G01_R0412,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.8,0.1,0.0,0.0,11.565,11.217317403769869
G01_R0413,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.8,0.2,0.0,0.0,12.367,12.019455650297663
G01_R0414,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.8,0.3,0.0,0.0,13.51,13.171204349747487
G01_R0415,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.75,0.1,0.0,0.0,11.567,11.218098318452384
G01_R0416,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.75,0.2,0.0,0.0,12.37,12.021763852678571
G01_R0417,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.75,0.3,0.0,0.0,13.514,13.17337995982145
G01_R0418,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.7,0.1,0.0,0.0,11.568,11.218021380952385
G01_R0419,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.7,0.2,0.0,0.0,12.373,12.022501401785712
G01_R0420,G01,LOGO,holdout_G01,G01,250,3,1e-05,0.7,0.3,0.0,0.0,13.519,13.17420325545637
G01_R0421,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.85,0.1,0.0,0.0,11.587,11.23380787996031
G01_R0422,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.85,0.2,0.0,0.0,12.368,12.018397610615123
G01_R0423,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.85,0.3,0.0,0.0,13.509,13.167609203914084
G01_R0424,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.8,0.1,0.0,0.0,11.587,11.234308476686506
G01_R0425,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.8,0.2,0.0,0.0,12.369,12.01946986656752
G01_R0426,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.8,0.3,0.0,0.0,13.51,13.169170534271256
G01_R0427,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.75,0.1,0.0,0.0,11.587,11.234516061011911
G01_R0428,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.75,0.2,0.0,0.0,12.37,12.021569818948429
G01_R0429,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.75,0.3,0.0,0.0,13.512,13.171089976190489
G01_R0430,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.7,0.1,0.0,0.0,11.588,11.234561727678578
G01_R0431,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.7,0.2,0.0,0.0,12.371,12.022362253472233
G01_R0432,G01,LOGO,holdout_G01,G01,250,3,1e-06,0.7,0.3,0.0,0.0,13.513,13.171915178571444
G01_R0433,G01,LOGO,holdout_G01,G01,250,6,0.001,0.85,0.1,0.0,0.0,13.884,13.418554388032096
G01_R0434,G01,LOGO,holdout_G01,G01,250,6,0.001,0.85,0.2,0.0,0.0,14.746,14.395330937003978
G01_R0435,G01,LOGO,holdout_G01,G01,250,6,0.001,0.85,0.3,0.0,0.0,15.858,15.580742886273438
G01_R0436,G01,LOGO,holdout_G01,G01,250,6,0.001,0.8,0.1,0.0,0.0,13.897,13.418726286841622
G01_R0437,G01,LOGO,holdout_G01,G01,250,6,0.001,0.8,0.2,0.0,0.0,14.763,14.396243032242076
G01_R0438,G01,LOGO,holdout_G01,G01,250,6,0.001,0.8,0.3,0.0,0.0,15.88,15.581878740440104
G01_R0439,G01,LOGO,holdout_G01,G01,250,6,0.001,0.75,0.1,0.0,0.0,13.912,13.424192566603546
G01_R0440,G01,LOGO,holdout_G01,G01,250,6,0.001,0.75,0.2,0.0,0.0,14.782,14.40413559474209
G01_R0441,G01,LOGO,holdout_G01,G01,250,6,0.001,0.75,0.3,0.0,0.0,15.903,15.591814474071036
G01_R0442,G01,LOGO,holdout_G01,G01,250,6,0.001,0.7,0.1,0.0,0.0,13.927,13.424851222853544
G01_R0443,G01,LOGO,holdout_G01,G01,250,6,0.001,0.7,0.2,0.0,0.0,14.802,14.404352556051611
G01_R0444,G01,LOGO,holdout_G01,G01,250,6,0.001,0.7,0.3,0.0,0.0,15.928,15.59278159510279
G01_R0445,G01,LOGO,holdout_G01,G01,250,6,0.0001,0.85,0.1,0.0,0.0,14.134,13.693857897321422
G01_R0446,G01,LOGO,holdout_G01,G01,250,6,0.0001,0.85,0.2,0.0,0.0,15.122,14.696528660714293
G01_R0447,G01,LOGO,holdout_G01,G01,250,6,0.0001,0.85,0.3,0.0,0.0,16.446,16.047754173611096
