case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0170,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.85,0.2,0.0,0.0,14.034764,14.384916592193331,0.3501525921933339,0.3501525921933339
G01_R0171,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.85,0.3,0.0,0.0,25.849678,26.50754747867409,0.6578694786740904,0.6578694786740904
G01_R0172,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.1,0.0,0.0,6.6853538,6.87923212649803,0.1938783264980301,0.1938783264980301
G01_R0173,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.2,0.0,0.0,14.060641,14.40945705516457,0.3488160551645691,0.3488160551645691
G01_R0174,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.3,0.0,0.0,25.895523,26.545591732036492,0.6500687320364946,0.6500687320364946
G01_R0175,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.1,0.0,0.0,6.6977547,6.892384019763767,0.1946293197637674,0.1946293197637674
G01_R0176,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.2,0.0,0.0,14.089505,14.44013999320378,0.35063499320378,0.35063499320378
G01_R0177,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.3,0.0,0.0,25.947354,26.5981320298846,0.6507780298845987,0.6507780298845987
G01_R0178,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.1,0.0,0.0,6.711645,6.90579725432169,0.1941522543216898,0.1941522543216898
G01_R0179,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.2,0.0,0.0,14.122356,14.472490069955434,0.350134069955434,0.350134069955434
G01_R0180,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.3,0.0,0.0,26.007168,26.657036749290377,0.649868749290377,0.649868749290377
G01_R0181,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.1,0.0,0.0,24.410804,24.714331680287067,0.3035276802870683,0.3035276802870683
G01_R0182,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.2,0.0,0.0,78.946158,79.4348393925779,0.4886813925779023,0.4886813925779023
G01_R0183,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.3,0.0,0.0,168.59137800000002,169.34099054559448,0.7496125455944593,0.7496125455944593
G01_R0184,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.1,0.0,0.0,24.455769,24.76382071331825,0.3080517133182461,0.3080517133182461
G01_R0185,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.2,0.0,0.0,79.044114,79.53419648119488,0.4900824811948894,0.4900824811948894
G01_R0186,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.3,0.0,0.0,168.75132200000002,169.50789720078075,0.7565752007807305,0.7565752007807305
G01_R0187,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.1,0.0,0.0,24.504731,24.81945136120572,0.314720361205719,0.314720361205719
G01_R0188,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.2,0.0,0.0,79.15306600000001,79.648227394652,0.495161394651987,0.495161394651987
G01_R0189,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.3,0.0,0.0,168.93126099999998,169.7020907064632,0.7708297064632177,0.7708297064632177
G01_R0190,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.1,0.0,0.0,24.55769,24.87901769861595,0.3213276986159492,0.3213276986159492
G01_R0191,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.2,0.0,0.0,79.27501500000001,79.77398615922863,0.498971159228617,0.498971159228617
G01_R0192,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.3,0.0,0.0,169.13119600000002,169.90893170052033,0.77773570052031,0.77773570052031
G01_R0193,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.1,0.0,0.0,15.135925,15.830144022667849,0.6942190226678484,0.6942190226678484
G01_R0194,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.2,0.0,0.0,21.309251,22.501618517768357,1.1923675177683537,1.1923675177683537
G01_R0195,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.3,0.0,0.0,30.508539,32.57521435880999,2.066675358809988,2.066675358809988
G01_R0196,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.1,0.0,0.0,15.200943,15.887953189474077,0.6870101894740763,0.6870101894740763
G01_R0197,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.2,0.0,0.0,21.431028,22.629307391188814,1.1982793911888123,1.1982793911888123
G01_R0198,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.3,0.0,0.0,30.71707,32.8062815362819,2.0892115362819013,2.0892115362819013
G01_R0199,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.1,0.0,0.0,15.27188,15.968808088338887,0.696928088338888,0.696928088338888
G01_R0200,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.2,0.0,0.0,21.561695,22.77223152603436,1.2105365260343568,1.2105365260343568
G01_R0201,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.3,0.0,0.0,30.942466,33.05855274657992,2.1160867465799207,2.1160867465799207
G01_R0202,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.1,0.0,0.0,15.346728,16.039557088421855,0.6928290884218544,0.6928290884218544
G01_R0203,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.2,0.0,0.0,21.702236,22.922085197869105,1.219849197869106,1.219849197869106
G01_R0204,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.3,0.0,0.0,31.187713,33.32224089550388,2.134527895503883,2.134527895503883
G01_R0205,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.1,0.0,0.0,18.847063,19.75746623707764,0.9104032370776416,0.9104032370776416
G01_R0206,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.2,0.0,0.0,28.761825,30.36034075462977,1.5985157546297728,1.5985157546297728
G01_R0207,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.3,0.0,0.0,44.408754,47.29404809052992,2.885294090529918,2.885294090529918
G01_R0208,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,19.79926800720512,0.9039500072051148,0.9039500072051148
G01_R0209,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.2,0.0,0.0,28.871917,30.454645336630133,1.582728336630133,1.582728336630133
G01_R0210,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.3,0.0,0.0,44.615621,47.470611758779015,2.8549907587790173,2.8549907587790173
G01_R0211,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.1,0.0,0.0,18.946497,19.85787829089184,0.9113812908918392,0.9113812908918392
G01_R0212,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.2,0.0,0.0,28.991915,30.589500330736133,1.597585330736134,1.597585330736134
G01_R0213,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.3,0.0,0.0,44.844372,47.72186018786511,2.8774881878651115,2.8774881878651115
G01_R0214,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.1,0.0,0.0,19.002587,19.90727033843888,0.9046833384388826,0.9046833384388826
G01_R0215,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.2,0.0,0.0,29.124803,30.71354927483244,1.588746274832438,1.588746274832438
G01_R0216,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.3,0.0,0.0,45.101987,47.96363058819039,2.8616435881903897,2.8616435881903897
G01_R0217,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.1,0.0,0.0,28.1661,29.26372541692852,1.0976254169285156,1.0976254169285156
G01_R0218,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.2,0.0,0.0,59.088896,60.96310235766695,1.8742063576669492,1.8742063576669492
G01_R0219,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.3,0.0,0.0,108.595423,111.91633887194403,3.3209158719440524,3.3209158719440524
G01_R0220,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,29.334480642547614,1.0866866425476154,1.0866866425476154
G01_R0221,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.2,0.0,0.0,59.323476,61.20106001983075,1.8775840198307487,1.8775840198307487
G01_R0222,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.3,0.0,0.0,109.064893,112.3790793587307,3.3141863587307085,3.3141863587307085
G01_R0223,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.1,0.0,0.0,28.340457,29.43996827090634,1.0995112709063406,1.0995112709063406
G01_R0224,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.2,0.0,0.0,59.592016,61.47602787213971,1.884011872139709,1.884011872139709
G01_R0225,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.3,0.0,0.0,109.594314,112.92639665735248,3.3320826573524727,3.3320826573524727
G01_R0226,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.1,0.0,0.0,28.446084,29.53512304816887,1.0890390481688712,1.0890390481688712
G01_R0227,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.2,0.0,0.0,59.90051,61.79849862477826,1.8979886247782645,1.8979886247782645
G01_R0228,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.3,0.0,0.0,110.213675,113.56095964905462,3.347284649054629,3.347284649054629
G01_R0229,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.1,0.0,0.0,99.825659,101.3364957987072,1.5108367987072029,1.5108367987072029
G01_R0230,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.2,0.0,0.0,321.337835,323.75986529633315,2.422030296333162,2.422030296333162
G01_R0231,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,688.9506975188726,3.6869905188725625,3.6869905188725625
G01_R0232,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.1,0.0,0.0,100.096539,101.62503338084082,1.5284943808408116,1.5284943808408116
G01_R0233,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.2,0.0,0.0,322.107681,324.5293443815004,2.421663381500366,2.421663381500366
G01_R0234,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,690.4225212048998,3.709012204899864,3.709012204899864
G01_R0235,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.1,0.0,0.0,100.40641,101.95811111595964,1.551701115959645,1.551701115959645
G01_R0236,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.2,0.0,0.0,322.987516,325.4282621209527,2.4407461209526677,2.4407461209526677
G01_R0237,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,692.1538504178441,3.7705544178439823,3.7705544178439823
G01_R0238,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.1,0.0,0.0,100.766271,102.32259211863276,1.5563211186327663,1.5563211186327663
G01_R0239,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.2,0.0,0.0,323.997337,326.4341200265864,2.4367830265863404,2.4367830265863404
G01_R0240,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.3,0.0,0.0,690.323067,694.1230804282561,3.80001342825608,3.80001342825608
G01_R0241,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.1,0.0,0.0,15.135925,15.830191077042857,0.6942660770428546,0.6942660770428546
G01_R0242,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.2,0.0,0.0,21.309251,22.5015267070124,1.1922757070123993,1.1922757070123993
G01_R0243,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.3,0.0,0.0,30.508539,32.57555986130998,2.0670208613099845,2.0670208613099845
G01_R0244,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.1,0.0,0.0,15.200943,15.88774472872408,0.6868017287240793,0.6868017287240793
G01_R0245,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.2,0.0,0.0,21.431028,22.630305291355484,1.1992772913554823,1.1992772913554823
G01_R0246,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.3,0.0,0.0,30.71707,32.805784805031905,2.088714805031905,2.088714805031905
G01_R0247,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.1,0.0,0.0,15.27188,15.96832381421389,0.6964438142138913,0.6964438142138913
G01_R0248,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.2,0.0,0.0,21.561695,22.77165955430519,1.2099645543051911,1.2099645543051911
G01_R0249,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.3,0.0,0.0,30.942466,33.058605030579905,2.1161390305799053,2.1161390305799053
G01_R0250,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.1,0.0,0.0,15.346728,16.039545215421864,0.6928172154218633,0.6928172154218633
G01_R0251,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.2,0.0,0.0,21.702236,22.922022234327443,1.2197862343274437,1.2197862343274437
G01_R0252,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.3,0.0,0.0,31.187713,33.322449805545546,2.134736805545547,2.134736805545547
G01_R0253,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.1,0.0,0.0,18.847063,19.75748339074429,0.9104203907442958,0.9104203907442958
G01_R0254,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.2,0.0,0.0,28.761825,30.36043200862977,1.59860700862977,1.59860700862977
G01_R0255,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.3,0.0,0.0,44.408754,47.29441156057159,2.8856575605715875,2.8856575605715875
G01_R0256,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,19.79920400824677,0.9038860082467686,0.9038860082467686
G01_R0257,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.2,0.0,0.0,28.871917,30.4542878298593,1.5823708298593004,1.5823708298593004
G01_R0258,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.3,0.0,0.0,44.615621,47.470470002362354,2.854849002362357,2.854849002362357
G01_R0259,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.1,0.0,0.0,18.946497,19.85750757326684,0.911010573266836,0.911010573266836
G01_R0260,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.2,0.0,0.0,28.991915,30.588437605444465,1.5965226054444663,1.5965226054444663
G01_R0261,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.3,0.0,0.0,44.844372,47.72040594011512,2.8760339401151143,2.8760339401151143
G01_R0262,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.1,0.0,0.0,19.002587,19.907110935744434,0.904523935744436,0.904523935744436
G01_R0263,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.2,0.0,0.0,29.124803,30.713036766936607,1.5882337669366071,1.5882337669366071
G01_R0264,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.3,0.0,0.0,45.101987,47.964438608065386,2.862451608065385,2.862451608065385
G01_R0265,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.1,0.0,0.0,28.1661,29.263692597345177,1.0975925973451766,1.0975925973451766
G01_R0266,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.2,0.0,0.0,59.088896,60.96363690690803,1.8747409069080303,1.8747409069080303
G01_R0267,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.3,0.0,0.0,108.595423,111.9178415182774,3.322418518277402,3.322418518277402
G01_R0268,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,29.334602741089284,1.086808741089282,1.086808741089282
G01_R0269,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.2,0.0,0.0,59.323476,61.20139259814326,1.8779165981432584,1.8779165981432584
G01_R0270,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.3,0.0,0.0,109.064893,112.3790597837099,3.314166783709908,3.314166783709908
G01_R0271,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.1,0.0,0.0,28.340457,29.43971524344801,1.0992582434480092,1.0992582434480092
G01_R0272,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.2,0.0,0.0,59.592016,61.47473218613971,1.88271618613971,1.88271618613971
G01_R0273,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.3,0.0,0.0,109.594314,112.92579613401912,3.331482134019126,3.331482134019126
G01_R0274,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.1,0.0,0.0,28.446084,29.535023617127205,1.088939617127206,1.088939617127206
G01_R0275,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.2,0.0,0.0,59.90051,61.79843834344493,1.8979283434449317,1.8979283434449317
G01_R0276,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.3,0.0,0.0,110.213675,113.56027657272126,3.346601572721269,3.346601572721269
G01_R0277,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.1,0.0,0.0,99.825659,101.3362632605822,1.5106042605822123,1.5106042605822123
G01_R0278,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.2,0.0,0.0,321.337835,323.76138146695814,2.423546466958157,2.423546466958157
G01_R0279,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,688.9483555518308,3.684648551830719,3.684648551830719
G01_R0280,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.1,0.0,0.0,100.096539,101.62532771279916,1.528788712799141,1.528788712799141
G01_R0281,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.2,0.0,0.0,322.107681,324.5298266280004,2.422145628000351,2.422145628000351
G01_R0282,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,690.4202444591084,3.706735459108472,3.706735459108472
G01_R0283,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.1,0.0,0.0,100.40641,101.95763126220965,1.551221262209637,1.551221262209637
G01_R0284,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.2,0.0,0.0,322.987516,325.4282675394112,2.440751539411167,2.440751539411167
G01_R0285,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,692.1553067263438,3.7720107263437512,3.7720107263437512
G01_R0286,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.1,0.0,0.0,100.766271,102.32320587104942,1.556934871049421,1.556934871049421
G01_R0287,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.2,0.0,0.0,323.997337,326.43492862996135,2.4375916299613323,2.4375916299613323
G01_R0288,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.3,0.0,0.0,690.323067,694.1263303800056,3.8032633800055455,3.8032633800055455
G01_R0289,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.1,0.0,0.0,15.135925,15.82973284416389,0.6938078441638904,0.6938078441638904
G01_R0290,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.2,0.0,0.0,21.309251,22.50164212517759,1.1923911251775898,1.1923911251775898
G01_R0291,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.3,0.0,0.0,30.508539,32.57561203923856,2.067073039238558,2.067073039238558
G01_R0292,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.1,0.0,0.0,15.200943,15.887196985553452,0.6862539855534511,0.6862539855534511
G01_R0293,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.2,0.0,0.0,21.431028,22.630059381124838,1.1990313811248328,1.1990313811248328
G01_R0294,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.3,0.0,0.0,30.71707,32.805079709052734,2.0880097090527343,2.0880097090527343
G01_R0295,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.1,0.0,0.0,15.27188,15.96823380834484,0.696353808344842,0.696353808344842
G01_R0296,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.2,0.0,0.0,21.561695,22.771422741352808,1.2097277413528076,1.2097277413528076
G01_R0297,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.3,0.0,0.0,30.942466,33.058953336901325,2.1164873369013257,2.1164873369013257
G01_R0298,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.1,0.0,0.0,15.346728,16.039623093177816,0.6928950931778157,0.6928950931778157
G01_R0299,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.2,0.0,0.0,21.702236,22.921813317741133,1.219577317741134,1.219577317741134
G01_R0300,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.3,0.0,0.0,31.187713,33.32141387643989,2.1337008764398924,2.1337008764398924
G01_R0301,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.1,0.0,0.0,18.847063,19.757446753021085,0.9103837530210868,0.9103837530210868
G01_R0302,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.2,0.0,0.0,28.761825,30.359567309995835,1.5977423099958337,1.5977423099958337
G01_R0303,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.3,0.0,0.0,44.408754,47.29544903613111,2.8866950361311083,2.8866950361311083
G01_R0304,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,19.799077907157493,0.9037599071574896,0.9037599071574896
G01_R0305,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.2,0.0,0.0,28.871917,30.45481294978787,1.5828959497878683,1.5828959497878683
G01_R0306,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.3,0.0,0.0,44.615621,47.472612791448654,2.8569917914486567,2.8569917914486567
G01_R0307,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.1,0.0,0.0,18.946497,19.85757520729065,0.9110782072906504,0.9110782072906504
G01_R0308,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.2,0.0,0.0,28.991915,30.588665631844087,1.5967506318440885,1.5967506318440885
G01_R0309,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.3,0.0,0.0,44.844372,47.72034977346928,2.8759777734692804,2.8759777734692804
G01_R0310,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.1,0.0,0.0,19.002587,19.90696377386795,0.904376773867952,0.904376773867952
G01_R0311,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.2,0.0,0.0,29.124803,30.712597497440388,1.587794497440388,1.587794497440388
G01_R0312,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.3,0.0,0.0,45.101987,47.964943287863015,2.862956287863014,2.862956287863014
G01_R0313,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.1,0.0,0.0,28.1661,29.26411916511898,1.0980191651189806,1.0980191651189806
G01_R0314,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.2,0.0,0.0,59.088896,60.96432938424232,1.8754333842423208,1.8754333842423208
G01_R0315,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.3,0.0,0.0,108.595423,111.91691701729825,3.3214940172982352,3.3214940172982352
G01_R0316,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,29.334342764529747,1.086548764529745,1.086548764529745
G01_R0317,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.2,0.0,0.0,59.323476,61.20303004356587,1.879554043565868,1.879554043565868
G01_R0318,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.3,0.0,0.0,109.064893,112.37934586220996,3.314452862209947,3.314452862209947
G01_R0319,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.1,0.0,0.0,28.340457,29.43973040016377,1.0992734001637707,1.0992734001637707
G01_R0320,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.2,0.0,0.0,59.592016,61.47254939401469,1.8805333940146909,1.8805333940146909
G01_R0321,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.3,0.0,0.0,109.594314,112.92397030469768,3.329656304697693,3.329656304697693
G01_R0322,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.1,0.0,0.0,28.446084,29.535588823356367,1.0895048233563678,1.0895048233563678
G01_R0323,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.2,0.0,0.0,59.90051,61.79854880531992,1.8980388053199209,1.8980388053199209
G01_R0324,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.3,0.0,0.0,110.213675,113.56028032588794,3.34660532588795,3.34660532588795
G01_R0325,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.1,0.0,0.0,99.825659,101.33561052442155,1.5099515244215524,1.5099515244215524
G01_R0326,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.2,0.0,0.0,321.337835,323.75962658886885,2.421791588868871,2.421791588868871
G01_R0327,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,688.9514224384019,3.687715438401824,3.687715438401824
G01_R0328,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.1,0.0,0.0,100.096539,101.6257294692783,1.5291904692782907,1.5291904692782907
G01_R0329,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.2,0.0,0.0,322.107681,324.52956579924137,2.4218847992413544,2.4218847992413544
G01_R0330,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,690.4201859445367,3.7066769445367527,3.7066769445367527
G01_R0331,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.1,0.0,0.0,100.40641,101.95734555637628,1.550935556376288,1.550935556376288
G01_R0332,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.2,0.0,0.0,322.987516,325.4286644837861,2.441148483786094,2.441148483786094
G01_R0333,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,692.1489300963319,3.765634096331837,3.765634096331837
G01_R0334,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.1,0.0,0.0,100.766271,102.32377251793784,1.5575015179378229,1.5575015179378229
G01_R0335,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.2,0.0,0.0,323.997337,326.43401254342564,2.436675543425622,2.436675543425622
G01_R0336,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.3,0.0,0.0,690.323067,694.1221039418058,3.799036941805753,3.799036941805753
G01_R0337,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.1,0.0,0.0,15.135925,15.830148619497216,0.6942236194972171,0.6942236194972171
G01_R0338,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.2,0.0,0.0,21.309251,22.502232625031755,1.1929816250317558,1.1929816250317558
G01_R0339,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.3,0.0,0.0,30.508539,32.576289882238555,2.067750882238556,2.067750882238556
G01_R0340,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.1,0.0,0.0,15.200943,15.88771274805345,0.6867697480534503,0.6867697480534503
G01_R0341,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.2,0.0,0.0,21.431028,22.630101207687336,1.1990732076873345,1.1990732076873345
G01_R0342,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.3,0.0,0.0,30.71707,32.805180711073575,2.0881107110735755,2.0881107110735755
