case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0171,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.85,0.3,0.0,0.0,15.351,15.240877352182492,-0.1101226478175085,0.1101226478175085
G01_R0172,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.1,0.0,0.0,13.12,12.98566759573416,-0.1343324042658391,0.1343324042658391
G01_R0173,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.2,0.0,0.0,14.108,13.985646137973148,-0.1223538620268538,0.1223538620268538
G01_R0174,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.8,0.3,0.0,0.0,15.353,15.241983159045825,-0.1110168409541767,0.1110168409541767
G01_R0175,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.1,0.0,0.0,13.122,12.986303085317497,-0.1356969146825051,0.1356969146825051
G01_R0176,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.2,0.0,0.0,14.11,13.987109667238956,-0.1228903327610435,0.1228903327610435
G01_R0177,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.75,0.3,0.0,0.0,15.355,15.24432363672442,-0.11067636327558,0.11067636327558
G01_R0178,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.1,0.0,0.0,13.123,12.98644929067464,-0.136550709325359,0.136550709325359
G01_R0179,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.2,0.0,0.0,14.112,13.98754601743736,-0.12445398256264,0.12445398256264
G01_R0180,G01,LOGO,holdout_G01,G01,25,50,1e-05,0.7,0.3,0.0,0.0,15.358,15.244803557855327,-0.1131964421446731,0.1131964421446731
G01_R0181,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.1,0.0,0.0,13.155,13.020655013392982,-0.134344986607017,0.134344986607017
G01_R0182,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.2,0.0,0.0,14.153,14.030762468253997,-0.1222375317460038,0.1222375317460038
G01_R0183,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.85,0.3,0.0,0.0,15.412,15.302278884559858,-0.1097211154401431,0.1097211154401431
G01_R0184,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.1,0.0,0.0,13.156,13.020786349702512,-0.1352136502974872,0.1352136502974872
G01_R0185,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.2,0.0,0.0,14.154,14.03062003968257,-0.123379960317429,0.123379960317429
G01_R0186,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.8,0.3,0.0,0.0,15.412,15.302339384559858,-0.1096606154401431,0.1096606154401431
G01_R0187,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.1,0.0,0.0,13.156,13.020994462797765,-0.1350055372022378,0.1350055372022378
G01_R0188,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.2,0.0,0.0,14.154,14.03082324801589,-0.1231767519841096,0.1231767519841096
G01_R0189,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.75,0.3,0.0,0.0,15.413,15.302562578012251,-0.110437421987747,0.110437421987747
G01_R0190,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.1,0.0,0.0,13.157,13.020830836309663,-0.1361691636903348,0.1361691636903348
G01_R0191,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.2,0.0,0.0,14.154,14.030772935515886,-0.123227064484114,0.123227064484114
G01_R0192,G01,LOGO,holdout_G01,G01,25,50,1e-06,0.7,0.3,0.0,0.0,15.413,15.302556143488442,-0.1104438565115586,0.1104438565115586
G01_R0193,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.1,0.0,0.0,8.6293,8.497231340625024,-0.1320686593749762,0.1320686593749762
G01_R0194,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.2,0.0,0.0,9.2588,9.137312818898817,-0.1214871811011839,0.1214871811011839
G01_R0195,G01,LOGO,holdout_G01,G01,100,3,0.001,0.85,0.3,0.0,0.0,10.008,9.894683820798951,-0.1133161792010462,0.1133161792010462
G01_R0196,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.1,0.0,0.0,8.6367,8.497506112351212,-0.139193887648787,0.139193887648787
G01_R0197,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.2,0.0,0.0,9.2687,9.139192800446432,-0.1295071995535686,0.1295071995535686
G01_R0198,G01,LOGO,holdout_G01,G01,100,3,0.001,0.8,0.3,0.0,0.0,10.02,9.901850855669998,-0.1181491443300011,0.1181491443300011
G01_R0199,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.1,0.0,0.0,8.6445,8.500755615525815,-0.1437443844741857,0.1437443844741857
G01_R0200,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.2,0.0,0.0,9.2792,9.14702142123016,-0.1321785787698388,0.1321785787698388
G01_R0201,G01,LOGO,holdout_G01,G01,100,3,0.001,0.75,0.3,0.0,0.0,10.034,9.913836538740052,-0.1201634612599473,0.1201634612599473
G01_R0202,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.1,0.0,0.0,8.6529,8.50097131344248,-0.15192868655752,0.15192868655752
G01_R0203,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.2,0.0,0.0,9.2905,9.149354240575397,-0.141145759424603,0.141145759424603
G01_R0204,G01,LOGO,holdout_G01,G01,100,3,0.001,0.7,0.3,0.0,0.0,10.048,9.918369738740056,-0.129630261259944,0.129630261259944
G01_R0205,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.1,0.0,0.0,8.9129,8.773433174255933,-0.1394668257440674,0.1394668257440674
G01_R0206,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.2,0.0,0.0,9.6173,9.485571102628986,-0.1317288973710138,0.1317288973710138
G01_R0207,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.85,0.3,0.0,0.0,10.531,10.402155131944474,-0.1288448680555269,0.1288448680555269
G01_R0208,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.1,0.0,0.0,8.9161,8.773411305505933,-0.1426886944940673,0.1426886944940673
G01_R0209,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.2,0.0,0.0,9.6216,9.485899038045648,-0.1357009619543525,0.1357009619543525
G01_R0210,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.8,0.3,0.0,0.0,10.536,10.402987770337331,-0.1330122296626683,0.1330122296626683
G01_R0211,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.1,0.0,0.0,8.9194,8.774922639434532,-0.1444773605654674,0.1444773605654674
G01_R0212,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.2,0.0,0.0,9.6261,9.487904277777766,-0.1381957222222336,0.1381957222222336
G01_R0213,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.75,0.3,0.0,0.0,10.542,10.406315996527804,-0.1356840034721944,0.1356840034721944
G01_R0214,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.1,0.0,0.0,8.9229,8.775027567708342,-0.147872432291658,0.147872432291658
G01_R0215,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.2,0.0,0.0,9.6308,9.488073264831336,-0.1427267351686652,0.1427267351686652
G01_R0216,G01,LOGO,holdout_G01,G01,100,3,0.0001,0.7,0.3,0.0,0.0,10.548,10.407253389384948,-0.1407466106150519,0.1407466106150519
G01_R0217,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.1,0.0,0.0,8.9919,8.848905708168223,-0.1429942918317763,0.1429942918317763
G01_R0218,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.2,0.0,0.0,9.7152,9.578190160957794,-0.1370098390422054,0.1370098390422054
G01_R0219,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.85,0.3,0.0,0.0,10.67,10.545161117559523,-0.1248388824404767,0.1248388824404767
G01_R0220,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.1,0.0,0.0,8.993,8.849041275727743,-0.1439587242722577,0.1439587242722577
G01_R0221,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.2,0.0,0.0,9.7167,9.578253024053032,-0.1384469759469659,0.1384469759469659
G01_R0222,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.8,0.3,0.0,0.0,10.672,10.545111760416669,-0.1268882395833337,0.1268882395833337
G01_R0223,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.1,0.0,0.0,8.9941,8.849248869775357,-0.1448511302246427,0.1448511302246427
G01_R0224,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.2,0.0,0.0,9.7182,9.5788947285173,-0.1393052714826996,0.1393052714826996
G01_R0225,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.75,0.3,0.0,0.0,10.674,10.546215206845249,-0.1277847931547526,0.1277847931547526
G01_R0226,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.1,0.0,0.0,8.9953,8.849248477811068,-0.146051522188932,0.146051522188932
G01_R0227,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.2,0.0,0.0,9.7199,9.579070919886348,-0.1408290801136527,0.1408290801136527
G01_R0228,G01,LOGO,holdout_G01,G01,100,3,1e-05,0.7,0.3,0.0,0.0,10.676,10.546315770833344,-0.1296842291666564,0.1296842291666564
G01_R0229,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.1,0.0,0.0,9.0168,8.866174087698399,-0.1506259123016011,0.1506259123016011
G01_R0230,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.2,0.0,0.0,9.7444,9.600468931434875,-0.1439310685651254,0.1439310685651254
G01_R0231,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.85,0.3,0.0,0.0,10.709,10.577742655258008,-0.1312573447419929,0.1312573447419929
G01_R0232,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.1,0.0,0.0,9.0171,8.866291038591253,-0.150808961408746,0.150808961408746
G01_R0233,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.2,0.0,0.0,9.7448,9.600673468934875,-0.1441265310651243,0.1441265310651243
G01_R0234,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.8,0.3,0.0,0.0,10.709,10.577538613591342,-0.1314613864086578,0.1314613864086578
G01_R0235,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.1,0.0,0.0,9.0174,8.86624066865079,-0.151159331349211,0.151159331349211
G01_R0236,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.2,0.0,0.0,9.7451,9.600897403756324,-0.1442025962436766,0.1442025962436766
G01_R0237,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.75,0.3,0.0,0.0,10.71,10.57793219692468,-0.132067803075321,0.132067803075321
G01_R0238,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.1,0.0,0.0,9.0176,8.866264560019836,-0.1513354399801638,0.1513354399801638
G01_R0239,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.2,0.0,0.0,9.7455,9.601012097208702,-0.1444879027912975,0.1444879027912975
G01_R0240,G01,LOGO,holdout_G01,G01,100,3,1e-06,0.7,0.3,0.0,0.0,10.71,10.57798016567468,-0.1320198343253196,0.1320198343253196
G01_R0241,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.1,0.0,0.0,10.308,10.137079530853113,-0.1709204691468873,0.1709204691468873
G01_R0242,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.2,0.0,0.0,11.019,10.865821655257912,-0.1531783447420878,0.1531783447420878
G01_R0243,G01,LOGO,holdout_G01,G01,100,6,0.001,0.85,0.3,0.0,0.0,11.862,11.72234697420634,-0.1396530257936614,0.1396530257936614
G01_R0244,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.1,0.0,0.0,10.316,10.13731868085311,-0.1786813191468912,0.1786813191468912
G01_R0245,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.2,0.0,0.0,11.03,10.86776251835316,-0.1622374816468408,0.1622374816468408
G01_R0246,G01,LOGO,holdout_G01,G01,100,6,0.001,0.8,0.3,0.0,0.0,11.876,11.72760133978174,-0.1483986602182607,0.1483986602182607
G01_R0247,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.1,0.0,0.0,10.325,10.140860207638818,-0.1841397923611811,0.1841397923611811
G01_R0248,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.2,0.0,0.0,11.042,10.87438889285713,-0.1676111071428696,0.1676111071428696
G01_R0249,G01,LOGO,holdout_G01,G01,100,6,0.001,0.75,0.3,0.0,0.0,11.891,11.74013023313493,-0.1508697668650693,0.1508697668650693
G01_R0250,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.1,0.0,0.0,10.335,10.141645323710248,-0.1933546762897542,0.1933546762897542
G01_R0251,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.2,0.0,0.0,11.055,10.87631453869046,-0.1786854613095396,0.1786854613095396
G01_R0252,G01,LOGO,holdout_G01,G01,100,6,0.001,0.7,0.3,0.0,0.0,11.907,11.74538099107142,-0.1616190089285805,0.1616190089285805
G01_R0253,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.1,0.0,0.0,10.625,10.446065025838772,-0.178934974161228,0.178934974161228
G01_R0254,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.2,0.0,0.0,11.414,11.246208253923156,-0.1677917460768441,0.1677917460768441
G01_R0255,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.85,0.3,0.0,0.0,12.432,12.27736474463386,-0.1546352553661396,0.1546352553661396
G01_R0256,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.1,0.0,0.0,10.629,10.446138900838774,-0.1828610991612258,0.1828610991612258
G01_R0257,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.2,0.0,0.0,11.419,11.246558212256485,-0.1724417877435158,0.1724417877435158
G01_R0258,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.8,0.3,0.0,0.0,12.438,12.277835024395763,-0.1601649756042373,0.1601649756042373
G01_R0259,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.1,0.0,0.0,10.632,10.448030943993505,-0.1839690560064966,0.1839690560064966
G01_R0260,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.2,0.0,0.0,11.424,11.248406380411224,-0.1755936195887741,0.1755936195887741
G01_R0261,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.75,0.3,0.0,0.0,12.444,12.280415545229069,-0.1635844547709339,0.1635844547709339
G01_R0262,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.1,0.0,0.0,10.636,10.448391006493502,-0.1876089935064975,0.1876089935064975
G01_R0263,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.2,0.0,0.0,11.43,11.248554192911223,-0.1814458070887763,0.1814458070887763
G01_R0264,G01,LOGO,holdout_G01,G01,100,6,0.0001,0.7,0.3,0.0,0.0,12.451,12.28064486814573,-0.1703551318542704,0.1703551318542704
G01_R0265,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.1,0.0,0.0,10.713,10.52876427628968,-0.1842357237103193,0.1842357237103193
G01_R0266,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.2,0.0,0.0,11.521,11.345560807539712,-0.1754391924602885,0.1754391924602885
G01_R0267,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.85,0.3,0.0,0.0,12.581,12.415573367559512,-0.1654266324404876,0.1654266324404876
G01_R0268,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.1,0.0,0.0,10.714,10.528788547123012,-0.1852114528769881,0.1852114528769881
G01_R0269,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.2,0.0,0.0,11.523,11.345714154761936,-0.1772858452380639,0.1772858452380639
G01_R0270,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.8,0.3,0.0,0.0,12.583,12.416526200892848,-0.1664737991071536,0.1664737991071536
G01_R0271,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.1,0.0,0.0,10.716,10.528949917793993,-0.1870500822060083,0.1870500822060083
G01_R0272,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.2,0.0,0.0,11.525,11.346534517857163,-0.178465482142835,0.178465482142835
G01_R0273,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.75,0.3,0.0,0.0,12.586,12.417867941964303,-0.1681320580356953,0.1681320580356953
G01_R0274,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.1,0.0,0.0,10.717,10.528822188627322,-0.1881778113726788,0.1881778113726788
G01_R0275,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.2,0.0,0.0,11.526,11.346810833333356,-0.1791891666666423,0.1791891666666423
G01_R0276,G01,LOGO,holdout_G01,G01,100,6,1e-05,0.7,0.3,0.0,0.0,12.588,12.418108910714311,-0.1698910892856862,0.1698910892856862
G01_R0277,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.1,0.0,0.0,10.741,10.548499971726264,-0.1925000282737343,0.1925000282737343
G01_R0278,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.2,0.0,0.0,11.553,11.3690118730159,-0.1839881269841008,0.1839881269841008
G01_R0279,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.85,0.3,0.0,0.0,12.623,12.450515156746048,-0.1724848432539527,0.1724848432539527
G01_R0280,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.1,0.0,0.0,10.741,10.548507992559598,-0.1924920074404017,0.1924920074404017
G01_R0281,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.2,0.0,0.0,11.553,11.36918601785717,-0.1838139821428299,0.1838139821428299
G01_R0282,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.8,0.3,0.0,0.0,12.623,12.451428624007944,-0.1715713759920554,0.1715713759920554
G01_R0283,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.1,0.0,0.0,10.741,10.548357232278176,-0.1926427677218249,0.1926427677218249
G01_R0284,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.2,0.0,0.0,11.554,11.369476932539715,-0.1845230674602849,0.1845230674602849
G01_R0285,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.75,0.3,0.0,0.0,12.624,12.45214550644844,-0.171854493551562,0.171854493551562
G01_R0286,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.1,0.0,0.0,10.742,10.548195003111504,-0.1938049968884954,0.1938049968884954
G01_R0287,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.2,0.0,0.0,11.554,11.369595359127011,-0.1844046408729873,0.1844046408729873
G01_R0288,G01,LOGO,holdout_G01,G01,100,6,1e-06,0.7,0.3,0.0,0.0,12.625,12.452328485615103,-0.1726715143848967,0.1726715143848967
G01_R0289,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.1,0.0,0.0,14.804,14.543866922123032,-0.2601330778769668,0.2601330778769668
G01_R0290,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.2,0.0,0.0,15.757,15.502474175595236,-0.2545258244047623,0.2545258244047623
G01_R0291,G01,LOGO,holdout_G01,G01,100,20,0.001,0.85,0.3,0.0,0.0,16.916,16.680030119859325,-0.2359698801406757,0.2359698801406757
G01_R0292,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.1,0.0,0.0,14.816,14.545065089781758,-0.2709349102182425,0.2709349102182425
G01_R0293,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.2,0.0,0.0,15.773,15.504855988095246,-0.268144011904754,0.268144011904754
G01_R0294,G01,LOGO,holdout_G01,G01,100,20,0.001,0.8,0.3,0.0,0.0,16.935,16.685012950216443,-0.2499870497835559,0.2499870497835559
G01_R0295,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.1,0.0,0.0,14.829,14.550321378472256,-0.2786786215277459,0.2786786215277459
G01_R0296,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.2,0.0,0.0,15.79,15.515176796130952,-0.2748232038690457,0.2748232038690457
G01_R0297,G01,LOGO,holdout_G01,G01,100,20,0.001,0.75,0.3,0.0,0.0,16.956,16.699933749819625,-0.2560662501803747,0.2560662501803747
G01_R0298,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.1,0.0,0.0,14.843,14.551226657242092,-0.2917733427579083,0.2917733427579083
G01_R0299,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.2,0.0,0.0,15.808,15.517982135416675,-0.2900178645833247,0.2900178645833247
G01_R0300,G01,LOGO,holdout_G01,G01,100,20,0.001,0.7,0.3,0.0,0.0,16.979,16.70537543434343,-0.2736245656565685,0.2736245656565685
G01_R0301,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.1,0.0,0.0,15.249,14.974880971230178,-0.2741190287698227,0.2741190287698227
G01_R0302,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.2,0.0,0.0,16.307,16.03093375694446,-0.2760662430555385,0.2760662430555385
G01_R0303,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.85,0.3,0.0,0.0,17.688,17.43431048164688,-0.25368951835312,0.25368951835312
G01_R0304,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.1,0.0,0.0,15.255,14.975281950396845,-0.2797180496031561,0.2797180496031561
G01_R0305,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.2,0.0,0.0,16.313,16.03181936111112,-0.2811806388888804,0.2811806388888804
G01_R0306,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.8,0.3,0.0,0.0,17.697,17.4346564131945,-0.2623435868054997,0.2623435868054997
G01_R0307,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.1,0.0,0.0,15.26,14.977494191468256,-0.2825058085317433,0.2825058085317433
G01_R0308,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.2,0.0,0.0,16.32,16.034780480158705,-0.285219519841295,0.285219519841295
G01_R0309,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.75,0.3,0.0,0.0,17.706,17.439151553075448,-0.266848446924552,0.266848446924552
G01_R0310,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.1,0.0,0.0,15.266,14.977533253968264,-0.2884667460317374,0.2884667460317374
G01_R0311,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.2,0.0,0.0,16.328,16.035076905753947,-0.2929230942460528,0.2929230942460528
G01_R0312,G01,LOGO,holdout_G01,G01,100,20,0.0001,0.7,0.3,0.0,0.0,17.716,17.439789782242112,-0.2762102177578889,0.2762102177578889
G01_R0313,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.1,0.0,0.0,15.371,15.09120983878961,-0.279790161210391,0.279790161210391
G01_R0314,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.2,0.0,0.0,16.448,16.164093209821434,-0.2839067901785661,0.2839067901785661
G01_R0315,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.85,0.3,0.0,0.0,17.888,17.61446461160711,-0.2735353883928901,0.2735353883928901
G01_R0316,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.1,0.0,0.0,15.373,15.091329198908657,-0.2816708010913427,0.2816708010913427
G01_R0317,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.2,0.0,0.0,16.451,16.16454734771826,-0.2864526522817421,0.2864526522817421
G01_R0318,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.8,0.3,0.0,0.0,17.891,17.61460669791663,-0.2763933020833669,0.2763933020833669
G01_R0319,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.1,0.0,0.0,15.375,15.091917327380887,-0.2830826726191109,0.2830826726191109
G01_R0320,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.2,0.0,0.0,16.453,16.16521536259919,-0.2877846374008079,0.2877846374008079
G01_R0321,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.75,0.3,0.0,0.0,17.894,17.61628090327376,-0.277719096726237,0.277719096726237
G01_R0322,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.1,0.0,0.0,15.376,15.09222549107136,-0.283774508928639,0.283774508928639
G01_R0323,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.2,0.0,0.0,16.456,16.16522159027777,-0.290778409722229,0.290778409722229
G01_R0324,G01,LOGO,holdout_G01,G01,100,20,1e-05,0.7,0.3,0.0,0.0,17.898,17.61702356398805,-0.2809764360119509,0.2809764360119509
G01_R0325,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.1,0.0,0.0,15.41,15.121150188627244,-0.2888498113727564,0.2888498113727564
G01_R0326,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.2,0.0,0.0,16.49,16.19542576154403,-0.2945742384559686,0.2945742384559686
G01_R0327,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.85,0.3,0.0,0.0,17.942,17.652768634920616,-0.2892313650793845,0.2892313650793845
G01_R0328,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.1,0.0,0.0,15.41,15.121372215412958,-0.2886277845870424,0.2886277845870424
G01_R0329,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.2,0.0,0.0,16.491,16.19574529428213,-0.2952547057178698,0.2952547057178698
G01_R0330,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.8,0.3,0.0,0.0,17.943,17.652985593253945,-0.2900144067460566,0.2900144067460566
G01_R0331,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.1,0.0,0.0,15.411,15.121581530889166,-0.2894184691108332,0.2894184691108332
G01_R0332,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.2,0.0,0.0,16.492,16.19599098872659,-0.2960090112734121,0.2960090112734121
G01_R0333,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.75,0.3,0.0,0.0,17.944,17.654078587301534,-0.2899214126984653,0.2899214126984653
G01_R0334,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.1,0.0,0.0,15.411,15.121737877615358,-0.2892621223846419,0.2892621223846419
G01_R0335,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.2,0.0,0.0,16.492,16.195975082476593,-0.2960249175234075,0.2960249175234075
G01_R0336,G01,LOGO,holdout_G01,G01,100,20,1e-06,0.7,0.3,0.0,0.0,17.945,17.654609295634874,-0.2903907043651266,0.2903907043651266
G01_R0337,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.1,0.0,0.0,20.219,19.567802388392856,-0.6511976116071452,0.6511976116071452
G01_R0338,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.2,0.0,0.0,21.506,21.022690536210348,-0.4833094637896522,0.4833094637896522
G01_R0339,G01,LOGO,holdout_G01,G01,100,50,0.001,0.85,0.3,0.0,0.0,23.046,22.59876878472217,-0.4472312152778244,0.4472312152778244
G01_R0340,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.1,0.0,0.0,20.236,19.567573419642848,-0.6684265803571527,0.6684265803571527
G01_R0341,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.2,0.0,0.0,21.529,21.02777778224207,-0.5012222177579311,0.5012222177579311
G01_R0342,G01,LOGO,holdout_G01,G01,100,50,0.001,0.8,0.3,0.0,0.0,23.073,22.607702288194425,-0.4652977118055759,0.4652977118055759
