case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0205,G01,train,100,3,0.0001,0.85,0.1,0.0,0.0,8.9129,8.92102113586308,0.0081211358630799,0.0081211358630799
G01_R0206,G01,test,100,3,0.0001,0.85,0.2,0.0,0.0,9.6173,9.628674886503438,0.0113748865034377,0.0113748865034377
G01_R0207,G01,train,100,3,0.0001,0.85,0.3,0.0,0.0,10.531,10.529808462301578,-0.001191537698423,0.001191537698423
G01_R0208,G01,train,100,3,0.0001,0.8,0.1,0.0,0.0,8.9161,8.921401090624984,0.0053010906249841,0.0053010906249841
G01_R0209,G01,train,100,3,0.0001,0.8,0.2,0.0,0.0,9.6216,9.627733331741531,0.0061333317415304,0.0061333317415304
G01_R0210,G01,train,100,3,0.0001,0.8,0.3,0.0,0.0,10.536,10.530536727182533,-0.005463272817467,0.005463272817467
G01_R0211,G01,train,100,3,0.0001,0.75,0.1,0.0,0.0,8.9194,8.92267598973213,0.0032759897321312,0.0032759897321312
G01_R0212,G01,test,100,3,0.0001,0.75,0.2,0.0,0.0,9.6261,9.630651100937952,0.0045511009379541,0.0045511009379541
G01_R0213,G01,train,100,3,0.0001,0.75,0.3,0.0,0.0,10.542,10.532678087301594,-0.0093219126984056,0.0093219126984056
G01_R0214,G01,train,100,3,0.0001,0.7,0.1,0.0,0.0,8.9229,8.922129413690461,-0.0007705863095388,0.0007705863095388
G01_R0215,G01,test,100,3,0.0001,0.7,0.2,0.0,0.0,9.6308,9.630592465521284,-0.0002075344787169,0.0002075344787169
G01_R0216,G01,train,100,3,0.0001,0.7,0.3,0.0,0.0,10.548,10.53296163492064,-0.0150383650793592,0.0150383650793592
G01_R0217,G01,train,100,3,1e-05,0.85,0.1,0.0,0.0,8.9919,8.993435827579372,0.0015358275793726,0.0015358275793726
G01_R0218,G01,train,100,3,1e-05,0.85,0.2,0.0,0.0,9.7152,9.70162433417207,-0.0135756658279291,0.0135756658279291
G01_R0219,G01,train,100,3,1e-05,0.85,0.3,0.0,0.0,10.67,10.668809699314592,-0.0011903006854065,0.0011903006854065
G01_R0220,G01,train,100,3,1e-05,0.8,0.1,0.0,0.0,8.993,8.99385241448413,0.0008524144841288,0.0008524144841288
G01_R0221,G01,test,100,3,1e-05,0.8,0.2,0.0,0.0,9.7167,9.699820039826829,-0.0168799601731706,0.0168799601731706
G01_R0222,G01,train,100,3,1e-05,0.8,0.3,0.0,0.0,10.672,10.669200883838403,-0.0027991161615972,0.0027991161615972
G01_R0223,G01,train,100,3,1e-05,0.75,0.1,0.0,0.0,8.9941,8.994430556051588,0.0003305560515887,0.0003305560515887
G01_R0224,G01,train,100,3,1e-05,0.75,0.2,0.0,0.0,9.7182,9.707536727624458,-0.0106632723755417,0.0106632723755417
G01_R0225,G01,train,100,3,1e-05,0.75,0.3,0.0,0.0,10.674,10.673532645743148,-0.0004673542568518,0.0004673542568518
G01_R0226,G01,train,100,3,1e-05,0.7,0.1,0.0,0.0,8.9953,8.993942312152775,-0.001357687847225,0.001357687847225
G01_R0227,G01,train,100,3,1e-05,0.7,0.2,0.0,0.0,9.7199,9.70778138000541,-0.0121186199945917,0.0121186199945917
G01_R0228,G01,train,100,3,1e-05,0.7,0.3,0.0,0.0,10.676,10.673527967171722,-0.0024720328282779,0.0024720328282779
G01_R0229,G01,train,100,3,1e-06,0.85,0.1,0.0,0.0,9.0168,9.013044853521826,-0.0037551464781735,0.0037551464781735
G01_R0230,G01,train,100,3,1e-06,0.85,0.2,0.0,0.0,9.7444,9.730061146076828,-0.0143388539231725,0.0143388539231725
G01_R0231,G01,test,100,3,1e-06,0.85,0.3,0.0,0.0,10.709,10.670642726100306,-0.0383572738996935,0.0383572738996935
G01_R0232,G01,train,100,3,1e-06,0.8,0.1,0.0,0.0,9.0171,9.013227723958332,-0.0038722760416671,0.0038722760416671
G01_R0233,G01,train,100,3,1e-06,0.8,0.2,0.0,0.0,9.7448,9.72832351066016,-0.0164764893398405,0.0164764893398405
G01_R0234,G01,test,100,3,1e-06,0.8,0.3,0.0,0.0,10.709,10.671241815386022,-0.0377581846139776,0.0377581846139776
G01_R0235,G01,train,100,3,1e-06,0.75,0.1,0.0,0.0,9.0174,9.013420814781732,-0.0039791852182684,0.0039791852182684
G01_R0236,G01,train,100,3,1e-06,0.75,0.2,0.0,0.0,9.7451,9.730755253814923,-0.0143447461850758,0.0143447461850758
G01_R0237,G01,train,100,3,1e-06,0.75,0.3,0.0,0.0,10.71,10.67568511895743,-0.0343148810425706,0.0343148810425706
G01_R0238,G01,train,100,3,1e-06,0.7,0.1,0.0,0.0,9.0176,9.013142815674588,-0.0044571843254122,0.0044571843254122
G01_R0239,G01,test,100,3,1e-06,0.7,0.2,0.0,0.0,9.7455,9.73071353714826,-0.01478646285174,0.01478646285174
G01_R0240,G01,test,100,3,1e-06,0.7,0.3,0.0,0.0,10.71,10.675171294552667,-0.0348287054473335,0.0348287054473335
G01_R0241,G01,test,100,6,0.001,0.85,0.1,0.0,0.0,10.308,10.28845620664683,-0.0195437933531703,0.0195437933531703
G01_R0242,G01,train,100,6,0.001,0.85,0.2,0.0,0.0,11.019,11.01373768700396,-0.0052623129960398,0.0052623129960398
G01_R0243,G01,train,100,6,0.001,0.85,0.3,0.0,0.0,11.862,11.846483117063526,-0.015516882936474,0.015516882936474
G01_R0244,G01,train,100,6,0.001,0.8,0.1,0.0,0.0,10.316,10.293064149801587,-0.0229358501984133,0.0229358501984133
G01_R0245,G01,train,100,6,0.001,0.8,0.2,0.0,0.0,11.03,11.01490745188492,-0.0150925481150796,0.0150925481150796
G01_R0246,G01,train,100,6,0.001,0.8,0.3,0.0,0.0,11.876,11.84417405505956,-0.0318259449404383,0.0318259449404383
G01_R0247,G01,train,100,6,0.001,0.75,0.1,0.0,0.0,10.325,10.296770395833333,-0.0282296041666665,0.0282296041666665
G01_R0248,G01,train,100,6,0.001,0.75,0.2,0.0,0.0,11.042,11.019443846230168,-0.0225561537698322,0.0225561537698322
G01_R0249,G01,train,100,6,0.001,0.75,0.3,0.0,0.0,11.891,11.8454886369048,-0.0455113630952013,0.0455113630952013
G01_R0250,G01,train,100,6,0.001,0.7,0.1,0.0,0.0,10.335,10.299477342261907,-0.0355226577380936,0.0355226577380936
G01_R0251,G01,train,100,6,0.001,0.7,0.2,0.0,0.0,11.055,11.019443846230168,-0.0355561537698321,0.0355561537698321
G01_R0252,G01,test,100,6,0.001,0.7,0.3,0.0,0.0,11.907,11.8454992619048,-0.0615007380952015,0.0615007380952015
G01_R0253,G01,test,100,6,0.0001,0.85,0.1,0.0,0.0,10.625,10.637838928057356,0.0128389280573557,0.0128389280573557
G01_R0254,G01,train,100,6,0.0001,0.85,0.2,0.0,0.0,11.414,11.430219494543657,0.0162194945436553,0.0162194945436553
G01_R0255,G01,test,100,6,0.0001,0.85,0.3,0.0,0.0,12.432,12.44037144868326,0.0083714486832597,0.0083714486832597
G01_R0256,G01,train,100,6,0.0001,0.8,0.1,0.0,0.0,10.629,10.639564549783548,0.0105645497835471,0.0105645497835471
G01_R0257,G01,train,100,6,0.0001,0.8,0.2,0.0,0.0,11.419,11.430420640376989,0.0114206403769863,0.0114206403769863
G01_R0258,G01,train,100,6,0.0001,0.8,0.3,0.0,0.0,12.438,12.4438235290404,0.0058235290404002,0.0058235290404002
G01_R0259,G01,train,100,6,0.0001,0.75,0.1,0.0,0.0,10.632,10.640172460497835,0.0081724604978354,0.0081724604978354
G01_R0260,G01,train,100,6,0.0001,0.75,0.2,0.0,0.0,11.424,11.431997746031731,0.0079977460317337,0.0079977460317337
G01_R0261,G01,train,100,6,0.0001,0.75,0.3,0.0,0.0,12.444,12.441053865349922,-0.0029461346500792,0.0029461346500792
G01_R0262,G01,train,100,6,0.0001,0.7,0.1,0.0,0.0,10.636,10.639442978354978,0.0034429783549789,0.0034429783549789
G01_R0263,G01,train,100,6,0.0001,0.7,0.2,0.0,0.0,11.43,11.432146829365069,0.002146829365067,0.002146829365067
G01_R0264,G01,train,100,6,0.0001,0.7,0.3,0.0,0.0,12.451,12.440083679338017,-0.0109163206619857,0.0109163206619857
G01_R0265,G01,train,100,6,1e-05,0.85,0.1,0.0,0.0,10.713,10.712755270021658,-0.0002447299783412,0.0002447299783412
G01_R0266,G01,train,100,6,1e-05,0.85,0.2,0.0,0.0,11.521,11.524181483630962,0.0031814836309607,0.0031814836309607
G01_R0267,G01,train,100,6,1e-05,0.85,0.3,0.0,0.0,12.581,12.584812658272288,0.0038126582722881,0.0038126582722881
G01_R0268,G01,train,100,6,1e-05,0.8,0.1,0.0,0.0,10.714,10.712358415854997,-0.0016415841450037,0.0016415841450037
G01_R0269,G01,train,100,6,1e-05,0.8,0.2,0.0,0.0,11.523,11.524934962797625,0.001934962797625,0.001934962797625
G01_R0270,G01,train,100,6,1e-05,0.8,0.3,0.0,0.0,12.583,12.584353345772293,0.0013533457722907,0.0013533457722907
G01_R0271,G01,test,100,6,1e-05,0.75,0.1,0.0,0.0,10.716,10.713001639069292,-0.0029983609307073,0.0029983609307073
G01_R0272,G01,train,100,6,1e-05,0.75,0.2,0.0,0.0,11.525,11.525286514880955,0.0002865148809565,0.0002865148809565
G01_R0273,G01,train,100,6,1e-05,0.75,0.3,0.0,0.0,12.586,12.582441926129416,-0.0035580738705842,0.0035580738705842
G01_R0274,G01,train,100,6,1e-05,0.7,0.1,0.0,0.0,10.717,10.712747826569291,-0.004252173430709,0.004252173430709
G01_R0275,G01,test,100,6,1e-05,0.7,0.2,0.0,0.0,11.526,11.525455077380958,-0.0005449226190421,0.0005449226190421
G01_R0276,G01,train,100,6,1e-05,0.7,0.3,0.0,0.0,12.588,12.580574929105603,-0.0074250708943939,0.0074250708943939
G01_R0277,G01,train,100,6,1e-06,0.85,0.1,0.0,0.0,10.741,10.728563453057378,-0.0124365469426219,0.0124365469426219
G01_R0278,G01,train,100,6,1e-06,0.85,0.2,0.0,0.0,11.553,11.545648338293644,-0.0073516617063553,0.0073516617063553
G01_R0279,G01,train,100,6,1e-06,0.85,0.3,0.0,0.0,12.623,12.611346929105542,-0.0116530708944573,0.0116530708944573
G01_R0280,G01,test,100,6,1e-06,0.8,0.1,0.0,0.0,10.741,10.728166598890716,-0.0128334011092832,0.0128334011092832
G01_R0281,G01,train,100,6,1e-06,0.8,0.2,0.0,0.0,11.553,11.546393734126973,-0.0066062658730281,0.0066062658730281
G01_R0282,G01,train,100,6,1e-06,0.8,0.3,0.0,0.0,12.623,12.610950949938877,-0.0120490500611225,0.0120490500611225
G01_R0283,G01,train,100,6,1e-06,0.75,0.1,0.0,0.0,10.741,10.729546551271676,-0.0114534487283251,0.0114534487283251
G01_R0284,G01,train,100,6,1e-06,0.75,0.2,0.0,0.0,11.554,11.547449348710323,-0.0065506512896753,0.0065506512896753
G01_R0285,G01,train,100,6,1e-06,0.75,0.3,0.0,0.0,12.624,12.608252402319833,-0.0157475976801695,0.0157475976801695
G01_R0286,G01,train,100,6,1e-06,0.7,0.1,0.0,0.0,10.742,10.729258155438345,-0.012741844561658,0.012741844561658
G01_R0287,G01,train,100,6,1e-06,0.7,0.2,0.0,0.0,11.554,11.547617911210326,-0.0063820887896746,0.0063820887896746
G01_R0288,G01,test,100,6,1e-06,0.7,0.3,0.0,0.0,12.625,12.605914339819831,-0.0190856601801669,0.0190856601801669
G01_R0289,G01,train,100,20,0.001,0.85,0.1,0.0,0.0,14.804,14.718719113095272,-0.0852808869047283,0.0852808869047283
G01_R0290,G01,test,100,20,0.001,0.85,0.2,0.0,0.0,15.757,15.668335327380936,-0.0886646726190623,0.0886646726190623
G01_R0291,G01,test,100,20,0.001,0.85,0.3,0.0,0.0,16.916,16.82232196884026,-0.0936780311597402,0.0936780311597402
G01_R0292,G01,test,100,20,0.001,0.8,0.1,0.0,0.0,14.816,14.701653693046564,-0.114346306953438,0.114346306953438
G01_R0293,G01,train,100,20,0.001,0.8,0.2,0.0,0.0,15.773,15.669945160714269,-0.1030548392857308,0.1030548392857308
G01_R0294,G01,train,100,20,0.001,0.8,0.3,0.0,0.0,16.935,16.8342072009831,-0.1007927990168973,0.1007927990168973
G01_R0295,G01,train,100,20,0.001,0.75,0.1,0.0,0.0,14.829,14.709483443542606,-0.1195165564573947,0.1195165564573947
G01_R0296,G01,train,100,20,0.001,0.75,0.2,0.0,0.0,15.79,15.675600035714282,-0.1143999642857167,0.1143999642857167
G01_R0297,G01,test,100,20,0.001,0.75,0.3,0.0,0.0,16.956,16.842359699494992,-0.1136403005050077,0.1136403005050077
G01_R0298,G01,test,100,20,0.001,0.7,0.1,0.0,0.0,14.843,14.704463142947365,-0.138536857052637,0.138536857052637
G01_R0299,G01,test,100,20,0.001,0.7,0.2,0.0,0.0,15.808,15.67120804613095,-0.13679195386905,0.13679195386905
G01_R0300,G01,train,100,20,0.001,0.7,0.3,0.0,0.0,16.979,16.859382982233086,-0.1196170177669131,0.1196170177669131
G01_R0301,G01,train,100,20,0.0001,0.85,0.1,0.0,0.0,15.249,15.2711956001984,0.0221956001983993,0.0221956001983993
G01_R0302,G01,train,100,20,0.0001,0.85,0.2,0.0,0.0,16.307,16.327980166666645,0.0209801666666464,0.0209801666666464
G01_R0303,G01,train,100,20,0.0001,0.85,0.3,0.0,0.0,17.688,17.74796320982141,0.0599632098214115,0.0599632098214115
G01_R0304,G01,train,100,20,0.0001,0.8,0.1,0.0,0.0,15.255,15.273149266865069,0.018149266865068,0.018149266865068
G01_R0305,G01,train,100,20,0.0001,0.8,0.2,0.0,0.0,16.313,16.328098663690458,0.015098663690459,0.015098663690459
G01_R0306,G01,test,100,20,0.0001,0.8,0.3,0.0,0.0,17.697,17.748822860119038,0.0518228601190386,0.0518228601190386
G01_R0307,G01,train,100,20,0.0001,0.75,0.1,0.0,0.0,15.26,15.273459923115064,0.0134599231150644,0.0134599231150644
G01_R0308,G01,train,100,20,0.0001,0.75,0.2,0.0,0.0,16.32,16.33056251785716,0.01056251785716,0.01056251785716
G01_R0309,G01,test,100,20,0.0001,0.75,0.3,0.0,0.0,17.706,17.75328738392857,0.0472873839285696,0.0472873839285696
G01_R0310,G01,test,100,20,0.0001,0.7,0.1,0.0,0.0,15.266,15.273367735615068,0.0073677356150678,0.0073677356150678
G01_R0311,G01,train,100,20,0.0001,0.7,0.2,0.0,0.0,16.328,16.330307684523824,0.0023076845238243,0.0023076845238243
G01_R0312,G01,train,100,20,0.0001,0.7,0.3,0.0,0.0,17.716,17.750254388392868,0.0342543883928669,0.0342543883928669
G01_R0313,G01,train,100,20,1e-05,0.85,0.1,0.0,0.0,15.371,15.369645767857126,-0.0013542321428747,0.0013542321428747
G01_R0314,G01,train,100,20,1e-05,0.85,0.2,0.0,0.0,16.448,16.453715082837334,0.0057150828373337,0.0057150828373337
G01_R0315,G01,test,100,20,1e-05,0.85,0.3,0.0,0.0,17.888,17.86901665674602,-0.0189833432539821,0.0189833432539821
G01_R0316,G01,test,100,20,1e-05,0.8,0.1,0.0,0.0,15.373,15.372600517857125,-0.0003994821428747,0.0003994821428747
G01_R0317,G01,train,100,20,1e-05,0.8,0.2,0.0,0.0,16.451,16.45441977480162,0.0034197748016211,0.0034197748016211
G01_R0318,G01,train,100,20,1e-05,0.8,0.3,0.0,0.0,17.891,17.872728312996017,-0.0182716870039811,0.0182716870039811
G01_R0319,G01,test,100,20,1e-05,0.75,0.1,0.0,0.0,15.375,15.373224049107131,-0.0017759508928687,0.0017759508928687
G01_R0320,G01,train,100,20,1e-05,0.75,0.2,0.0,0.0,16.453,16.455068096230193,0.0020680962301931,0.0020680962301931
G01_R0321,G01,train,100,20,1e-05,0.75,0.3,0.0,0.0,17.894,17.87493148115081,-0.0190685188491883,0.0190685188491883
G01_R0322,G01,train,100,20,1e-05,0.7,0.1,0.0,0.0,15.376,15.37206393105158,-0.003936068948418,0.003936068948418
G01_R0323,G01,test,100,20,1e-05,0.7,0.2,0.0,0.0,16.456,16.454813262896856,-0.0011867371031435,0.0011867371031435
G01_R0324,G01,train,100,20,1e-05,0.7,0.3,0.0,0.0,17.898,17.870051576388917,-0.0279484236110825,0.0279484236110825
G01_R0325,G01,train,100,20,1e-06,0.85,0.1,0.0,0.0,15.41,15.39668790624997,-0.0133120937500308,0.0133120937500308
G01_R0326,G01,train,100,20,1e-06,0.85,0.2,0.0,0.0,16.49,16.48121216964283,-0.0087878303571677,0.0087878303571677
G01_R0327,G01,train,100,20,1e-06,0.85,0.3,0.0,0.0,17.942,17.916045776785623,-0.0259542232143772,0.0259542232143772
G01_R0328,G01,train,100,20,1e-06,0.8,0.1,0.0,0.0,15.41,15.399613343749968,-0.0103866562500325,0.0103866562500325
G01_R0329,G01,train,100,20,1e-06,0.8,0.2,0.0,0.0,16.491,16.48201613244045,-0.0089838675595501,0.0089838675595501
G01_R0330,G01,train,100,20,1e-06,0.8,0.3,0.0,0.0,17.943,17.920048016368956,-0.0229519836310458,0.0229519836310458
G01_R0331,G01,train,100,20,1e-06,0.75,0.1,0.0,0.0,15.411,15.40033604166666,-0.0106639583333389,0.0106639583333389
G01_R0332,G01,train,100,20,1e-06,0.75,0.2,0.0,0.0,16.492,16.48320950595238,-0.00879049404762,0.00879049404762
G01_R0333,G01,test,100,20,1e-06,0.75,0.3,0.0,0.0,17.944,17.918464742559458,-0.0255352574405414,0.0255352574405414
G01_R0334,G01,train,100,20,1e-06,0.7,0.1,0.0,0.0,15.411,15.399434259920636,-0.0115657400793622,0.0115657400793622
G01_R0335,G01,train,100,20,1e-06,0.7,0.2,0.0,0.0,16.492,16.482853047619045,-0.0091469523809557,0.0091469523809557
G01_R0336,G01,train,100,20,1e-06,0.7,0.3,0.0,0.0,17.945,17.91605394196423,-0.0289460580357712,0.0289460580357712
G01_R0337,G01,train,100,50,0.001,0.85,0.1,0.0,0.0,20.219,20.295020946789357,0.0760209467893524,0.0760209467893524
G01_R0338,G01,train,100,50,0.001,0.85,0.2,0.0,0.0,21.506,21.48889150563676,-0.0171084943632422,0.0171084943632422
G01_R0339,G01,train,100,50,0.001,0.85,0.3,0.0,0.0,23.046,23.031510979347072,-0.0144890206529275,0.0144890206529275
G01_R0340,G01,train,100,50,0.001,0.8,0.1,0.0,0.0,20.236,20.29478970869412,0.0587897086941175,0.0587897086941175
G01_R0341,G01,train,100,50,0.001,0.8,0.2,0.0,0.0,21.529,21.490979583017705,-0.0380204169822953,0.0380204169822953
G01_R0342,G01,train,100,50,0.001,0.8,0.3,0.0,0.0,23.073,23.03218526803754,-0.0408147319624596,0.0408147319624596
G01_R0343,G01,train,100,50,0.001,0.75,0.1,0.0,0.0,20.254,20.300956119408337,0.0469561194083354,0.0469561194083354
G01_R0344,G01,train,100,50,0.001,0.75,0.2,0.0,0.0,21.554,21.500664044327277,-0.0533359556727255,0.0533359556727255
G01_R0345,G01,train,100,50,0.001,0.75,0.3,0.0,0.0,23.101,23.045609382620917,-0.0553906173790856,0.0553906173790856
G01_R0346,G01,train,100,50,0.001,0.7,0.1,0.0,0.0,20.273,20.300931931908337,0.0279319319083377,0.0279319319083377
G01_R0347,G01,train,100,50,0.001,0.7,0.2,0.0,0.0,21.579,21.50702648480345,-0.0719735151965466,0.0719735151965466
G01_R0348,G01,train,100,50,0.001,0.7,0.3,0.0,0.0,23.131,23.049087372204237,-0.0819126277957664,0.0819126277957664
G01_R0349,G01,train,100,50,0.0001,0.85,0.1,0.0,0.0,20.849,20.84597633184529,-0.0030236681547108,0.0030236681547108
G01_R0350,G01,train,100,50,0.0001,0.85,0.2,0.0,0.0,22.254,22.27751347916665,0.0235134791666489,0.0235134791666489
G01_R0351,G01,test,100,50,0.0001,0.85,0.3,0.0,0.0,24.148,24.26192453273809,0.1139245327380926,0.1139245327380926
G01_R0352,G01,test,100,50,0.0001,0.8,0.1,0.0,0.0,20.856,20.847333688988144,-0.0086663110118578,0.0086663110118578
G01_R0353,G01,train,100,50,0.0001,0.8,0.2,0.0,0.0,22.264,22.278093499999983,0.0140934999999835,0.0140934999999835
G01_R0354,G01,train,100,50,0.0001,0.8,0.3,0.0,0.0,24.161,24.261538768849206,0.1005387688492049,0.1005387688492049
G01_R0355,G01,test,100,50,0.0001,0.75,0.1,0.0,0.0,20.864,20.848805647321484,-0.0151943526785167,0.0151943526785167
G01_R0356,G01,train,100,50,0.0001,0.75,0.2,0.0,0.0,22.274,22.28144210119048,0.0074421011904775,0.0074421011904775
G01_R0357,G01,test,100,50,0.0001,0.75,0.3,0.0,0.0,24.175,24.257378273313503,0.0823782733135018,0.0823782733135018
G01_R0358,G01,train,100,50,0.0001,0.7,0.1,0.0,0.0,20.873,20.846642896329413,-0.0263571036705876,0.0263571036705876
G01_R0359,G01,train,100,50,0.0001,0.7,0.2,0.0,0.0,22.285,22.28166585119048,-0.0033341488095217,0.0033341488095217
G01_R0360,G01,train,100,50,0.0001,0.7,0.3,0.0,0.0,24.19,24.25495691666667,0.0649569166666701,0.0649569166666701
G01_R0361,G01,test,100,50,1e-05,0.85,0.1,0.0,0.0,21.019,20.998929515376997,-0.0200704846230053,0.0200704846230053
G01_R0362,G01,train,100,50,1e-05,0.85,0.2,0.0,0.0,22.42,22.42376099553568,0.0037609955356785,0.0037609955356785
G01_R0363,G01,train,100,50,1e-05,0.85,0.3,0.0,0.0,24.395,24.378300943452388,-0.0166990565476119,0.0166990565476119
G01_R0364,G01,train,100,50,1e-05,0.8,0.1,0.0,0.0,21.021,21.000300893353177,-0.0206991066468233,0.0206991066468233
G01_R0365,G01,train,100,50,1e-05,0.8,0.2,0.0,0.0,22.424,22.42473695386901,0.0007369538690156,0.0007369538690156
G01_R0366,G01,train,100,50,1e-05,0.8,0.3,0.0,0.0,24.4,24.377363691964288,-0.022636308035711,0.022636308035711
G01_R0367,G01,test,100,50,1e-05,0.75,0.1,0.0,0.0,21.024,21.000601577876992,-0.0233984221230088,0.0233984221230088
G01_R0368,G01,test,100,50,1e-05,0.75,0.2,0.0,0.0,22.427,22.427081212797585,8.121279758555033e-05,8.121279758555033e-05
G01_R0369,G01,train,100,50,1e-05,0.75,0.3,0.0,0.0,24.405,24.3735283779762,-0.0314716220238011,0.0314716220238011
G01_R0370,G01,train,100,50,1e-05,0.7,0.1,0.0,0.0,21.026,20.996849678075385,-0.0291503219246145,0.0291503219246145
G01_R0371,G01,train,100,50,1e-05,0.7,0.2,0.0,0.0,22.431,22.42709535863092,-0.003904641369079,0.003904641369079
G01_R0372,G01,test,100,50,1e-05,0.7,0.3,0.0,0.0,24.41,24.370663479662703,-0.0393365203372972,0.0393365203372972
G01_R0373,G01,train,100,50,1e-06,0.85,0.1,0.0,0.0,21.074,21.051198321924712,-0.0228016780752895,0.0228016780752895
G01_R0374,G01,train,100,50,1e-06,0.85,0.2,0.0,0.0,22.472,22.450687732142832,-0.0213122678571693,0.0213122678571693
G01_R0375,G01,train,100,50,1e-06,0.85,0.3,0.0,0.0,24.462,24.448180027236628,-0.0138199727633718,0.0138199727633718
G01_R0376,G01,train,100,50,1e-06,0.8,0.1,0.0,0.0,21.074,21.053937717758046,-0.0200622822419553,0.0200622822419553
G01_R0377,G01,test,100,50,1e-06,0.8,0.2,0.0,0.0,22.473,22.45135350297616,-0.0216464970238376,0.0216464970238376
G01_R0378,G01,train,100,50,1e-06,0.8,0.3,0.0,0.0,24.463,24.447423900748525,-0.0155760992514757,0.0155760992514757
G01_R0379,G01,train,100,50,1e-06,0.75,0.1,0.0,0.0,21.075,21.054338402281864,-0.020661597718135,0.020661597718135
G01_R0380,G01,train,100,50,1e-06,0.75,0.2,0.0,0.0,22.473,22.4539750535714,-0.0190249464285976,0.0190249464285976
G01_R0381,G01,train,100,50,1e-06,0.75,0.3,0.0,0.0,24.464,24.44750498110569,-0.0164950188943038,0.0164950188943038
G01_R0382,G01,train,100,50,1e-06,0.7,0.1,0.0,0.0,21.075,21.050089419146925,-0.0249105808530742,0.0249105808530742
G01_R0383,G01,train,100,50,1e-06,0.7,0.2,0.0,0.0,22.474,22.45392657440474,-0.0200734255952603,0.0200734255952603
G01_R0384,G01,train,100,50,1e-06,0.7,0.3,0.0,0.0,24.466,24.444015673069977,-0.0219843269300241,0.0219843269300241
G01_R0385,G01,train,250,3,0.001,0.85,0.1,0.0,0.0,11.248,11.27605698015875,0.02805698015875,0.02805698015875
G01_R0386,G01,train,250,3,0.001,0.85,0.2,0.0,0.0,12.002,12.049352673791477,0.047352673791476,0.047352673791476
G01_R0387,G01,train,250,3,0.001,0.85,0.3,0.0,0.0,12.927,12.924088794507597,-0.0029112054924027,0.0029112054924027
G01_R0388,G01,test,250,3,0.001,0.8,0.1,0.0,0.0,11.26,11.27751771726192,0.0175177172619189,0.0175177172619189
G01_R0389,G01,train,250,3,0.001,0.8,0.2,0.0,0.0,12.016,12.05250056962481,0.0365005696248097,0.0365005696248097
G01_R0390,G01,train,250,3,0.001,0.8,0.3,0.0,0.0,12.945,12.924122952245693,-0.0208770477543076,0.0208770477543076
G01_R0391,G01,train,250,3,0.001,0.75,0.1,0.0,0.0,11.271,11.277517070932566,0.0065170709325652,0.0065170709325652
G01_R0392,G01,train,250,3,0.001,0.75,0.2,0.0,0.0,12.031,12.05753597438672,0.0265359743867179,0.0265359743867179
G01_R0393,G01,train,250,3,0.001,0.75,0.3,0.0,0.0,12.965,12.932211691333,-0.0327883086669995,0.0327883086669995
G01_R0394,G01,test,250,3,0.001,0.7,0.1,0.0,0.0,11.284,11.277517070932566,-0.0064829290674346,0.0064829290674346
G01_R0395,G01,train,250,3,0.001,0.7,0.2,0.0,0.0,12.048,12.05672802498196,0.0087280249819592,0.0087280249819592
G01_R0396,G01,train,250,3,0.001,0.7,0.3,0.0,0.0,12.986,12.934942667523478,-0.0510573324765228,0.0510573324765228
G01_R0397,G01,train,250,3,0.0001,0.85,0.1,0.0,0.0,11.497,11.490815020337273,-0.0061849796627271,0.0061849796627271
G01_R0398,G01,train,250,3,0.0001,0.85,0.2,0.0,0.0,12.319,12.318553282738115,-0.0004467172618856,0.0004467172618856
G01_R0399,G01,train,250,3,0.0001,0.85,0.3,0.0,0.0,13.424,13.442212978174576,0.0182129781745779,0.0182129781745779
G01_R0400,G01,train,250,3,0.0001,0.8,0.1,0.0,0.0,11.501,11.498542836805523,-0.0024571631944745,0.0024571631944745
