case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,pct_error
G01_R0236,G01,train,100,3,1e-06,0.75,0.2,0.0,0.0,9.7451,9.730755253814923,-0.1471995791225935
G01_R0237,G01,train,100,3,1e-06,0.75,0.3,0.0,0.0,10.71,10.67568511895743,-0.3204003832172795
G01_R0238,G01,train,100,3,1e-06,0.7,0.1,0.0,0.0,9.0176,9.013142815674588,-0.0494276118414234
G01_R0239,G01,test,100,3,1e-06,0.7,0.2,0.0,0.0,9.7455,9.73071353714826,-0.1517260566593813
G01_R0240,G01,test,100,3,1e-06,0.7,0.3,0.0,0.0,10.71,10.675171294552667,-0.325197996707129
G01_R0241,G01,test,100,6,0.001,0.85,0.1,0.0,0.0,10.308,10.28845620664683,-0.1895983057156612
G01_R0242,G01,train,100,6,0.001,0.85,0.2,0.0,0.0,11.019,11.01373768700396,-0.0477567201746061
G01_R0243,G01,train,100,6,0.001,0.85,0.3,0.0,0.0,11.862,11.846483117063526,-0.1308116922649976
G01_R0244,G01,train,100,6,0.001,0.8,0.1,0.0,0.0,10.316,10.293064149801587,-0.2223327859481715
G01_R0245,G01,train,100,6,0.001,0.8,0.2,0.0,0.0,11.03,11.01490745188492,-0.1368318052137774
G01_R0246,G01,train,100,6,0.001,0.8,0.3,0.0,0.0,11.876,11.84417405505956,-0.267985390202411
G01_R0247,G01,train,100,6,0.001,0.75,0.1,0.0,0.0,10.325,10.296770395833333,-0.2734102098466492
G01_R0248,G01,train,100,6,0.001,0.75,0.2,0.0,0.0,11.042,11.019443846230168,-0.2042759805273702
G01_R0249,G01,train,100,6,0.001,0.75,0.3,0.0,0.0,11.891,11.8454886369048,-0.3827378950063184
G01_R0250,G01,train,100,6,0.001,0.7,0.1,0.0,0.0,10.335,10.299477342261907,-0.3437122180754097
G01_R0251,G01,train,100,6,0.001,0.7,0.2,0.0,0.0,11.055,11.019443846230168,-0.3216296134765457
G01_R0252,G01,test,100,6,0.001,0.7,0.3,0.0,0.0,11.907,11.8454992619048,-0.5165090962895903
G01_R0253,G01,test,100,6,0.0001,0.85,0.1,0.0,0.0,10.625,10.637838928057356,0.1208369699515836
G01_R0254,G01,train,100,6,0.0001,0.85,0.2,0.0,0.0,11.414,11.430219494543657,0.1421017569971556
G01_R0255,G01,test,100,6,0.0001,0.85,0.3,0.0,0.0,12.432,12.44037144868326,0.0673379076838785
G01_R0256,G01,train,100,6,0.0001,0.8,0.1,0.0,0.0,10.629,10.639564549783548,0.0993936380049595
G01_R0257,G01,train,100,6,0.0001,0.8,0.2,0.0,0.0,11.419,11.430420640376989,0.1000143653295937
G01_R0258,G01,train,100,6,0.0001,0.8,0.3,0.0,0.0,12.438,12.4438235290404,0.0468204618137987
G01_R0259,G01,train,100,6,0.0001,0.75,0.1,0.0,0.0,10.632,10.640172460497835,0.0768666337268198
G01_R0260,G01,train,100,6,0.0001,0.75,0.2,0.0,0.0,11.424,11.431997746031731,0.0700082810901064
G01_R0261,G01,train,100,6,0.0001,0.75,0.3,0.0,0.0,12.444,12.441053865349922,-0.0236751418360591
G01_R0262,G01,train,100,6,0.0001,0.7,0.1,0.0,0.0,10.636,10.639442978354978,0.0323709886703551
G01_R0263,G01,train,100,6,0.0001,0.7,0.2,0.0,0.0,11.43,11.432146829365069,0.0187824091431937
G01_R0264,G01,train,100,6,0.0001,0.7,0.3,0.0,0.0,12.451,12.440083679338017,-0.0876742483494159
G01_R0265,G01,train,100,6,1e-05,0.85,0.1,0.0,0.0,10.713,10.712755270021658,-0.0022844205949896
G01_R0266,G01,train,100,6,1e-05,0.85,0.2,0.0,0.0,11.521,11.524181483630962,0.0276146483027576
G01_R0267,G01,train,100,6,1e-05,0.85,0.3,0.0,0.0,12.581,12.584812658272288,0.0303048904879434
G01_R0268,G01,train,100,6,1e-05,0.8,0.1,0.0,0.0,10.714,10.712358415854997,-0.0153218606029839
G01_R0269,G01,train,100,6,1e-05,0.8,0.2,0.0,0.0,11.523,11.524934962797625,0.0167921790994104
G01_R0270,G01,train,100,6,1e-05,0.8,0.3,0.0,0.0,12.583,12.584353345772293,0.0107553506500098
G01_R0271,G01,test,100,6,1e-05,0.75,0.1,0.0,0.0,10.716,10.713001639069292,-0.0279802251839061
G01_R0272,G01,train,100,6,1e-05,0.75,0.2,0.0,0.0,11.525,11.525286514880955,0.0024860293358485
G01_R0273,G01,train,100,6,1e-05,0.75,0.3,0.0,0.0,12.586,12.582441926129416,-0.0282700927267143
G01_R0274,G01,train,100,6,1e-05,0.7,0.1,0.0,0.0,10.717,10.712747826569291,-0.0396769005384813
G01_R0275,G01,test,100,6,1e-05,0.7,0.2,0.0,0.0,11.526,11.525455077380958,-0.0047277686885489
G01_R0276,G01,train,100,6,1e-05,0.7,0.3,0.0,0.0,12.588,12.580574929105603,-0.0589853105687474
G01_R0277,G01,train,100,6,1e-06,0.85,0.1,0.0,0.0,10.741,10.728563453057378,-0.1157857456719297
G01_R0278,G01,train,100,6,1e-06,0.85,0.2,0.0,0.0,11.553,11.545648338293644,-0.0636342223349378
G01_R0279,G01,train,100,6,1e-06,0.85,0.3,0.0,0.0,12.623,12.611346929105542,-0.0923161759839763
G01_R0280,G01,test,100,6,1e-06,0.8,0.1,0.0,0.0,10.741,10.728166598890716,-0.1194805056259493
G01_R0281,G01,train,100,6,1e-06,0.8,0.2,0.0,0.0,11.553,11.546393734126973,-0.0571822545921245
G01_R0282,G01,train,100,6,1e-06,0.8,0.3,0.0,0.0,12.623,12.610950949938877,-0.0954531415758738
G01_R0283,G01,train,100,6,1e-06,0.75,0.1,0.0,0.0,10.741,10.729546551271676,-0.1066329832261903
G01_R0284,G01,train,100,6,1e-06,0.75,0.2,0.0,0.0,11.554,11.547449348710323,-0.056695960616889
G01_R0285,G01,train,100,6,1e-06,0.75,0.3,0.0,0.0,12.624,12.608252402319833,-0.1247433276312542
G01_R0286,G01,train,100,6,1e-06,0.7,0.1,0.0,0.0,10.742,10.729258155438345,-0.118617059780842
G01_R0287,G01,train,100,6,1e-06,0.7,0.2,0.0,0.0,11.554,11.547617911210326,-0.0552370502827991
G01_R0288,G01,test,100,6,1e-06,0.7,0.3,0.0,0.0,12.625,12.605914339819831,-0.1511735459815207
G01_R0289,G01,train,100,20,0.001,0.85,0.1,0.0,0.0,14.804,14.718719113095272,-0.5760665151629853
G01_R0290,G01,test,100,20,0.001,0.85,0.2,0.0,0.0,15.757,15.668335327380936,-0.5627002133595373
G01_R0291,G01,test,100,20,0.001,0.85,0.3,0.0,0.0,16.916,16.82232196884026,-0.5537835845338157
G01_R0292,G01,test,100,20,0.001,0.8,0.1,0.0,0.0,14.816,14.701653693046564,-0.7717758298693174
G01_R0293,G01,train,100,20,0.001,0.8,0.2,0.0,0.0,15.773,15.669945160714269,-0.6533623235004812
G01_R0294,G01,train,100,20,0.001,0.8,0.3,0.0,0.0,16.935,16.8342072009831,-0.5951744848945811
G01_R0295,G01,train,100,20,0.001,0.75,0.1,0.0,0.0,14.829,14.709483443542606,-0.8059650445572512
G01_R0296,G01,train,100,20,0.001,0.75,0.2,0.0,0.0,15.79,15.675600035714282,-0.7245089568443113
G01_R0297,G01,test,100,20,0.001,0.75,0.3,0.0,0.0,16.956,16.842359699494992,-0.6702070093477691
G01_R0298,G01,test,100,20,0.001,0.7,0.1,0.0,0.0,14.843,14.704463142947365,-0.933348090363384
G01_R0299,G01,test,100,20,0.001,0.7,0.2,0.0,0.0,15.808,15.67120804613095,-0.8653337162768856
G01_R0300,G01,train,100,20,0.001,0.7,0.3,0.0,0.0,16.979,16.859382982233086,-0.7044997807109555
G01_R0301,G01,train,100,20,0.0001,0.85,0.1,0.0,0.0,15.249,15.2711956001984,0.1455544638887755
G01_R0302,G01,train,100,20,0.0001,0.85,0.2,0.0,0.0,16.307,16.327980166666645,0.1286574272805941
G01_R0303,G01,train,100,20,0.0001,0.85,0.3,0.0,0.0,17.688,17.74796320982141,0.3390050306502237
G01_R0304,G01,train,100,20,0.0001,0.8,0.1,0.0,0.0,15.255,15.273149266865069,0.1189725785976271
G01_R0305,G01,train,100,20,0.0001,0.8,0.2,0.0,0.0,16.313,16.328098663690458,0.0925560209063881
G01_R0306,G01,test,100,20,0.0001,0.8,0.3,0.0,0.0,17.697,17.748822860119038,0.2928341533538944
G01_R0307,G01,train,100,20,0.0001,0.75,0.1,0.0,0.0,15.26,15.273459923115064,0.0882039522612352
G01_R0308,G01,train,100,20,0.0001,0.75,0.2,0.0,0.0,16.32,16.33056251785716,0.0647213103992647
G01_R0309,G01,test,100,20,0.0001,0.75,0.3,0.0,0.0,17.706,17.75328738392857,0.2670698290329249
G01_R0310,G01,test,100,20,0.0001,0.7,0.1,0.0,0.0,15.266,15.273367735615068,0.0482623844822997
G01_R0311,G01,train,100,20,0.0001,0.7,0.2,0.0,0.0,16.328,16.330307684523824,0.01413329571181
G01_R0312,G01,train,100,20,0.0001,0.7,0.3,0.0,0.0,17.716,17.750254388392868,0.1933528358143315
G01_R0313,G01,train,100,20,1e-05,0.85,0.1,0.0,0.0,15.371,15.369645767857126,-0.0088103060495399
G01_R0314,G01,train,100,20,1e-05,0.85,0.2,0.0,0.0,16.448,16.453715082837334,0.0347463693904048
G01_R0315,G01,test,100,20,1e-05,0.85,0.3,0.0,0.0,17.888,17.86901665674602,-0.1061233410888981
G01_R0316,G01,test,100,20,1e-05,0.8,0.1,0.0,0.0,15.373,15.372600517857125,-0.0025985958685668
G01_R0317,G01,train,100,20,1e-05,0.8,0.2,0.0,0.0,16.451,16.45441977480162,0.0207876408827496
G01_R0318,G01,train,100,20,1e-05,0.8,0.3,0.0,0.0,17.891,17.872728312996017,-0.102127812889057
G01_R0319,G01,test,100,20,1e-05,0.75,0.1,0.0,0.0,15.375,15.373224049107131,-0.0115509001162195
G01_R0320,G01,train,100,20,1e-05,0.75,0.2,0.0,0.0,16.453,16.455068096230193,0.0125697212070327
G01_R0321,G01,train,100,20,1e-05,0.75,0.3,0.0,0.0,17.894,17.87493148115081,-0.1065637579590274
G01_R0322,G01,train,100,20,1e-05,0.7,0.1,0.0,0.0,15.376,15.37206393105158,-0.0255987834834679
G01_R0323,G01,test,100,20,1e-05,0.7,0.2,0.0,0.0,16.456,16.454813262896856,-0.0072115769515285
G01_R0324,G01,train,100,20,1e-05,0.7,0.3,0.0,0.0,17.898,17.870051576388917,-0.1561538921168986
G01_R0325,G01,train,100,20,1e-06,0.85,0.1,0.0,0.0,15.41,15.39668790624997,-0.0863860723558133
G01_R0326,G01,train,100,20,1e-06,0.85,0.2,0.0,0.0,16.49,16.48121216964283,-0.0532918760289132
G01_R0327,G01,train,100,20,1e-06,0.85,0.3,0.0,0.0,17.942,17.916045776785623,-0.144656243531252
G01_R0328,G01,train,100,20,1e-06,0.8,0.1,0.0,0.0,15.41,15.399613343749968,-0.0674020522390171
G01_R0329,G01,train,100,20,1e-06,0.8,0.2,0.0,0.0,16.491,16.48201613244045,-0.0544773971229771
G01_R0330,G01,train,100,20,1e-06,0.8,0.3,0.0,0.0,17.943,17.920048016368956,-0.1279160877837925
G01_R0331,G01,train,100,20,1e-06,0.75,0.1,0.0,0.0,15.411,15.40033604166666,-0.0691970562152942
G01_R0332,G01,train,100,20,1e-06,0.75,0.2,0.0,0.0,16.492,16.48320950595238,-0.0533015646836041
G01_R0333,G01,test,100,20,1e-06,0.75,0.3,0.0,0.0,17.944,17.918464742559458,-0.1423052688393971
G01_R0334,G01,train,100,20,1e-06,0.7,0.1,0.0,0.0,15.411,15.399434259920636,-0.075048602163145
G01_R0335,G01,train,100,20,1e-06,0.7,0.2,0.0,0.0,16.492,16.482853047619045,-0.0554629661712087
G01_R0336,G01,train,100,20,1e-06,0.7,0.3,0.0,0.0,17.945,17.91605394196423,-0.1613043078059137
G01_R0337,G01,train,100,50,0.001,0.85,0.1,0.0,0.0,20.219,20.295020946789357,0.375987668971524
G01_R0338,G01,train,100,50,0.001,0.85,0.2,0.0,0.0,21.506,21.48889150563676,-0.0795521917755149
G01_R0339,G01,train,100,50,0.001,0.85,0.3,0.0,0.0,23.046,23.031510979347072,-0.0628700019653196
G01_R0340,G01,train,100,50,0.001,0.8,0.1,0.0,0.0,20.236,20.29478970869412,0.2905204027185095
G01_R0341,G01,train,100,50,0.001,0.8,0.2,0.0,0.0,21.529,21.490979583017705,-0.1766009428319722
G01_R0342,G01,train,100,50,0.001,0.8,0.3,0.0,0.0,23.073,23.03218526803754,-0.1768939104687715
G01_R0343,G01,train,100,50,0.001,0.75,0.1,0.0,0.0,20.254,20.300956119408337,0.2318362763322575
G01_R0344,G01,train,100,50,0.001,0.75,0.2,0.0,0.0,21.554,21.500664044327277,-0.2474527033159763
G01_R0345,G01,train,100,50,0.001,0.75,0.3,0.0,0.0,23.101,23.045609382620917,-0.239775842513682
G01_R0346,G01,train,100,50,0.001,0.7,0.1,0.0,0.0,20.273,20.300931931908337,0.1377789765122959
G01_R0347,G01,train,100,50,0.001,0.7,0.2,0.0,0.0,21.579,21.50702648480345,-0.3335349886303656
G01_R0348,G01,train,100,50,0.001,0.7,0.3,0.0,0.0,23.131,23.049087372204237,-0.3541248877945894
G01_R0349,G01,train,100,50,0.0001,0.85,0.1,0.0,0.0,20.849,20.84597633184529,-0.0145027011113765
G01_R0350,G01,train,100,50,0.0001,0.85,0.2,0.0,0.0,22.254,22.27751347916665,0.1056595630747232
G01_R0351,G01,test,100,50,0.0001,0.85,0.3,0.0,0.0,24.148,24.26192453273809,0.471776266101096
G01_R0352,G01,test,100,50,0.0001,0.8,0.1,0.0,0.0,20.856,20.847333688988144,-0.0415530831025023
G01_R0353,G01,train,100,50,0.0001,0.8,0.2,0.0,0.0,22.264,22.278093499999983,0.0633017427236056
G01_R0354,G01,train,100,50,0.0001,0.8,0.3,0.0,0.0,24.161,24.261538768849206,0.4161200647705185
G01_R0355,G01,test,100,50,0.0001,0.75,0.1,0.0,0.0,20.864,20.848805647321484,-0.0728256934361424
G01_R0356,G01,train,100,50,0.0001,0.75,0.2,0.0,0.0,22.274,22.28144210119048,0.0334116063144361
G01_R0357,G01,test,100,50,0.0001,0.75,0.3,0.0,0.0,24.175,24.257378273313503,0.3407581109141753
G01_R0358,G01,train,100,50,0.0001,0.7,0.1,0.0,0.0,20.873,20.846642896329413,-0.1262736725462925
G01_R0359,G01,train,100,50,0.0001,0.7,0.2,0.0,0.0,22.285,22.28166585119048,-0.0149614036774591
G01_R0360,G01,train,100,50,0.0001,0.7,0.3,0.0,0.0,24.19,24.25495691666667,0.2685279729916087
G01_R0361,G01,test,100,50,1e-05,0.85,0.1,0.0,0.0,21.019,20.998929515376997,-0.0954873429897013
G01_R0362,G01,train,100,50,1e-05,0.85,0.2,0.0,0.0,22.42,22.42376099553568,0.0167751808014208
G01_R0363,G01,train,100,50,1e-05,0.85,0.3,0.0,0.0,24.395,24.378300943452388,-0.0684527835524162
G01_R0364,G01,train,100,50,1e-05,0.8,0.1,0.0,0.0,21.021,21.000300893353177,-0.0984687058028799
G01_R0365,G01,train,100,50,1e-05,0.8,0.2,0.0,0.0,22.424,22.42473695386901,0.0032864514315716
G01_R0366,G01,train,100,50,1e-05,0.8,0.3,0.0,0.0,24.4,24.377363691964288,-0.0927717542447173
G01_R0367,G01,test,100,50,1e-05,0.75,0.1,0.0,0.0,21.024,21.000601577876992,-0.1112938647403386
G01_R0368,G01,test,100,50,1e-05,0.75,0.2,0.0,0.0,22.427,22.427081212797585,0.0003621206473694
G01_R0369,G01,train,100,50,1e-05,0.75,0.3,0.0,0.0,24.405,24.3735283779762,-0.1289556321401399
G01_R0370,G01,train,100,50,1e-05,0.7,0.1,0.0,0.0,21.026,20.996849678075385,-0.1386394079930302
G01_R0371,G01,train,100,50,1e-05,0.7,0.2,0.0,0.0,22.431,22.42709535863092,-0.0174073441624496
G01_R0372,G01,test,100,50,1e-05,0.7,0.3,0.0,0.0,24.41,24.370663479662703,-0.1611492025288705
G01_R0373,G01,train,100,50,1e-06,0.85,0.1,0.0,0.0,21.074,21.051198321924712,-0.1081981497356436
G01_R0374,G01,train,100,50,1e-06,0.85,0.2,0.0,0.0,22.472,22.450687732142832,-0.094839212607553
G01_R0375,G01,train,100,50,1e-06,0.85,0.3,0.0,0.0,24.462,24.448180027236628,-0.0564956780450162
G01_R0376,G01,train,100,50,1e-06,0.8,0.1,0.0,0.0,21.074,21.053937717758046,-0.0951992134476387
G01_R0377,G01,test,100,50,1e-06,0.8,0.2,0.0,0.0,22.473,22.45135350297616,-0.0963222401274315
G01_R0378,G01,train,100,50,1e-06,0.8,0.3,0.0,0.0,24.463,24.447423900748525,-0.0636720731368832
G01_R0379,G01,train,100,50,1e-06,0.75,0.1,0.0,0.0,21.075,21.054338402281864,-0.0980384233363465
G01_R0380,G01,train,100,50,1e-06,0.75,0.2,0.0,0.0,22.473,22.4539750535714,-0.0846569057473307
G01_R0381,G01,train,100,50,1e-06,0.75,0.3,0.0,0.0,24.464,24.44750498110569,-0.0674256822036618
G01_R0382,G01,train,100,50,1e-06,0.7,0.1,0.0,0.0,21.075,21.050089419146925,-0.1181996719007083
G01_R0383,G01,train,100,50,1e-06,0.7,0.2,0.0,0.0,22.474,22.45392657440474,-0.0893184372842412
G01_R0384,G01,train,100,50,1e-06,0.7,0.3,0.0,0.0,24.466,24.444015673069977,-0.0898566456716429
G01_R0385,G01,train,250,3,0.001,0.85,0.1,0.0,0.0,11.248,11.27605698015875,0.2494397240287164
G01_R0386,G01,train,250,3,0.001,0.85,0.2,0.0,0.0,12.002,12.049352673791477,0.394539858285919
G01_R0387,G01,train,250,3,0.001,0.85,0.3,0.0,0.0,12.927,12.924088794507597,-0.0225203488234142
G01_R0388,G01,test,250,3,0.001,0.8,0.1,0.0,0.0,11.26,11.27751771726192,0.1555747536582502
G01_R0389,G01,train,250,3,0.001,0.8,0.2,0.0,0.0,12.016,12.05250056962481,0.3037663916845018
G01_R0390,G01,train,250,3,0.001,0.8,0.3,0.0,0.0,12.945,12.924122952245693,-0.1612749923082862
G01_R0391,G01,train,250,3,0.001,0.75,0.1,0.0,0.0,11.271,11.277517070932566,0.0578215857738023
G01_R0392,G01,train,250,3,0.001,0.75,0.2,0.0,0.0,12.031,12.05753597438672,0.2205633312835005
G01_R0393,G01,train,250,3,0.001,0.75,0.3,0.0,0.0,12.965,12.932211691333,-0.2528986399305789
G01_R0394,G01,test,250,3,0.001,0.7,0.1,0.0,0.0,11.284,11.277517070932566,-0.0574524022282403
G01_R0395,G01,train,250,3,0.001,0.7,0.2,0.0,0.0,12.048,12.05672802498196,0.0724437664505248
G01_R0396,G01,train,250,3,0.001,0.7,0.3,0.0,0.0,12.986,12.934942667523478,-0.3931721274951708
G01_R0397,G01,train,250,3,0.0001,0.85,0.1,0.0,0.0,11.497,11.490815020337273,-0.0537964657104212
G01_R0398,G01,train,250,3,0.0001,0.85,0.2,0.0,0.0,12.319,12.318553282738115,-0.0036262461391802
G01_R0399,G01,train,250,3,0.0001,0.85,0.3,0.0,0.0,13.424,13.442212978174576,0.1356747480227793
G01_R0400,G01,train,250,3,0.0001,0.8,0.1,0.0,0.0,11.501,11.498542836805523,-0.0213647786668509
G01_R0401,G01,train,250,3,0.0001,0.8,0.2,0.0,0.0,12.325,12.32232301190478,-0.0217199845453882
G01_R0402,G01,train,250,3,0.0001,0.8,0.3,0.0,0.0,13.432,13.44314206150791,0.0829516193263059
G01_R0403,G01,test,250,3,0.0001,0.75,0.1,0.0,0.0,11.505,11.488791650297596,-0.1408809187518869
G01_R0404,G01,train,250,3,0.0001,0.75,0.2,0.0,0.0,12.332,12.32469939285714,-0.0592005120244987
G01_R0405,G01,train,250,3,0.0001,0.75,0.3,0.0,0.0,13.441,13.446500196924578,0.040921039540046
G01_R0406,G01,train,250,3,0.0001,0.7,0.1,0.0,0.0,11.51,11.488791650297596,-0.1842602059287888
G01_R0407,G01,train,250,3,0.0001,0.7,0.2,0.0,0.0,12.339,12.323767714285712,-0.1234482998159253
G01_R0408,G01,train,250,3,0.0001,0.7,0.3,0.0,0.0,13.45,13.446557061507908,-0.0255980557032778
G01_R0409,G01,train,250,3,1e-05,0.85,0.1,0.0,0.0,11.564,11.561419739583345,-0.0223128711229432
G01_R0410,G01,train,250,3,1e-05,0.85,0.2,0.0,0.0,12.364,12.362717569444428,-0.0103722950143416
G01_R0411,G01,test,250,3,1e-05,0.85,0.3,0.0,0.0,13.506,13.505389395156971,-0.0045209895085813
G01_R0412,G01,train,250,3,1e-05,0.8,0.1,0.0,0.0,11.565,11.564021490575406,-0.0084609548170609
G01_R0413,G01,train,250,3,1e-05,0.8,0.2,0.0,0.0,12.367,12.365875627976177,-0.0090917120063402
G01_R0414,G01,train,250,3,1e-05,0.8,0.3,0.0,0.0,13.51,13.506382353490302,-0.0267775463338085
G01_R0415,G01,test,250,3,1e-05,0.75,0.1,0.0,0.0,11.567,11.557503366567468,-0.0821010930451431
G01_R0416,G01,test,250,3,1e-05,0.75,0.2,0.0,0.0,12.37,12.3672907485119,-0.0219017905262658
G01_R0417,G01,test,250,3,1e-05,0.75,0.3,0.0,0.0,13.514,13.508296517180751,-0.0422042535093099
G01_R0418,G01,train,250,3,1e-05,0.7,0.1,0.0,0.0,11.568,11.557503366567468,-0.0907385324388931
G01_R0419,G01,train,250,3,1e-05,0.7,0.2,0.0,0.0,12.373,12.366778790178566,-0.0502805287434991
G01_R0420,G01,train,250,3,1e-05,0.7,0.3,0.0,0.0,13.519,13.509513878472182,-0.0701688107686804
G01_R0421,G01,train,250,3,1e-06,0.85,0.1,0.0,0.0,11.587,11.56915692956355,-0.1539921501376586
G01_R0422,G01,train,250,3,1e-06,0.85,0.2,0.0,0.0,12.368,12.364483928571415,-0.0284287793384954
G01_R0423,G01,train,250,3,1e-06,0.85,0.3,0.0,0.0,13.509,13.507103677895074,-0.0140374720921325
G01_R0424,G01,train,250,3,1e-06,0.8,0.1,0.0,0.0,11.587,11.57153818055561,-0.1334410929868805
G01_R0425,G01,train,250,3,1e-06,0.8,0.2,0.0,0.0,12.369,12.367525070436498,-0.0119244042647077
G01_R0426,G01,train,250,3,1e-06,0.8,0.3,0.0,0.0,13.51,13.508091136228408,-0.0141292655188111
G01_R0427,G01,test,250,3,1e-06,0.75,0.1,0.0,0.0,11.587,11.56459200198418,-0.1933891258808899
G01_R0428,G01,train,250,3,1e-06,0.75,0.2,0.0,0.0,12.37,12.36875979811508,-0.0100258842758323
G01_R0429,G01,train,250,3,1e-06,0.75,0.3,0.0,0.0,13.512,13.50997562283552,-0.0149820690088785
G01_R0430,G01,test,250,3,1e-06,0.7,0.1,0.0,0.0,11.588,11.56459200198418,-0.2020020539853138
G01_R0431,G01,train,250,3,1e-06,0.7,0.2,0.0,0.0,12.371,12.36826448561508,-0.0221123141615204
G01_R0432,G01,train,250,3,1e-06,0.7,0.3,0.0,0.0,13.513,13.511192984126954,-0.013372425612716
G01_R0433,G01,test,250,6,0.001,0.85,0.1,0.0,0.0,13.884,14.004791883928595,0.8700078070339717
G01_R0434,G01,train,250,6,0.001,0.85,0.2,0.0,0.0,14.746,14.790982543650758,0.3050491228181023
G01_R0435,G01,train,250,6,0.001,0.85,0.3,0.0,0.0,15.858,15.8159872019751,-0.2649312525217618
G01_R0436,G01,train,250,6,0.001,0.8,0.1,0.0,0.0,13.897,14.004984800595263,0.7770367748094053
G01_R0437,G01,train,250,6,0.001,0.8,0.2,0.0,0.0,14.763,14.795626202876951,0.2209998162768614
G01_R0438,G01,train,250,6,0.001,0.8,0.3,0.0,0.0,15.88,15.817348502570326,-0.3945308402372482
G01_R0439,G01,test,250,6,0.001,0.75,0.1,0.0,0.0,13.912,14.00289215476193,0.653336362578563
G01_R0440,G01,train,250,6,0.001,0.75,0.2,0.0,0.0,14.782,14.8041051939484,0.1495412931159536
G01_R0441,G01,train,250,6,0.001,0.75,0.3,0.0,0.0,15.903,15.820512063582225,-0.518694186114417
G01_R0442,G01,train,250,6,0.001,0.7,0.1,0.0,0.0,13.927,13.998688696428596,0.5147461508479683
G01_R0443,G01,train,250,6,0.001,0.7,0.2,0.0,0.0,14.802,14.803944027281734,0.0131335446678432
G01_R0444,G01,test,250,6,0.001,0.7,0.3,0.0,0.0,15.928,15.817260149891752,-0.6952527003280229
G01_R0445,G01,train,250,6,0.0001,0.85,0.1,0.0,0.0,14.134,14.122077033639988,-0.0843566319514126
G01_R0446,G01,test,250,6,0.0001,0.85,0.2,0.0,0.0,15.122,15.126455549107131,0.0294640200180742
G01_R0447,G01,train,250,6,0.0001,0.85,0.3,0.0,0.0,16.446,16.474504653769873,0.1733227153707398
G01_R0448,G01,train,250,6,0.0001,0.8,0.1,0.0,0.0,14.139,14.123318920544746,-0.1109065666260256
G01_R0449,G01,train,250,6,0.0001,0.8,0.2,0.0,0.0,15.13,15.132797528273802,0.0184899423251874
G01_R0450,G01,train,250,6,0.0001,0.8,0.3,0.0,0.0,16.456,16.476769902281788,0.1262147683628368
G01_R0451,G01,test,250,6,0.0001,0.75,0.1,0.0,0.0,14.144,14.124001993461418,-0.1413886208892979
G01_R0452,G01,train,250,6,0.0001,0.75,0.2,0.0,0.0,15.138,15.134956078869044,-0.0201078156358588
G01_R0453,G01,test,250,6,0.0001,0.75,0.3,0.0,0.0,16.466,16.48047593650798,0.087914104870508
G01_R0454,G01,train,250,6,0.0001,0.7,0.1,0.0,0.0,14.15,14.119040722628084,-0.2187934796601763
G01_R0455,G01,train,250,6,0.0001,0.7,0.2,0.0,0.0,15.147,15.13464280803571,-0.0815817783342544
G01_R0456,G01,train,250,6,0.0001,0.7,0.3,0.0,0.0,16.477,16.479391046627033,0.0145114197185911
G01_R0457,G01,train,250,6,1e-05,0.85,0.1,0.0,0.0,14.214,14.208415978580485,-0.0392853624561525
G01_R0458,G01,test,250,6,1e-05,0.85,0.2,0.0,0.0,15.171,15.15625591815475,-0.0971859590353247
G01_R0459,G01,train,250,6,1e-05,0.85,0.3,0.0,0.0,16.536,16.530956958829414,-0.0304973462178732
G01_R0460,G01,train,250,6,1e-05,0.8,0.1,0.0,0.0,14.215,14.209932865485246,-0.035646391239912
G01_R0461,G01,train,250,6,1e-05,0.8,0.2,0.0,0.0,15.175,15.16259633482142,-0.0817374970581976
G01_R0462,G01,test,250,6,1e-05,0.8,0.3,0.0,0.0,16.54,16.53379960168657,-0.0374872933097232
G01_R0463,G01,train,250,6,1e-05,0.75,0.1,0.0,0.0,14.217,14.216369789592404,-0.0044327945951773
G01_R0464,G01,test,250,6,1e-05,0.75,0.2,0.0,0.0,15.178,15.163680938988112,-0.094340894794357
G01_R0465,G01,train,250,6,1e-05,0.75,0.3,0.0,0.0,16.546,16.539996866071466,-0.0362814814972428
G01_R0466,G01,test,250,6,1e-05,0.7,0.1,0.0,0.0,14.219,14.210219977092404,-0.0617485259694465
G01_R0467,G01,train,250,6,1e-05,0.7,0.2,0.0,0.0,15.182,15.16375360565478,-0.120184391682393
G01_R0468,G01,train,250,6,1e-05,0.7,0.3,0.0,0.0,16.551,16.53956358035718,-0.0690980583820906
G01_R0469,G01,test,250,6,1e-06,0.85,0.1,0.0,0.0,14.241,14.215759521735263,-0.1772381031158952
G01_R0470,G01,train,250,6,1e-06,0.85,0.2,0.0,0.0,15.175,15.157370921130935,-0.1161718541618689
G01_R0471,G01,train,250,6,1e-06,0.85,0.3,0.0,0.0,16.536,16.532279095734186,-0.0225018400206549
G01_R0472,G01,test,250,6,1e-06,0.8,0.1,0.0,0.0,14.241,14.21712624197336,-0.1676410225871696
G01_R0473,G01,test,250,6,1e-06,0.8,0.2,0.0,0.0,15.176,15.163227796130942,-0.084160542099753
