case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G01_R0283,G01,train,100,6,1e-06,0.75,0.1,0.0,0.0,10.741,10.729546551271676
G01_R0284,G01,train,100,6,1e-06,0.75,0.2,0.0,0.0,11.554,11.547449348710323
G01_R0285,G01,train,100,6,1e-06,0.75,0.3,0.0,0.0,12.624,12.608252402319833
G01_R0286,G01,train,100,6,1e-06,0.7,0.1,0.0,0.0,10.742,10.729258155438345
G01_R0287,G01,train,100,6,1e-06,0.7,0.2,0.0,0.0,11.554,11.547617911210326
G01_R0288,G01,test,100,6,1e-06,0.7,0.3,0.0,0.0,12.625,12.605914339819831
G01_R0289,G01,train,100,20,0.001,0.85,0.1,0.0,0.0,14.804,14.718719113095272
G01_R0290,G01,test,100,20,0.001,0.85,0.2,0.0,0.0,15.757,15.668335327380936
G01_R0291,G01,test,100,20,0.001,0.85,0.3,0.0,0.0,16.916,16.82232196884026
G01_R0292,G01,test,100,20,0.001,0.8,0.1,0.0,0.0,14.816,14.701653693046564
G01_R0293,G01,train,100,20,0.001,0.8,0.2,0.0,0.0,15.773,15.669945160714269
G01_R0294,G01,train,100,20,0.001,0.8,0.3,0.0,0.0,16.935,16.8342072009831
G01_R0295,G01,train,100,20,0.001,0.75,0.1,0.0,0.0,14.829,14.709483443542606
G01_R0296,G01,train,100,20,0.001,0.75,0.2,0.0,0.0,15.79,15.675600035714282
G01_R0297,G01,test,100,20,0.001,0.75,0.3,0.0,0.0,16.956,16.842359699494992
G01_R0298,G01,test,100,20,0.001,0.7,0.1,0.0,0.0,14.843,14.704463142947365
G01_R0299,G01,test,100,20,0.001,0.7,0.2,0.0,0.0,15.808,15.67120804613095
G01_R0300,G01,train,100,20,0.001,0.7,0.3,0.0,0.0,16.979,16.859382982233086
G01_R0301,G01,train,100,20,0.0001,0.85,0.1,0.0,0.0,15.249,15.2711956001984
G01_R0302,G01,train,100,20,0.0001,0.85,0.2,0.0,0.0,16.307,16.327980166666645
G01_R0303,G01,train,100,20,0.0001,0.85,0.3,0.0,0.0,17.688,17.74796320982141
G01_R0304,G01,train,100,20,0.0001,0.8,0.1,0.0,0.0,15.255,15.273149266865069
G01_R0305,G01,train,100,20,0.0001,0.8,0.2,0.0,0.0,16.313,16.328098663690458
G01_R0306,G01,test,100,20,0.0001,0.8,0.3,0.0,0.0,17.697,17.748822860119038
G01_R0307,G01,train,100,20,0.0001,0.75,0.1,0.0,0.0,15.26,15.273459923115064
G01_R0308,G01,train,100,20,0.0001,0.75,0.2,0.0,0.0,16.32,16.33056251785716
G01_R0309,G01,test,100,20,0.0001,0.75,0.3,0.0,0.0,17.706,17.75328738392857
G01_R0310,G01,test,100,20,0.0001,0.7,0.1,0.0,0.0,15.266,15.273367735615068
G01_R0311,G01,train,100,20,0.0001,0.7,0.2,0.0,0.0,16.328,16.330307684523824
G01_R0312,G01,train,100,20,0.0001,0.7,0.3,0.0,0.0,17.716,17.750254388392868
G01_R0313,G01,train,100,20,1e-05,0.85,0.1,0.0,0.0,15.371,15.369645767857126
G01_R0314,G01,train,100,20,1e-05,0.85,0.2,0.0,0.0,16.448,16.453715082837334
G01_R0315,G01,test,100,20,1e-05,0.85,0.3,0.0,0.0,17.888,17.86901665674602
G01_R0316,G01,test,100,20,1e-05,0.8,0.1,0.0,0.0,15.373,15.372600517857125
G01_R0317,G01,train,100,20,1e-05,0.8,0.2,0.0,0.0,16.451,16.45441977480162
G01_R0318,G01,train,100,20,1e-05,0.8,0.3,0.0,0.0,17.891,17.872728312996017
G01_R0319,G01,test,100,20,1e-05,0.75,0.1,0.0,0.0,15.375,15.373224049107131
G01_R0320,G01,train,100,20,1e-05,0.75,0.2,0.0,0.0,16.453,16.455068096230193
G01_R0321,G01,train,100,20,1e-05,0.75,0.3,0.0,0.0,17.894,17.87493148115081
G01_R0322,G01,train,100,20,1e-05,0.7,0.1,0.0,0.0,15.376,15.37206393105158
G01_R0323,G01,test,100,20,1e-05,0.7,0.2,0.0,0.0,16.456,16.454813262896856
G01_R0324,G01,train,100,20,1e-05,0.7,0.3,0.0,0.0,17.898,17.870051576388917
G01_R0325,G01,train,100,20,1e-06,0.85,0.1,0.0,0.0,15.41,15.39668790624997
G01_R0326,G01,train,100,20,1e-06,0.85,0.2,0.0,0.0,16.49,16.48121216964283
G01_R0327,G01,train,100,20,1e-06,0.85,0.3,0.0,0.0,17.942,17.916045776785623
G01_R0328,G01,train,100,20,1e-06,0.8,0.1,0.0,0.0,15.41,15.399613343749968
G01_R0329,G01,train,100,20,1e-06,0.8,0.2,0.0,0.0,16.491,16.48201613244045
G01_R0330,G01,train,100,20,1e-06,0.8,0.3,0.0,0.0,17.943,17.920048016368956
G01_R0331,G01,train,100,20,1e-06,0.75,0.1,0.0,0.0,15.411,15.40033604166666
G01_R0332,G01,train,100,20,1e-06,0.75,0.2,0.0,0.0,16.492,16.48320950595238
G01_R0333,G01,test,100,20,1e-06,0.75,0.3,0.0,0.0,17.944,17.918464742559458
G01_R0334,G01,train,100,20,1e-06,0.7,0.1,0.0,0.0,15.411,15.399434259920636
G01_R0335,G01,train,100,20,1e-06,0.7,0.2,0.0,0.0,16.492,16.482853047619045
G01_R0336,G01,train,100,20,1e-06,0.7,0.3,0.0,0.0,17.945,17.91605394196423
G01_R0337,G01,train,100,50,0.001,0.85,0.1,0.0,0.0,20.219,20.295020946789357
G01_R0338,G01,train,100,50,0.001,0.85,0.2,0.0,0.0,21.506,21.48889150563676
G01_R0339,G01,train,100,50,0.001,0.85,0.3,0.0,0.0,23.046,23.031510979347072
G01_R0340,G01,train,100,50,0.001,0.8,0.1,0.0,0.0,20.236,20.29478970869412
G01_R0341,G01,train,100,50,0.001,0.8,0.2,0.0,0.0,21.529,21.490979583017705
G01_R0342,G01,train,100,50,0.001,0.8,0.3,0.0,0.0,23.073,23.03218526803754
G01_R0343,G01,train,100,50,0.001,0.75,0.1,0.0,0.0,20.254,20.300956119408337
G01_R0344,G01,train,100,50,0.001,0.75,0.2,0.0,0.0,21.554,21.500664044327277
G01_R0345,G01,train,100,50,0.001,0.75,0.3,0.0,0.0,23.101,23.045609382620917
G01_R0346,G01,train,100,50,0.001,0.7,0.1,0.0,0.0,20.273,20.300931931908337
G01_R0347,G01,train,100,50,0.001,0.7,0.2,0.0,0.0,21.579,21.50702648480345
G01_R0348,G01,train,100,50,0.001,0.7,0.3,0.0,0.0,23.131,23.049087372204237
G01_R0349,G01,train,100,50,0.0001,0.85,0.1,0.0,0.0,20.849,20.84597633184529
G01_R0350,G01,train,100,50,0.0001,0.85,0.2,0.0,0.0,22.254,22.27751347916665
G01_R0351,G01,test,100,50,0.0001,0.85,0.3,0.0,0.0,24.148,24.26192453273809
G01_R0352,G01,test,100,50,0.0001,0.8,0.1,0.0,0.0,20.856,20.847333688988144
G01_R0353,G01,train,100,50,0.0001,0.8,0.2,0.0,0.0,22.264,22.278093499999983
G01_R0354,G01,train,100,50,0.0001,0.8,0.3,0.0,0.0,24.161,24.261538768849206
G01_R0355,G01,test,100,50,0.0001,0.75,0.1,0.0,0.0,20.864,20.848805647321484
G01_R0356,G01,train,100,50,0.0001,0.75,0.2,0.0,0.0,22.274,22.28144210119048
G01_R0357,G01,test,100,50,0.0001,0.75,0.3,0.0,0.0,24.175,24.257378273313503
G01_R0358,G01,train,100,50,0.0001,0.7,0.1,0.0,0.0,20.873,20.846642896329413
G01_R0359,G01,train,100,50,0.0001,0.7,0.2,0.0,0.0,22.285,22.28166585119048
G01_R0360,G01,train,100,50,0.0001,0.7,0.3,0.0,0.0,24.19,24.25495691666667
G01_R0361,G01,test,100,50,1e-05,0.85,0.1,0.0,0.0,21.019,20.998929515376997
G01_R0362,G01,train,100,50,1e-05,0.85,0.2,0.0,0.0,22.42,22.42376099553568
G01_R0363,G01,train,100,50,1e-05,0.85,0.3,0.0,0.0,24.395,24.378300943452388
G01_R0364,G01,train,100,50,1e-05,0.8,0.1,0.0,0.0,21.021,21.000300893353177
G01_R0365,G01,train,100,50,1e-05,0.8,0.2,0.0,0.0,22.424,22.42473695386901
G01_R0366,G01,train,100,50,1e-05,0.8,0.3,0.0,0.0,24.4,24.377363691964288
G01_R0367,G01,test,100,50,1e-05,0.75,0.1,0.0,0.0,21.024,21.000601577876992
G01_R0368,G01,test,100,50,1e-05,0.75,0.2,0.0,0.0,22.427,22.427081212797585
G01_R0369,G01,train,100,50,1e-05,0.75,0.3,0.0,0.0,24.405,24.3735283779762
G01_R0370,G01,train,100,50,1e-05,0.7,0.1,0.0,0.0,21.026,20.996849678075385
G01_R0371,G01,train,100,50,1e-05,0.7,0.2,0.0,0.0,22.431,22.42709535863092
G01_R0372,G01,test,100,50,1e-05,0.7,0.3,0.0,0.0,24.41,24.370663479662703
G01_R0373,G01,train,100,50,1e-06,0.85,0.1,0.0,0.0,21.074,21.051198321924712
G01_R0374,G01,train,100,50,1e-06,0.85,0.2,0.0,0.0,22.472,22.450687732142832
G01_R0375,G01,train,100,50,1e-06,0.85,0.3,0.0,0.0,24.462,24.448180027236628
G01_R0376,G01,train,100,50,1e-06,0.8,0.1,0.0,0.0,21.074,21.053937717758046
G01_R0377,G01,test,100,50,1e-06,0.8,0.2,0.0,0.0,22.473,22.45135350297616
G01_R0378,G01,train,100,50,1e-06,0.8,0.3,0.0,0.0,24.463,24.447423900748525
G01_R0379,G01,train,100,50,1e-06,0.75,0.1,0.0,0.0,21.075,21.054338402281864
G01_R0380,G01,train,100,50,1e-06,0.75,0.2,0.0,0.0,22.473,22.4539750535714
G01_R0381,G01,train,100,50,1e-06,0.75,0.3,0.0,0.0,24.464,24.44750498110569
G01_R0382,G01,train,100,50,1e-06,0.7,0.1,0.0,0.0,21.075,21.050089419146925
G01_R0383,G01,train,100,50,1e-06,0.7,0.2,0.0,0.0,22.474,22.45392657440474
G01_R0384,G01,train,100,50,1e-06,0.7,0.3,0.0,0.0,24.466,24.444015673069977
G01_R0385,G01,train,250,3,0.001,0.85,0.1,0.0,0.0,11.248,11.27605698015875
G01_R0386,G01,train,250,3,0.001,0.85,0.2,0.0,0.0,12.002,12.049352673791477
G01_R0387,G01,train,250,3,0.001,0.85,0.3,0.0,0.0,12.927,12.924088794507597
G01_R0388,G01,test,250,3,0.001,0.8,0.1,0.0,0.0,11.26,11.27751771726192
G01_R0389,G01,train,250,3,0.001,0.8,0.2,0.0,0.0,12.016,12.05250056962481
G01_R0390,G01,train,250,3,0.001,0.8,0.3,0.0,0.0,12.945,12.924122952245693
G01_R0391,G01,train,250,3,0.001,0.75,0.1,0.0,0.0,11.271,11.277517070932566
G01_R0392,G01,train,250,3,0.001,0.75,0.2,0.0,0.0,12.031,12.05753597438672
G01_R0393,G01,train,250,3,0.001,0.75,0.3,0.0,0.0,12.965,12.932211691333
G01_R0394,G01,test,250,3,0.001,0.7,0.1,0.0,0.0,11.284,11.277517070932566
G01_R0395,G01,train,250,3,0.001,0.7,0.2,0.0,0.0,12.048,12.05672802498196
G01_R0396,G01,train,250,3,0.001,0.7,0.3,0.0,0.0,12.986,12.934942667523478
G01_R0397,G01,train,250,3,0.0001,0.85,0.1,0.0,0.0,11.497,11.490815020337273
G01_R0398,G01,train,250,3,0.0001,0.85,0.2,0.0,0.0,12.319,12.318553282738115
G01_R0399,G01,train,250,3,0.0001,0.85,0.3,0.0,0.0,13.424,13.442212978174576
G01_R0400,G01,train,250,3,0.0001,0.8,0.1,0.0,0.0,11.501,11.498542836805523
G01_R0401,G01,train,250,3,0.0001,0.8,0.2,0.0,0.0,12.325,12.32232301190478
G01_R0402,G01,train,250,3,0.0001,0.8,0.3,0.0,0.0,13.432,13.44314206150791
G01_R0403,G01,test,250,3,0.0001,0.75,0.1,0.0,0.0,11.505,11.488791650297596
G01_R0404,G01,train,250,3,0.0001,0.75,0.2,0.0,0.0,12.332,12.32469939285714
G01_R0405,G01,train,250,3,0.0001,0.75,0.3,0.0,0.0,13.441,13.446500196924578
G01_R0406,G01,train,250,3,0.0001,0.7,0.1,0.0,0.0,11.51,11.488791650297596
G01_R0407,G01,train,250,3,0.0001,0.7,0.2,0.0,0.0,12.339,12.323767714285712
G01_R0408,G01,train,250,3,0.0001,0.7,0.3,0.0,0.0,13.45,13.446557061507908
G01_R0409,G01,train,250,3,1e-05,0.85,0.1,0.0,0.0,11.564,11.561419739583345
G01_R0410,G01,train,250,3,1e-05,0.85,0.2,0.0,0.0,12.364,12.362717569444428
G01_R0411,G01,test,250,3,1e-05,0.85,0.3,0.0,0.0,13.506,13.505389395156971
G01_R0412,G01,train,250,3,1e-05,0.8,0.1,0.0,0.0,11.565,11.564021490575406
G01_R0413,G01,train,250,3,1e-05,0.8,0.2,0.0,0.0,12.367,12.365875627976177
G01_R0414,G01,train,250,3,1e-05,0.8,0.3,0.0,0.0,13.51,13.506382353490302
G01_R0415,G01,test,250,3,1e-05,0.75,0.1,0.0,0.0,11.567,11.557503366567468
G01_R0416,G01,test,250,3,1e-05,0.75,0.2,0.0,0.0,12.37,12.3672907485119
G01_R0417,G01,test,250,3,1e-05,0.75,0.3,0.0,0.0,13.514,13.508296517180751
G01_R0418,G01,train,250,3,1e-05,0.7,0.1,0.0,0.0,11.568,11.557503366567468
G01_R0419,G01,train,250,3,1e-05,0.7,0.2,0.0,0.0,12.373,12.366778790178566
G01_R0420,G01,train,250,3,1e-05,0.7,0.3,0.0,0.0,13.519,13.509513878472182
G01_R0421,G01,train,250,3,1e-06,0.85,0.1,0.0,0.0,11.587,11.56915692956355
G01_R0422,G01,train,250,3,1e-06,0.85,0.2,0.0,0.0,12.368,12.364483928571415
G01_R0423,G01,train,250,3,1e-06,0.85,0.3,0.0,0.0,13.509,13.507103677895074
G01_R0424,G01,train,250,3,1e-06,0.8,0.1,0.0,0.0,11.587,11.57153818055561
G01_R0425,G01,train,250,3,1e-06,0.8,0.2,0.0,0.0,12.369,12.367525070436498
G01_R0426,G01,train,250,3,1e-06,0.8,0.3,0.0,0.0,13.51,13.508091136228408
G01_R0427,G01,test,250,3,1e-06,0.75,0.1,0.0,0.0,11.587,11.56459200198418
G01_R0428,G01,train,250,3,1e-06,0.75,0.2,0.0,0.0,12.37,12.36875979811508
G01_R0429,G01,train,250,3,1e-06,0.75,0.3,0.0,0.0,13.512,13.50997562283552
G01_R0430,G01,test,250,3,1e-06,0.7,0.1,0.0,0.0,11.588,11.56459200198418
G01_R0431,G01,train,250,3,1e-06,0.7,0.2,0.0,0.0,12.371,12.36826448561508
G01_R0432,G01,train,250,3,1e-06,0.7,0.3,0.0,0.0,13.513,13.511192984126954
G01_R0433,G01,test,250,6,0.001,0.85,0.1,0.0,0.0,13.884,14.004791883928595
G01_R0434,G01,train,250,6,0.001,0.85,0.2,0.0,0.0,14.746,14.790982543650758
G01_R0435,G01,train,250,6,0.001,0.85,0.3,0.0,0.0,15.858,15.8159872019751
G01_R0436,G01,train,250,6,0.001,0.8,0.1,0.0,0.0,13.897,14.004984800595263
G01_R0437,G01,train,250,6,0.001,0.8,0.2,0.0,0.0,14.763,14.795626202876951
G01_R0438,G01,train,250,6,0.001,0.8,0.3,0.0,0.0,15.88,15.817348502570326
G01_R0439,G01,test,250,6,0.001,0.75,0.1,0.0,0.0,13.912,14.00289215476193
G01_R0440,G01,train,250,6,0.001,0.75,0.2,0.0,0.0,14.782,14.8041051939484
G01_R0441,G01,train,250,6,0.001,0.75,0.3,0.0,0.0,15.903,15.820512063582225
G01_R0442,G01,train,250,6,0.001,0.7,0.1,0.0,0.0,13.927,13.998688696428596
G01_R0443,G01,train,250,6,0.001,0.7,0.2,0.0,0.0,14.802,14.803944027281734
G01_R0444,G01,test,250,6,0.001,0.7,0.3,0.0,0.0,15.928,15.817260149891752
G01_R0445,G01,train,250,6,0.0001,0.85,0.1,0.0,0.0,14.134,14.122077033639988
G01_R0446,G01,test,250,6,0.0001,0.85,0.2,0.0,0.0,15.122,15.126455549107131
G01_R0447,G01,train,250,6,0.0001,0.85,0.3,0.0,0.0,16.446,16.474504653769873
G01_R0448,G01,train,250,6,0.0001,0.8,0.1,0.0,0.0,14.139,14.123318920544746
G01_R0449,G01,train,250,6,0.0001,0.8,0.2,0.0,0.0,15.13,15.132797528273802
G01_R0450,G01,train,250,6,0.0001,0.8,0.3,0.0,0.0,16.456,16.476769902281788
G01_R0451,G01,test,250,6,0.0001,0.75,0.1,0.0,0.0,14.144,14.124001993461418
G01_R0452,G01,train,250,6,0.0001,0.75,0.2,0.0,0.0,15.138,15.134956078869044
G01_R0453,G01,test,250,6,0.0001,0.75,0.3,0.0,0.0,16.466,16.48047593650798
G01_R0454,G01,train,250,6,0.0001,0.7,0.1,0.0,0.0,14.15,14.119040722628084
G01_R0455,G01,train,250,6,0.0001,0.7,0.2,0.0,0.0,15.147,15.13464280803571
G01_R0456,G01,train,250,6,0.0001,0.7,0.3,0.0,0.0,16.477,16.479391046627033
G01_R0457,G01,train,250,6,1e-05,0.85,0.1,0.0,0.0,14.214,14.208415978580485
G01_R0458,G01,test,250,6,1e-05,0.85,0.2,0.0,0.0,15.171,15.15625591815475
G01_R0459,G01,train,250,6,1e-05,0.85,0.3,0.0,0.0,16.536,16.530956958829414
G01_R0460,G01,train,250,6,1e-05,0.8,0.1,0.0,0.0,14.215,14.209932865485246
G01_R0461,G01,train,250,6,1e-05,0.8,0.2,0.0,0.0,15.175,15.16259633482142
G01_R0462,G01,test,250,6,1e-05,0.8,0.3,0.0,0.0,16.54,16.53379960168657
G01_R0463,G01,train,250,6,1e-05,0.75,0.1,0.0,0.0,14.217,14.216369789592404
G01_R0464,G01,test,250,6,1e-05,0.75,0.2,0.0,0.0,15.178,15.163680938988112
G01_R0465,G01,train,250,6,1e-05,0.75,0.3,0.0,0.0,16.546,16.539996866071466
G01_R0466,G01,test,250,6,1e-05,0.7,0.1,0.0,0.0,14.219,14.210219977092404
G01_R0467,G01,train,250,6,1e-05,0.7,0.2,0.0,0.0,15.182,15.16375360565478
G01_R0468,G01,train,250,6,1e-05,0.7,0.3,0.0,0.0,16.551,16.53956358035718
G01_R0469,G01,test,250,6,1e-06,0.85,0.1,0.0,0.0,14.241,14.215759521735263
G01_R0470,G01,train,250,6,1e-06,0.85,0.2,0.0,0.0,15.175,15.157370921130935
G01_R0471,G01,train,250,6,1e-06,0.85,0.3,0.0,0.0,16.536,16.532279095734186
G01_R0472,G01,test,250,6,1e-06,0.8,0.1,0.0,0.0,14.241,14.21712624197336
G01_R0473,G01,test,250,6,1e-06,0.8,0.2,0.0,0.0,15.176,15.163227796130942
G01_R0474,G01,train,250,6,1e-06,0.8,0.3,0.0,0.0,16.538,16.534883881448483
G01_R0475,G01,train,250,6,1e-06,0.75,0.1,0.0,0.0,14.242,14.223767645247188
G01_R0476,G01,train,250,6,1e-06,0.75,0.2,0.0,0.0,15.177,15.164636441964303
G01_R0477,G01,train,250,6,1e-06,0.75,0.3,0.0,0.0,16.54,16.54020118750001
G01_R0478,G01,train,250,6,1e-06,0.7,0.1,0.0,0.0,14.242,14.217617832747187
G01_R0479,G01,test,250,6,1e-06,0.7,0.2,0.0,0.0,15.178,15.164709108630973
G01_R0480,G01,train,250,6,1e-06,0.7,0.3,0.0,0.0,16.542,16.539902068452392
G01_R0481,G01,train,250,20,0.001,0.85,0.1,0.0,0.0,20.506,20.62767455555553
G01_R0482,G01,train,250,20,0.001,0.85,0.2,0.0,0.0,21.924,22.07619500996564
G01_R0483,G01,train,250,20,0.001,0.85,0.3,0.0,0.0,23.529,23.55401264114356
G01_R0484,G01,train,250,20,0.001,0.8,0.1,0.0,0.0,20.527,20.634614582341232
G01_R0485,G01,train,250,20,0.001,0.8,0.2,0.0,0.0,21.951,22.092393201433893
G01_R0486,G01,train,250,20,0.001,0.8,0.3,0.0,0.0,23.563,23.552139197691176
G01_R0487,G01,test,250,20,0.001,0.75,0.1,0.0,0.0,20.55,20.64129129811504
G01_R0488,G01,train,250,20,0.001,0.75,0.2,0.0,0.0,21.979,22.094826162743423
G01_R0489,G01,train,250,20,0.001,0.75,0.3,0.0,0.0,23.598,23.560122462572124
G01_R0490,G01,train,250,20,0.001,0.7,0.1,0.0,0.0,20.574,20.63568011061503
G01_R0491,G01,test,250,20,0.001,0.7,0.2,0.0,0.0,22.009,22.097071771374377
G01_R0492,G01,train,250,20,0.001,0.7,0.3,0.0,0.0,23.636,23.56011992983404
G01_R0493,G01,train,250,20,0.0001,0.85,0.1,0.0,0.0,20.984,20.971808417658725
G01_R0494,G01,train,250,20,0.0001,0.85,0.2,0.0,0.0,22.512,22.480463737644317
G01_R0495,G01,test,250,20,0.0001,0.85,0.3,0.0,0.0,24.471,24.55940579216276
G01_R0496,G01,test,250,20,0.0001,0.8,0.1,0.0,0.0,20.991,20.981225889384906
G01_R0497,G01,train,250,20,0.0001,0.8,0.2,0.0,0.0,22.524,22.49719247772367
G01_R0498,G01,test,250,20,0.0001,0.8,0.3,0.0,0.0,24.486,24.55940579216276
G01_R0499,G01,train,250,20,0.0001,0.75,0.1,0.0,0.0,21.0,20.98646295634917
G01_R0500,G01,train,250,20,0.0001,0.75,0.2,0.0,0.0,22.537,22.502119396374468
G01_R0501,G01,train,250,20,0.0001,0.75,0.3,0.0,0.0,24.502,24.554708406746077
G01_R0502,G01,train,250,20,0.0001,0.7,0.1,0.0,0.0,21.009,20.979567310515836
G01_R0503,G01,train,250,20,0.0001,0.7,0.2,0.0,0.0,22.551,22.504639459370505
G01_R0504,G01,train,250,20,0.0001,0.7,0.3,0.0,0.0,24.519,24.551693466765887
G01_R0505,G01,train,250,20,1e-05,0.85,0.1,0.0,0.0,21.1,21.09906807192464
G01_R0506,G01,test,250,20,1e-05,0.85,0.2,0.0,0.0,22.568,22.54758254811505
G01_R0507,G01,test,250,20,1e-05,0.85,0.3,0.0,0.0,24.618,24.61382162175326
G01_R0508,G01,train,250,20,1e-05,0.8,0.1,0.0,0.0,21.102,21.10196297817465
G01_R0509,G01,train,250,20,1e-05,0.8,0.2,0.0,0.0,22.573,22.564445316964257
G01_R0510,G01,train,250,20,1e-05,0.8,0.3,0.0,0.0,24.627,24.61382162175326
G01_R0511,G01,train,250,20,1e-05,0.75,0.1,0.0,0.0,21.105,21.101882470734143
G01_R0512,G01,test,250,20,1e-05,0.75,0.2,0.0,0.0,22.579,22.56620866220238
G01_R0513,G01,train,250,20,1e-05,0.75,0.3,0.0,0.0,24.634,24.60983484347942
G01_R0514,G01,train,250,20,1e-05,0.7,0.1,0.0,0.0,21.108,21.098183054067466
G01_R0515,G01,train,250,20,1e-05,0.7,0.2,0.0,0.0,22.586,22.570342984126995
G01_R0516,G01,train,250,20,1e-05,0.7,0.3,0.0,0.0,24.644,24.607009236832564
G01_R0517,G01,train,250,20,1e-06,0.85,0.1,0.0,0.0,21.137,21.12862383432555
G01_R0518,G01,train,250,20,1e-06,0.85,0.2,0.0,0.0,22.568,22.54736282192458
G01_R0519,G01,train,250,20,1e-06,0.85,0.3,0.0,0.0,24.603,24.60865104315475
G01_R0520,G01,train,250,20,1e-06,0.8,0.1,0.0,0.0,21.137,21.13113014682556
G01_R0521,G01,train,250,20,1e-06,0.8,0.2,0.0,0.0,22.57,22.56427348660712
G01_R0522,G01,train,250,20,1e-06,0.8,0.3,0.0,0.0,24.606,24.60865104315475
G01_R0523,G01,train,250,20,1e-06,0.75,0.1,0.0,0.0,21.138,21.13107605307558
G01_R0524,G01,train,250,20,1e-06,0.75,0.2,0.0,0.0,22.572,22.56605041517858
G01_R0525,G01,train,250,20,1e-06,0.75,0.3,0.0,0.0,24.61,24.60559992857139
G01_R0526,G01,train,250,20,1e-06,0.7,0.1,0.0,0.0,21.138,21.1277701989089
G01_R0527,G01,train,250,20,1e-06,0.7,0.2,0.0,0.0,22.574,22.5701847371032
G01_R0528,G01,train,250,20,1e-06,0.7,0.3,0.0,0.0,24.615,24.60346489434517
G01_R0529,G01,train,250,50,0.001,0.85,0.1,0.0,0.0,28.119,28.4005558363095
G01_R0530,G01,train,250,50,0.001,0.85,0.2,0.0,0.0,30.582,30.762682337301666
G01_R0531,G01,test,250,50,0.001,0.85,0.3,0.0,0.0,33.078,33.800010855654726
G01_R0532,G01,train,250,50,0.001,0.8,0.1,0.0,0.0,28.148,28.40791382187948
G01_R0533,G01,train,250,50,0.001,0.8,0.2,0.0,0.0,30.62,30.761619815972317
G01_R0534,G01,test,250,50,0.001,0.8,0.3,0.0,0.0,33.127,33.80043946577378
G01_R0535,G01,test,250,50,0.001,0.75,0.1,0.0,0.0,28.18,28.418758559974723
G01_R0536,G01,train,250,50,0.001,0.75,0.2,0.0,0.0,30.659,30.79430666121041
G01_R0537,G01,train,250,50,0.001,0.75,0.3,0.0,0.0,33.177,33.73519084920631
G01_R0538,G01,train,250,50,0.001,0.7,0.1,0.0,0.0,28.672,28.41694406691918
G01_R0539,G01,test,250,50,0.001,0.7,0.2,0.0,0.0,30.702,30.80831840922627
G01_R0540,G01,train,250,50,0.001,0.7,0.3,0.0,0.0,33.23,33.694484317460294
G01_R0541,G01,train,250,50,0.0001,0.85,0.1,0.0,0.0,28.797,28.78173637824672
G01_R0542,G01,train,250,50,0.0001,0.85,0.2,0.0,0.0,31.468,31.310505142857128
G01_R0543,G01,train,250,50,0.0001,0.85,0.3,0.0,0.0,34.585,34.49035902827387
G01_R0544,G01,train,250,50,0.0001,0.8,0.1,0.0,0.0,28.808,28.79133406818179
G01_R0545,G01,test,250,50,0.0001,0.8,0.2,0.0,0.0,31.486,31.30449344890873
G01_R0546,G01,train,250,50,0.0001,0.8,0.3,0.0,0.0,34.609,34.49244418303578
G01_R0547,G01,train,250,50,0.0001,0.75,0.1,0.0,0.0,28.82,28.807628987824657
G01_R0548,G01,train,250,50,0.0001,0.75,0.2,0.0,0.0,31.505,31.33994076537696
G01_R0549,G01,train,250,50,0.0001,0.75,0.3,0.0,0.0,34.632,34.420618620039775
G01_R0550,G01,train,250,50,0.0001,0.7,0.1,0.0,0.0,28.832,28.805960640602443
G01_R0551,G01,train,250,50,0.0001,0.7,0.2,0.0,0.0,31.526,31.35921063244044
G01_R0552,G01,test,250,50,0.0001,0.7,0.3,0.0,0.0,34.657,34.375802296627086
G01_R0553,G01,train,250,50,1e-05,0.85,0.1,0.0,0.0,28.987,28.985871176587374
G01_R0554,G01,train,250,50,1e-05,0.85,0.2,0.0,0.0,31.078,31.105891262310653
G01_R0555,G01,train,250,50,1e-05,0.85,0.3,0.0,0.0,34.774,34.770570984126906
G01_R0556,G01,test,250,50,1e-05,0.8,0.1,0.0,0.0,28.991,28.988664873015946
G01_R0557,G01,train,250,50,1e-05,0.8,0.2,0.0,0.0,31.085,31.09270271121939
G01_R0558,G01,train,250,50,1e-05,0.8,0.3,0.0,0.0,34.786,34.77318603769834
G01_R0559,G01,train,250,50,1e-05,0.75,0.1,0.0,0.0,28.995,28.996797066468336
G01_R0560,G01,train,250,50,1e-05,0.75,0.2,0.0,0.0,31.093,31.115600323818548
G01_R0561,G01,train,250,50,1e-05,0.75,0.3,0.0,0.0,34.8,34.76381060912704
G01_R0562,G01,test,250,50,1e-05,0.7,0.1,0.0,0.0,28.998,28.997226545635
G01_R0563,G01,train,250,50,1e-05,0.7,0.2,0.0,0.0,31.102,31.13498369385823
G01_R0564,G01,train,250,50,1e-05,0.7,0.3,0.0,0.0,34.814,34.710078766865145
G01_R0565,G01,train,250,50,1e-06,0.85,0.1,0.0,0.0,29.051,29.009044829365067
G01_R0566,G01,test,250,50,1e-06,0.85,0.2,0.0,0.0,31.095,31.10238958671541
G01_R0567,G01,train,250,50,1e-06,0.85,0.3,0.0,0.0,34.743,34.7489418487103
G01_R0568,G01,test,250,50,1e-06,0.8,0.1,0.0,0.0,29.052,29.01183852579364
