case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G01_R0275,G01,test,100,6,1e-05,0.7,0.2,0.0,0.0,59.90051,59.72869736679868
G01_R0276,G01,train,100,6,1e-05,0.7,0.3,0.0,0.0,110.213675,110.05205726976524
G01_R0277,G01,train,100,6,1e-06,0.85,0.1,0.0,0.0,99.825659,99.86876117509424
G01_R0278,G01,train,100,6,1e-06,0.85,0.2,0.0,0.0,321.337835,321.5050630391904
G01_R0279,G01,train,100,6,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6874442052431
G01_R0280,G01,test,100,6,1e-06,0.8,0.1,0.0,0.0,100.096539,100.05945548681198
G01_R0281,G01,train,100,6,1e-06,0.8,0.2,0.0,0.0,322.107681,322.0014381136757
G01_R0282,G01,train,100,6,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.613826258736
G01_R0283,G01,train,100,6,1e-06,0.75,0.1,0.0,0.0,100.40641,100.45159366922104
G01_R0284,G01,train,100,6,1e-06,0.75,0.2,0.0,0.0,322.987516,323.1204871413537
G01_R0285,G01,train,100,6,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.825678629155
G01_R0286,G01,train,100,6,1e-06,0.7,0.1,0.0,0.0,100.766271,100.7191252265022
G01_R0287,G01,train,100,6,1e-06,0.7,0.2,0.0,0.0,323.997337,323.7830616725484
G01_R0288,G01,test,100,6,1e-06,0.7,0.3,0.0,0.0,690.323067,689.7477872803071
G01_R0289,G01,train,100,20,0.001,0.85,0.1,0.0,0.0,15.135925,15.17042154318402
G01_R0290,G01,test,100,20,0.001,0.85,0.2,0.0,0.0,21.309251,21.35089610296356
G01_R0291,G01,test,100,20,0.001,0.85,0.3,0.0,0.0,30.508539,30.576426007254305
G01_R0292,G01,test,100,20,0.001,0.8,0.1,0.0,0.0,15.200943,15.191342005793086
G01_R0293,G01,train,100,20,0.001,0.8,0.2,0.0,0.0,21.431028,21.414480271035064
G01_R0294,G01,train,100,20,0.001,0.8,0.3,0.0,0.0,30.71707,30.706314412484986
G01_R0295,G01,train,100,20,0.001,0.75,0.1,0.0,0.0,15.27188,15.277640007290271
G01_R0296,G01,train,100,20,0.001,0.75,0.2,0.0,0.0,21.561695,21.58978450709676
G01_R0297,G01,test,100,20,0.001,0.75,0.3,0.0,0.0,30.942466,30.997419916631067
G01_R0298,G01,test,100,20,0.001,0.7,0.1,0.0,0.0,15.346728,15.323768028658426
G01_R0299,G01,test,100,20,0.001,0.7,0.2,0.0,0.0,21.702236,21.65776152116941
G01_R0300,G01,train,100,20,0.001,0.7,0.3,0.0,0.0,31.187713,31.065396828773714
G01_R0301,G01,train,100,20,0.0001,0.85,0.1,0.0,0.0,18.847063,18.86092943182153
G01_R0302,G01,train,100,20,0.0001,0.85,0.2,0.0,0.0,28.761825,28.79430610351581
G01_R0303,G01,train,100,20,0.0001,0.85,0.3,0.0,0.0,44.408754,44.52145500827429
G01_R0304,G01,train,100,20,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.887205864967616
G01_R0305,G01,train,100,20,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86496548952778
G01_R0306,G01,test,100,20,0.0001,0.8,0.3,0.0,0.0,44.615621,44.59149461962561
G01_R0307,G01,train,100,20,0.0001,0.75,0.1,0.0,0.0,18.946497,18.95730773720951
G01_R0308,G01,train,100,20,0.0001,0.75,0.2,0.0,0.0,28.991915,29.01960700300735
G01_R0309,G01,test,100,20,0.0001,0.75,0.3,0.0,0.0,44.844372,44.951076775141466
G01_R0310,G01,test,100,20,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98793985753196
G01_R0311,G01,train,100,20,0.0001,0.7,0.2,0.0,0.0,29.124803,29.08423159239628
G01_R0312,G01,train,100,20,0.0001,0.7,0.3,0.0,0.0,45.101987,45.05878044270239
G01_R0313,G01,train,100,20,1e-05,0.85,0.1,0.0,0.0,28.1661,28.193889828563343
G01_R0314,G01,train,100,20,1e-05,0.85,0.2,0.0,0.0,59.088896,59.12724789026437
G01_R0315,G01,test,100,20,1e-05,0.85,0.3,0.0,0.0,108.595423,108.73703991146655
G01_R0316,G01,test,100,20,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.240832325887837
G01_R0317,G01,train,100,20,1e-05,0.8,0.2,0.0,0.0,59.323476,59.2973900819334
G01_R0318,G01,train,100,20,1e-05,0.8,0.3,0.0,0.0,109.064893,109.02794806488347
G01_R0319,G01,test,100,20,1e-05,0.75,0.1,0.0,0.0,28.340457,28.41805525671557
G01_R0320,G01,train,100,20,1e-05,0.75,0.2,0.0,0.0,59.592016,59.65525527617979
G01_R0321,G01,train,100,20,1e-05,0.75,0.3,0.0,0.0,109.594314,109.66339847157047
G01_R0322,G01,train,100,20,1e-05,0.7,0.1,0.0,0.0,28.446084,28.42510525194471
G01_R0323,G01,test,100,20,1e-05,0.7,0.2,0.0,0.0,59.90051,59.73495172463201
G01_R0324,G01,train,100,20,1e-05,0.7,0.3,0.0,0.0,110.213675,110.03517665940366
G01_R0325,G01,train,100,20,1e-06,0.85,0.1,0.0,0.0,99.825659,99.87287405280264
G01_R0326,G01,train,100,20,1e-06,0.85,0.2,0.0,0.0,321.337835,321.47679868860746
G01_R0327,G01,train,100,20,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6789329896394
G01_R0328,G01,train,100,20,1e-06,0.8,0.1,0.0,0.0,100.096539,100.06345590795785
G01_R0329,G01,train,100,20,1e-06,0.8,0.2,0.0,0.0,322.107681,321.9722676849678
G01_R0330,G01,train,100,20,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.610704361674
G01_R0331,G01,train,100,20,1e-06,0.75,0.1,0.0,0.0,100.40641,100.45019946194424
G01_R0332,G01,train,100,20,1e-06,0.75,0.2,0.0,0.0,322.987516,323.14762723059795
G01_R0333,G01,test,100,20,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.8844197243687
G01_R0334,G01,train,100,20,1e-06,0.7,0.1,0.0,0.0,100.766271,100.71816666818376
G01_R0335,G01,train,100,20,1e-06,0.7,0.2,0.0,0.0,323.997337,323.8052729548402
G01_R0336,G01,train,100,20,1e-06,0.7,0.3,0.0,0.0,690.323067,689.7808642732975
G01_R0337,G01,train,100,50,0.001,0.85,0.1,0.0,0.0,15.135925,15.16863826916319
G01_R0338,G01,train,100,50,0.001,0.85,0.2,0.0,0.0,21.309251,21.350595734094505
G01_R0339,G01,train,100,50,0.001,0.85,0.3,0.0,0.0,30.508539,30.573716873046
G01_R0340,G01,train,100,50,0.001,0.8,0.1,0.0,0.0,15.200943,15.189617845938924
G01_R0341,G01,train,100,50,0.001,0.8,0.2,0.0,0.0,21.431028,21.414443656645176
G01_R0342,G01,train,100,50,0.001,0.8,0.3,0.0,0.0,30.71707,30.70426401827668
G01_R0343,G01,train,100,50,0.001,0.75,0.1,0.0,0.0,15.27188,15.27855185968609
G01_R0344,G01,train,100,50,0.001,0.75,0.2,0.0,0.0,21.561695,21.59024130262355
G01_R0345,G01,train,100,50,0.001,0.75,0.3,0.0,0.0,30.942466,31.00648444169355
G01_R0346,G01,train,100,50,0.001,0.7,0.1,0.0,0.0,15.346728,15.325084803616743
G01_R0347,G01,train,100,50,0.001,0.7,0.2,0.0,0.0,21.702236,21.658101649731925
G01_R0348,G01,train,100,50,0.001,0.7,0.3,0.0,0.0,31.187713,31.0744613538362
G01_R0349,G01,train,100,50,0.0001,0.85,0.1,0.0,0.0,18.847063,18.86096631557153
G01_R0350,G01,train,100,50,0.0001,0.85,0.2,0.0,0.0,28.761825,28.7924191147658
G01_R0351,G01,test,100,50,0.0001,0.85,0.3,0.0,0.0,44.408754,44.52172551963144
G01_R0352,G01,test,100,50,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.88724274871761
G01_R0353,G01,train,100,50,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86476372136111
G01_R0354,G01,train,100,50,0.0001,0.8,0.3,0.0,0.0,44.615621,44.59176513098276
G01_R0355,G01,test,100,50,0.0001,0.75,0.1,0.0,0.0,18.946497,18.95734462095951
G01_R0356,G01,train,100,50,0.0001,0.75,0.2,0.0,0.0,28.991915,29.02115118209068
G01_R0357,G01,test,100,50,0.0001,0.75,0.3,0.0,0.0,44.844372,44.95134728649861
G01_R0358,G01,train,100,50,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98797674128196
G01_R0359,G01,train,100,50,0.0001,0.7,0.2,0.0,0.0,29.124803,29.085800771062942
G01_R0360,G01,train,100,50,0.0001,0.7,0.3,0.0,0.0,45.101987,45.059050954059536
G01_R0361,G01,test,100,50,1e-05,0.85,0.1,0.0,0.0,28.1661,28.194454950438345
G01_R0362,G01,train,100,50,1e-05,0.85,0.2,0.0,0.0,59.088896,59.13261387359768
G01_R0363,G01,train,100,50,1e-05,0.85,0.3,0.0,0.0,108.595423,108.72847779524618
G01_R0364,G01,train,100,50,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.24129533026283
G01_R0365,G01,train,100,50,1e-05,0.8,0.2,0.0,0.0,59.323476,59.30299649610004
G01_R0366,G01,train,100,50,1e-05,0.8,0.3,0.0,0.0,109.064893,109.01971683678812
G01_R0367,G01,test,100,50,1e-05,0.75,0.1,0.0,0.0,28.340457,28.41851826109057
G01_R0368,G01,test,100,50,1e-05,0.75,0.2,0.0,0.0,59.592016,59.65629226742979
G01_R0369,G01,train,100,50,1e-05,0.75,0.3,0.0,0.0,109.594314,109.66288415660024
G01_R0370,G01,train,100,50,1e-05,0.7,0.1,0.0,0.0,28.446084,28.425568256319707
G01_R0371,G01,train,100,50,1e-05,0.7,0.2,0.0,0.0,59.90051,59.735988715882016
G01_R0372,G01,test,100,50,1e-05,0.7,0.3,0.0,0.0,110.213675,110.03444175235008
G01_R0373,G01,train,100,50,1e-06,0.85,0.1,0.0,0.0,99.825659,99.8746386200943
G01_R0374,G01,train,100,50,1e-06,0.85,0.2,0.0,0.0,321.337835,321.47679868860746
G01_R0375,G01,train,100,50,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6834540373266
G01_R0376,G01,train,100,50,1e-06,0.8,0.1,0.0,0.0,100.096539,100.06472566637451
G01_R0377,G01,test,100,50,1e-06,0.8,0.2,0.0,0.0,322.107681,321.9742734843428
G01_R0378,G01,train,100,50,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.6216452384234
G01_R0379,G01,train,100,50,1e-06,0.75,0.1,0.0,0.0,100.40641,100.44903116902756
G01_R0380,G01,train,100,50,1e-06,0.75,0.2,0.0,0.0,322.987516,323.1606005631604
G01_R0381,G01,train,100,50,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.9270284190974
G01_R0382,G01,train,100,50,1e-06,0.7,0.1,0.0,0.0,100.766271,100.71719204464208
G01_R0383,G01,train,100,50,1e-06,0.7,0.2,0.0,0.0,323.997337,323.817160978111
G01_R0384,G01,train,100,50,1e-06,0.7,0.3,0.0,0.0,690.323067,689.831864399529
G01_R0385,G01,train,250,3,0.001,0.85,0.1,0.0,0.0,42.780836,42.86541468577273
G01_R0386,G01,train,250,3,0.001,0.85,0.2,0.0,0.0,61.354972,61.41822999095435
G01_R0387,G01,train,250,3,0.001,0.85,0.3,0.0,0.0,89.164385,89.43208104161802
G01_R0388,G01,test,250,3,0.001,0.8,0.1,0.0,0.0,43.02359,43.012027363677255
G01_R0389,G01,train,250,3,0.001,0.8,0.2,0.0,0.0,61.807295,61.77054995572417
G01_R0390,G01,train,250,3,0.001,0.8,0.3,0.0,0.0,89.969033,89.86146150009544
G01_R0391,G01,train,250,3,0.001,0.75,0.1,0.0,0.0,43.283161,43.42821339974285
G01_R0392,G01,train,250,3,0.001,0.75,0.2,0.0,0.0,62.297383,62.41783872866199
G01_R0393,G01,train,250,3,0.001,0.75,0.3,0.0,0.0,90.847385,90.94632931026231
G01_R0394,G01,test,250,3,0.001,0.7,0.1,0.0,0.0,43.562529000000005,43.43772290759702
G01_R0395,G01,train,250,3,0.001,0.7,0.2,0.0,0.0,62.83021,62.58834336866224
G01_R0396,G01,train,250,3,0.001,0.7,0.3,0.0,0.0,91.810409,91.53917919590424
G01_R0397,G01,train,250,3,0.0001,0.85,0.1,0.0,0.0,52.855422,52.88651080801567
G01_R0398,G01,train,250,3,0.0001,0.85,0.2,0.0,0.0,81.968112,82.12236643402241
G01_R0399,G01,train,250,3,0.0001,0.85,0.3,0.0,0.0,127.518488,127.79573293138348
G01_R0400,G01,train,250,3,0.0001,0.8,0.1,0.0,0.0,53.035829,53.018410141265605
G01_R0401,G01,train,250,3,0.0001,0.8,0.2,0.0,0.0,82.447225,82.38545916071034
G01_R0402,G01,train,250,3,0.0001,0.8,0.3,0.0,0.0,128.466116,128.3649681620195
G01_R0403,G01,test,250,3,0.0001,0.75,0.1,0.0,0.0,53.233077,53.33440626753336
G01_R0404,G01,train,250,3,0.0001,0.75,0.2,0.0,0.0,82.984148,83.05272359729211
G01_R0405,G01,train,250,3,0.0001,0.75,0.3,0.0,0.0,129.55350399999998,129.832676249012
G01_R0406,G01,train,250,3,0.0001,0.7,0.1,0.0,0.0,53.45014,53.41307227166761
G01_R0407,G01,train,250,3,0.0001,0.7,0.2,0.0,0.0,83.593851,83.49982225776974
G01_R0408,G01,train,250,3,0.0001,0.7,0.3,0.0,0.0,130.790618,130.46822386917856
G01_R0409,G01,train,250,3,1e-05,0.85,0.1,0.0,0.0,78.210807,78.28910569079405
G01_R0410,G01,train,250,3,1e-05,0.85,0.2,0.0,0.0,163.221307,163.877869462768
G01_R0411,G01,test,250,3,1e-05,0.85,0.3,0.0,0.0,298.47407000000004,299.8020442440961
G01_R0412,G01,train,250,3,1e-05,0.8,0.1,0.0,0.0,78.59012,78.56990300126773
G01_R0413,G01,train,250,3,1e-05,0.8,0.2,0.0,0.0,164.430372,164.3176438611177
G01_R0414,G01,train,250,3,1e-05,0.8,0.3,0.0,0.0,300.96289,300.642057054721
G01_R0415,G01,test,250,3,1e-05,0.75,0.1,0.0,0.0,79.02236500000001,79.13342449444504
G01_R0416,G01,test,250,3,1e-05,0.75,0.2,0.0,0.0,165.82935,166.7930227646809
G01_R0417,G01,test,250,3,1e-05,0.75,0.3,0.0,0.0,303.8516,304.4914928479351
G01_R0418,G01,train,250,3,1e-05,0.7,0.1,0.0,0.0,79.52053,79.27624227355749
G01_R0419,G01,train,250,3,1e-05,0.7,0.2,0.0,0.0,167.45822,167.12071975136826
G01_R0420,G01,train,250,3,1e-05,0.7,0.3,0.0,0.0,307.23018,306.62976072532115
G01_R0421,G01,train,250,3,1e-06,0.85,0.1,0.0,0.0,261.61889,262.09497765090345
G01_R0422,G01,train,250,3,1e-06,0.85,0.2,0.0,0.0,833.21969,834.8232456081531
G01_R0423,G01,train,250,3,1e-06,0.85,0.3,0.0,0.0,1770.34543,1771.489639804037
G01_R0424,G01,train,250,3,1e-06,0.8,0.1,0.0,0.0,262.89861,262.7434840977773
G01_R0425,G01,train,250,3,1e-06,0.8,0.2,0.0,0.0,837.24933,836.8786700497147
G01_R0426,G01,train,250,3,1e-06,0.8,0.3,0.0,0.0,1778.34497,1778.3144892092416
G01_R0427,G01,test,250,3,1e-06,0.75,0.1,0.0,0.0,264.44832,264.7789710879104
G01_R0428,G01,train,250,3,1e-06,0.75,0.2,0.0,0.0,841.9489500000001,842.6780853169638
G01_R0429,G01,train,250,3,1e-06,0.75,0.3,0.0,0.0,1787.64447,1788.7888821941713
G01_R0430,G01,test,250,3,1e-06,0.7,0.1,0.0,0.0,266.26800000000003,265.76176109078995
G01_R0431,G01,train,250,3,1e-06,0.7,0.2,0.0,0.0,847.4685400000001,848.0375372009845
G01_R0432,G01,train,250,3,1e-06,0.7,0.3,0.0,0.0,1798.64394,1799.010885079805
G01_R0433,G01,test,250,6,0.001,0.85,0.1,0.0,0.0,42.780836,42.8655088261894
G01_R0434,G01,train,250,6,0.001,0.85,0.2,0.0,0.0,61.354972,61.414718519204335
G01_R0435,G01,train,250,6,0.001,0.85,0.3,0.0,0.0,89.164385,89.43723875311804
G01_R0436,G01,train,250,6,0.001,0.8,0.1,0.0,0.0,43.02359,43.01212150409392
G01_R0437,G01,train,250,6,0.001,0.8,0.2,0.0,0.0,61.807295,61.76579247574498
G01_R0438,G01,train,250,6,0.001,0.8,0.3,0.0,0.0,89.969033,89.86428221159545
G01_R0439,G01,test,250,6,0.001,0.75,0.1,0.0,0.0,43.283161,43.42830754015952
G01_R0440,G01,train,250,6,0.001,0.75,0.2,0.0,0.0,62.297383,62.39287988774529
G01_R0441,G01,train,250,6,0.001,0.75,0.3,0.0,0.0,90.847385,90.92893264126236
G01_R0442,G01,train,250,6,0.001,0.7,0.1,0.0,0.0,43.562529000000005,43.43781704801368
G01_R0443,G01,train,250,6,0.001,0.7,0.2,0.0,0.0,62.83021,62.56338452774553
G01_R0444,G01,test,250,6,0.001,0.7,0.3,0.0,0.0,91.810409,91.52018168190428
G01_R0445,G01,train,250,6,0.0001,0.85,0.1,0.0,0.0,52.855422,52.88352709647401
G01_R0446,G01,test,250,6,0.0001,0.85,0.2,0.0,0.0,81.968112,82.1302642119957
G01_R0447,G01,train,250,6,0.0001,0.85,0.3,0.0,0.0,127.518488,127.79157625621684
G01_R0448,G01,train,250,6,0.0001,0.8,0.1,0.0,0.0,53.035829,53.01539299409895
G01_R0449,G01,train,250,6,0.0001,0.8,0.2,0.0,0.0,82.447225,82.39335693868362
G01_R0450,G01,train,250,6,0.0001,0.8,0.3,0.0,0.0,128.466116,128.36184241518615
G01_R0451,G01,test,250,6,0.0001,0.75,0.1,0.0,0.0,53.233077,53.33380206399169
G01_R0452,G01,train,250,6,0.0001,0.75,0.2,0.0,0.0,82.984148,83.056209260057
G01_R0453,G01,test,250,6,0.0001,0.75,0.3,0.0,0.0,129.55350399999998,129.83426849792863
G01_R0454,G01,train,250,6,0.0001,0.7,0.1,0.0,0.0,53.45014,53.41246806812594
G01_R0455,G01,train,250,6,0.0001,0.7,0.2,0.0,0.0,83.593851,83.50261766159713
G01_R0456,G01,train,250,6,0.0001,0.7,0.3,0.0,0.0,130.790618,130.4714278118452
G01_R0457,G01,train,250,6,1e-05,0.85,0.1,0.0,0.0,78.210807,78.28052073827321
G01_R0458,G01,test,250,6,1e-05,0.85,0.2,0.0,0.0,163.221307,163.94188057405378
G01_R0459,G01,train,250,6,1e-05,0.85,0.3,0.0,0.0,298.47407000000004,299.7908768905247
G01_R0460,G01,train,250,6,1e-05,0.8,0.1,0.0,0.0,78.59012,78.56110227708024
G01_R0461,G01,train,250,6,1e-05,0.8,0.2,0.0,0.0,164.430372,164.38165497240348
G01_R0462,G01,test,250,6,1e-05,0.8,0.3,0.0,0.0,300.96289,300.63088970114967
G01_R0463,G01,train,250,6,1e-05,0.75,0.1,0.0,0.0,79.02236500000001,79.12881292032004
G01_R0464,G01,test,250,6,1e-05,0.75,0.2,0.0,0.0,165.82935,166.81783793772257
G01_R0465,G01,train,250,6,1e-05,0.75,0.3,0.0,0.0,303.8516,304.48032549436374
G01_R0466,G01,test,250,6,1e-05,0.7,0.1,0.0,0.0,79.52053,79.27163069943249
G01_R0467,G01,train,250,6,1e-05,0.7,0.2,0.0,0.0,167.45822,167.13947787115995
G01_R0468,G01,train,250,6,1e-05,0.7,0.3,0.0,0.0,307.23018,306.61859337174974
G01_R0469,G01,test,250,6,1e-06,0.85,0.1,0.0,0.0,261.61889,262.1155345069451
G01_R0470,G01,train,250,6,1e-06,0.85,0.2,0.0,0.0,833.21969,834.7757216234812
G01_R0471,G01,train,250,6,1e-06,0.85,0.3,0.0,0.0,1770.34543,1771.5296934565367
G01_R0472,G01,test,250,6,1e-06,0.8,0.1,0.0,0.0,262.89861,262.76531044319404
G01_R0473,G01,test,250,6,1e-06,0.8,0.2,0.0,0.0,837.24933,836.8219590528404
G01_R0474,G01,train,250,6,1e-06,0.8,0.3,0.0,0.0,1778.34497,1778.3619552913242
G01_R0475,G01,train,250,6,1e-06,0.75,0.1,0.0,0.0,264.44832,264.797536853952
G01_R0476,G01,train,250,6,1e-06,0.75,0.2,0.0,0.0,841.9489500000001,842.6854961961303
G01_R0477,G01,train,250,6,1e-06,0.75,0.3,0.0,0.0,1787.64447,1788.849329042366
G01_R0478,G01,train,250,6,1e-06,0.7,0.1,0.0,0.0,266.26800000000003,265.78468761829
G01_R0479,G01,test,250,6,1e-06,0.7,0.2,0.0,0.0,847.4685400000001,848.1685123826512
G01_R0480,G01,train,250,6,1e-06,0.7,0.3,0.0,0.0,1798.64394,1799.0026902912934
G01_R0481,G01,train,250,20,0.001,0.85,0.1,0.0,0.0,42.780836,42.86277570858227
G01_R0482,G01,train,250,20,0.001,0.85,0.2,0.0,0.0,61.354972,61.41367051975343
G01_R0483,G01,train,250,20,0.001,0.85,0.3,0.0,0.0,89.164385,89.45119682440377
G01_R0484,G01,train,250,20,0.001,0.8,0.1,0.0,0.0,43.02359,43.00646486913262
G01_R0485,G01,train,250,20,0.001,0.8,0.2,0.0,0.0,61.807295,61.76477985704409
G01_R0486,G01,train,250,20,0.001,0.8,0.3,0.0,0.0,89.969033,89.87940878288119
G01_R0487,G01,test,250,20,0.001,0.75,0.1,0.0,0.0,43.283161,43.44513237776362
G01_R0488,G01,train,250,20,0.001,0.75,0.2,0.0,0.0,62.297383,62.35182387649066
G01_R0489,G01,train,250,20,0.001,0.75,0.3,0.0,0.0,90.847385,90.95882621926232
G01_R0490,G01,train,250,20,0.001,0.7,0.1,0.0,0.0,43.562529000000005,43.45540100151362
G01_R0491,G01,test,250,20,0.001,0.7,0.2,0.0,0.0,62.83021,62.52232851649091
G01_R0492,G01,train,250,20,0.001,0.7,0.3,0.0,0.0,91.810409,91.54903850940426
G01_R0493,G01,train,250,20,0.0001,0.85,0.1,0.0,0.0,52.855422,52.88098968269128
G01_R0494,G01,train,250,20,0.0001,0.85,0.2,0.0,0.0,81.968112,82.10765260732005
G01_R0495,G01,test,250,20,0.0001,0.85,0.3,0.0,0.0,127.518488,127.80031592621684
G01_R0496,G01,test,250,20,0.0001,0.8,0.1,0.0,0.0,53.035829,53.01231352135788
G01_R0497,G01,train,250,20,0.0001,0.8,0.2,0.0,0.0,82.447225,82.37077851973717
G01_R0498,G01,test,250,20,0.0001,0.8,0.3,0.0,0.0,128.466116,128.3725905636445
G01_R0499,G01,train,250,20,0.0001,0.75,0.1,0.0,0.0,53.233077,53.32300388533191
G01_R0500,G01,train,250,20,0.0001,0.75,0.2,0.0,0.0,82.984148,83.05599734050344
G01_R0501,G01,train,250,20,0.0001,0.75,0.3,0.0,0.0,129.55350399999998,129.78211713144944
G01_R0502,G01,train,250,20,0.0001,0.7,0.1,0.0,0.0,53.45014,53.40158770279949
G01_R0503,G01,train,250,20,0.0001,0.7,0.2,0.0,0.0,83.593851,83.50207016516855
G01_R0504,G01,train,250,20,0.0001,0.7,0.3,0.0,0.0,130.790618,130.418257019116
G01_R0505,G01,train,250,20,1e-05,0.85,0.1,0.0,0.0,78.210807,78.27016482406606
G01_R0506,G01,test,250,20,1e-05,0.85,0.2,0.0,0.0,163.221307,163.95553806372735
G01_R0507,G01,test,250,20,1e-05,0.85,0.3,0.0,0.0,298.47407000000004,299.88046692344096
G01_R0508,G01,train,250,20,1e-05,0.8,0.1,0.0,0.0,78.59012,78.552118752278
G01_R0509,G01,train,250,20,1e-05,0.8,0.2,0.0,0.0,164.430372,164.39742970357707
G01_R0510,G01,train,250,20,1e-05,0.8,0.3,0.0,0.0,300.96289,300.7143490090659
G01_R0511,G01,train,250,20,1e-05,0.75,0.1,0.0,0.0,79.02236500000001,79.11433860457889
G01_R0512,G01,test,250,20,1e-05,0.75,0.2,0.0,0.0,165.82935,166.78327769608848
G01_R0513,G01,train,250,20,1e-05,0.75,0.3,0.0,0.0,303.8516,304.4452608163876
G01_R0514,G01,train,250,20,1e-05,0.7,0.1,0.0,0.0,79.52053,79.25715638369134
G01_R0515,G01,train,250,20,1e-05,0.7,0.2,0.0,0.0,167.45822,167.09538537317167
G01_R0516,G01,train,250,20,1e-05,0.7,0.3,0.0,0.0,307.23018,306.5795935391902
G01_R0517,G01,train,250,20,1e-06,0.85,0.1,0.0,0.0,261.61889,262.0802517846536
G01_R0518,G01,train,250,20,1e-06,0.85,0.2,0.0,0.0,833.21969,834.9098919653711
G01_R0519,G01,train,250,20,1e-06,0.85,0.3,0.0,0.0,1770.34543,1771.5892742598107
G01_R0520,G01,train,250,20,1e-06,0.8,0.1,0.0,0.0,262.89861,262.72578180090244
G01_R0521,G01,train,250,20,1e-06,0.8,0.2,0.0,0.0,837.24933,836.9225024734056
G01_R0522,G01,train,250,20,1e-06,0.8,0.3,0.0,0.0,1778.34497,1778.4418368312452
G01_R0523,G01,train,250,20,1e-06,0.75,0.1,0.0,0.0,264.44832,264.79164960416017
G01_R0524,G01,train,250,20,1e-06,0.75,0.2,0.0,0.0,841.9489500000001,842.7462690497019
G01_R0525,G01,train,250,20,1e-06,0.75,0.3,0.0,0.0,1787.64447,1789.007173557019
G01_R0526,G01,train,250,20,1e-06,0.7,0.1,0.0,0.0,266.26800000000003,265.7755167918314
G01_R0527,G01,train,250,20,1e-06,0.7,0.2,0.0,0.0,847.4685400000001,848.1603161811931
G01_R0528,G01,train,250,20,1e-06,0.7,0.3,0.0,0.0,1798.64394,1798.9723502040767
G01_R0529,G01,train,250,50,0.001,0.85,0.1,0.0,0.0,42.780836,42.86129810933673
G01_R0530,G01,train,250,50,0.001,0.85,0.2,0.0,0.0,61.354972,61.41325372856594
G01_R0531,G01,test,250,50,0.001,0.85,0.3,0.0,0.0,89.164385,89.45159808440376
G01_R0532,G01,train,250,50,0.001,0.8,0.1,0.0,0.0,43.02359,43.006390756866246
G01_R0533,G01,train,250,50,0.001,0.8,0.2,0.0,0.0,61.807295,61.76497567585661
G01_R0534,G01,test,250,50,0.001,0.8,0.3,0.0,0.0,89.969033,89.88041193288117
G01_R0535,G01,test,250,50,0.001,0.75,0.1,0.0,0.0,43.283161,43.445180812716
G01_R0536,G01,train,250,50,0.001,0.75,0.2,0.0,0.0,62.297383,62.351727570032345
G01_R0537,G01,train,250,50,0.001,0.75,0.3,0.0,0.0,90.847385,90.9735323982623
G01_R0538,G01,train,250,50,0.001,0.7,0.1,0.0,0.0,43.562529000000005,43.455449436466
G01_R0539,G01,test,250,50,0.001,0.7,0.2,0.0,0.0,62.83021,62.52223221003258
G01_R0540,G01,train,250,50,0.001,0.7,0.3,0.0,0.0,91.810409,91.5637446884042
G01_R0541,G01,train,250,50,0.0001,0.85,0.1,0.0,0.0,52.855422,52.88535656762576
G01_R0542,G01,train,250,50,0.0001,0.85,0.2,0.0,0.0,81.968112,82.10768873857005
G01_R0543,G01,train,250,50,0.0001,0.85,0.3,0.0,0.0,127.518488,127.79182013430014
G01_R0544,G01,train,250,50,0.0001,0.8,0.1,0.0,0.0,53.035829,53.01584380931319
G01_R0545,G01,test,250,50,0.0001,0.8,0.2,0.0,0.0,82.447225,82.37081465098717
G01_R0546,G01,train,250,50,0.0001,0.8,0.3,0.0,0.0,128.466116,128.3650009283945
G01_R0547,G01,train,250,50,0.0001,0.75,0.1,0.0,0.0,53.233077,53.312585852144345
G01_R0548,G01,train,250,50,0.0001,0.75,0.2,0.0,0.0,82.984148,83.05844687946175
G01_R0549,G01,train,250,50,0.0001,0.75,0.3,0.0,0.0,129.55350399999998,129.77786393644942
G01_R0550,G01,train,250,50,0.0001,0.7,0.1,0.0,0.0,53.45014,53.39116966961192
G01_R0551,G01,train,250,50,0.0001,0.7,0.2,0.0,0.0,83.593851,83.50448357287686
G01_R0552,G01,test,250,50,0.0001,0.7,0.3,0.0,0.0,130.790618,130.411438005366
