case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G01_R0202,G01,train,100,3,0.001,0.7,0.1,0.0,0.0,15.346728,15.327949962991752,-0.0187780370082482,0.0187780370082482
G01_R0203,G01,train,100,3,0.001,0.7,0.2,0.0,0.0,21.702236,21.66460072332564,-0.0376352766743615,0.0376352766743615
G01_R0204,G01,test,100,3,0.001,0.7,0.3,0.0,0.0,31.187713,31.04720093447913,-0.1405120655208662,0.1405120655208662
G01_R0205,G01,train,100,3,0.0001,0.85,0.1,0.0,0.0,18.847063,18.86271168588702,0.0156486858870223,0.0156486858870223
G01_R0206,G01,test,100,3,0.0001,0.85,0.2,0.0,0.0,28.761825,28.795256145265807,0.0334311452658049,0.0334311452658049
G01_R0207,G01,train,100,3,0.0001,0.85,0.3,0.0,0.0,44.408754,44.520762993256405,0.1120089932564027,0.1120089932564027
G01_R0208,G01,train,100,3,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.889020105908106,-0.0062978940918974,0.0062978940918974
G01_R0209,G01,train,100,3,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86544354719444,-0.0064734528055581,0.0064734528055581
G01_R0210,G01,train,100,3,0.0001,0.8,0.3,0.0,0.0,44.615621,44.58978824554524,-0.025832754454754,0.025832754454754
G01_R0211,G01,train,100,3,0.0001,0.75,0.1,0.0,0.0,18.946497,18.95718995725712,0.0106929572571203,0.0106929572571203
G01_R0212,G01,test,100,3,0.0001,0.75,0.2,0.0,0.0,28.991915,29.01980870446568,0.0278937044656828,0.0278937044656828
G01_R0213,G01,train,100,3,0.0001,0.75,0.3,0.0,0.0,44.844372,44.9266311937234,0.0822591937233951,0.0822591937233951
G01_R0214,G01,train,100,3,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98767325946945,-0.0149137405305488,0.0149137405305488
G01_R0215,G01,test,100,3,0.0001,0.7,0.2,0.0,0.0,29.124803,29.084570791562943,-0.0402322084370574,0.0402322084370574
G01_R0216,G01,train,100,3,0.0001,0.7,0.3,0.0,0.0,45.101987,45.03247232799266,-0.0695146720073438,0.0695146720073438
G01_R0217,G01,train,100,3,1e-05,0.85,0.1,0.0,0.0,28.1661,28.19381541965264,0.0277154196526367,0.0277154196526367
G01_R0218,G01,train,100,3,1e-05,0.85,0.2,0.0,0.0,59.088896,59.12363316517507,0.0347371651750734,0.0347371651750734
G01_R0219,G01,train,100,3,1e-05,0.85,0.3,0.0,0.0,108.595423,108.72143575284144,0.1260127528414329,0.1260127528414329
G01_R0220,G01,train,100,3,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.240145988271784,-0.007648011728218,0.007648011728218
G01_R0221,G01,test,100,3,1e-05,0.8,0.2,0.0,0.0,59.323476,59.2953229424691,-0.0281530575309005,0.0281530575309005
G01_R0222,G01,train,100,3,1e-05,0.8,0.3,0.0,0.0,109.064893,109.01330122459169,-0.0515917754083119,0.0515917754083119
G01_R0223,G01,train,100,3,1e-05,0.75,0.1,0.0,0.0,28.340457,28.4026241145997,0.0621671145996991,0.0621671145996991
G01_R0224,G01,train,100,3,1e-05,0.75,0.2,0.0,0.0,59.592016,59.65745953209645,0.0654435320964523,0.0654435320964523
G01_R0225,G01,train,100,3,1e-05,0.75,0.3,0.0,0.0,109.594314,109.68640459430696,0.0920905943069669,0.0920905943069669
G01_R0226,G01,train,100,3,1e-05,0.7,0.1,0.0,0.0,28.446084,28.40885458348956,-0.037229416510442,0.037229416510442
G01_R0227,G01,train,100,3,1e-05,0.7,0.2,0.0,0.0,59.90051,59.736568876382,-0.1639411236180024,0.1639411236180024
G01_R0228,G01,train,100,3,1e-05,0.7,0.3,0.0,0.0,110.213675,110.05781548068182,-0.1558595193181702,0.1558595193181702
G01_R0229,G01,train,100,3,1e-06,0.85,0.1,0.0,0.0,99.825659,99.87142062881446,0.0457616288144606,0.0457616288144606
G01_R0230,G01,train,100,3,1e-06,0.85,0.2,0.0,0.0,321.337835,321.5137131639192,0.1758781639192079,0.1758781639192079
G01_R0231,G01,test,100,3,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6890077519098,0.4253007519097309,0.4253007519097309
G01_R0232,G01,train,100,3,1e-06,0.8,0.1,0.0,0.0,100.096539,100.0621149405322,-0.0344240594677955,0.0344240594677955
G01_R0233,G01,train,100,3,1e-06,0.8,0.2,0.0,0.0,322.107681,322.01008823840453,-0.0975927615954788,0.0975927615954788
G01_R0234,G01,test,100,3,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.617608280236,-0.0959007197639039,0.0959007197639039
G01_R0235,G01,train,100,3,1e-06,0.75,0.1,0.0,0.0,100.40641,100.4491867453044,0.0427767453044083,0.0427767453044083
G01_R0236,G01,train,100,3,1e-06,0.75,0.2,0.0,0.0,322.987516,323.11924153729126,0.1317255372912313,0.1317255372912313
G01_R0237,G01,train,100,3,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.8286089218217,0.4453129218215963,0.4453129218215963
G01_R0238,G01,train,100,3,1e-06,0.7,0.1,0.0,0.0,100.766271,100.71775890050225,-0.0485120994977705,0.0485120994977705
G01_R0239,G01,test,100,3,1e-06,0.7,0.2,0.0,0.0,323.997337,323.7841322747954,-0.2132047252046049,0.2132047252046049
G01_R0240,G01,test,100,3,1e-06,0.7,0.3,0.0,0.0,690.323067,689.7583073083488,-0.5647596916512612,0.5647596916512612
G01_R0241,G01,test,100,6,0.001,0.85,0.1,0.0,0.0,15.135925,15.175178481829848,0.0392534818298475,0.0392534818298475
G01_R0242,G01,train,100,6,0.001,0.85,0.2,0.0,0.0,21.309251,21.344854467192715,0.0356034671927147,0.0356034671927147
G01_R0243,G01,train,100,6,0.001,0.85,0.3,0.0,0.0,30.508539,30.56844962357276,0.0599106235727617,0.0599106235727617
G01_R0244,G01,train,100,6,0.001,0.8,0.1,0.0,0.0,15.200943,15.19587366954308,-0.0050693304569211,0.0050693304569211
G01_R0245,G01,train,100,6,0.001,0.8,0.2,0.0,0.0,21.431028,21.40925482380588,-0.0217731761941202,0.0217731761941202
G01_R0246,G01,train,100,6,0.001,0.8,0.3,0.0,0.0,30.71707,30.69738093393737,-0.0196890660626287,0.0196890660626287
G01_R0247,G01,train,100,6,0.001,0.75,0.1,0.0,0.0,15.27188,15.281082842540268,0.0092028425402688,0.0092028425402688
G01_R0248,G01,train,100,6,0.001,0.75,0.2,0.0,0.0,21.561695,21.596569264669647,0.0348742646696464,0.0348742646696464
G01_R0249,G01,train,100,6,0.001,0.75,0.3,0.0,0.0,30.942466,30.97866532434541,0.0361993243454143,0.0361993243454143
G01_R0250,G01,train,100,6,0.001,0.7,0.1,0.0,0.0,15.346728,15.327196094845926,-0.0195319051540749,0.0195319051540749
G01_R0251,G01,train,100,6,0.001,0.7,0.2,0.0,0.0,21.702236,21.66460072332564,-0.0376352766743615,0.0376352766743615
G01_R0252,G01,test,100,6,0.001,0.7,0.3,0.0,0.0,31.187713,31.046642236488065,-0.1410707635119337,0.1410707635119337
G01_R0253,G01,test,100,6,0.0001,0.85,0.1,0.0,0.0,18.847063,18.863664030407868,0.0166010304078696,0.0166010304078696
G01_R0254,G01,train,100,6,0.0001,0.85,0.2,0.0,0.0,28.761825,28.795256145265807,0.0334311452658049,0.0334311452658049
G01_R0255,G01,test,100,6,0.0001,0.85,0.3,0.0,0.0,44.408754,44.528336773048096,0.1195827730480942,0.1195827730480942
G01_R0256,G01,train,100,6,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.88991709272062,-0.0054009072793839,0.0054009072793839
G01_R0257,G01,train,100,6,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86544354719444,-0.0064734528055581,0.0064734528055581
G01_R0258,G01,train,100,6,0.0001,0.8,0.3,0.0,0.0,44.615621,44.59773771387859,-0.0178832861214104,0.0178832861214104
G01_R0259,G01,train,100,6,0.0001,0.75,0.1,0.0,0.0,18.946497,18.957452962611303,0.0109559626113018,0.0109559626113018
G01_R0260,G01,train,100,6,0.0001,0.75,0.2,0.0,0.0,28.991915,29.01980870446568,0.0278937044656828,0.0278937044656828
G01_R0261,G01,train,100,6,0.0001,0.75,0.3,0.0,0.0,44.844372,44.93798194841086,0.0936099484108581,0.0936099484108581
G01_R0262,G01,train,100,6,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98809248326113,-0.0144945167388677,0.0144945167388677
G01_R0263,G01,train,100,6,0.0001,0.7,0.2,0.0,0.0,29.124803,29.084570791562943,-0.0402322084370574,0.0402322084370574
G01_R0264,G01,train,100,6,0.0001,0.7,0.3,0.0,0.0,45.101987,45.044284937367614,-0.0577020626323872,0.0577020626323872
G01_R0265,G01,train,100,6,1e-05,0.85,0.1,0.0,0.0,28.1661,28.19339043593835,0.027290435938351,0.027290435938351
G01_R0266,G01,train,100,6,1e-05,0.85,0.2,0.0,0.0,59.088896,59.12414883621673,0.0352528362167348,0.0352528362167348
G01_R0267,G01,train,100,6,1e-05,0.85,0.3,0.0,0.0,108.595423,108.72490702988313,0.1294840298831303,0.1294840298831303
G01_R0268,G01,train,100,6,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.239891248932487,-0.0079027510675153,0.0079027510675153
G01_R0269,G01,train,100,6,1e-05,0.8,0.2,0.0,0.0,59.323476,59.295163782885766,-0.0283122171142338,0.0283122171142338
G01_R0270,G01,train,100,6,1e-05,0.8,0.3,0.0,0.0,109.064893,109.0161107253834,-0.0487822746165989,0.0487822746165989
G01_R0271,G01,test,100,6,1e-05,0.75,0.1,0.0,0.0,28.340457,28.41156969242696,0.0711126924269613,0.0711126924269613
G01_R0272,G01,train,100,6,1e-05,0.75,0.2,0.0,0.0,59.592016,59.64958802251313,0.0575720225131277,0.0575720225131277
G01_R0273,G01,train,100,6,1e-05,0.75,0.3,0.0,0.0,109.594314,109.68027908193206,0.0859650819320592,0.0859650819320592
G01_R0274,G01,train,100,6,1e-05,0.7,0.1,0.0,0.0,28.446084,28.4186196876561,-0.0274643123438984,0.0274643123438984
G01_R0275,G01,test,100,6,1e-05,0.7,0.2,0.0,0.0,59.90051,59.72869736679868,-0.1718126332013199,0.1718126332013199
G01_R0276,G01,train,100,6,1e-05,0.7,0.3,0.0,0.0,110.213675,110.05205726976524,-0.1616177302347523,0.1616177302347523
G01_R0277,G01,train,100,6,1e-06,0.85,0.1,0.0,0.0,99.825659,99.86876117509424,0.0431021750942335,0.0431021750942335
G01_R0278,G01,train,100,6,1e-06,0.85,0.2,0.0,0.0,321.337835,321.5050630391904,0.1672280391904337,0.1672280391904337
G01_R0279,G01,train,100,6,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6874442052431,0.4237372052430146,0.4237372052430146
G01_R0280,G01,test,100,6,1e-06,0.8,0.1,0.0,0.0,100.096539,100.05945548681198,-0.0370835131880227,0.0370835131880227
G01_R0281,G01,train,100,6,1e-06,0.8,0.2,0.0,0.0,322.107681,322.0014381136757,-0.1062428863243099,0.1062428863243099
G01_R0282,G01,train,100,6,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.613826258736,-0.0996827412639049,0.0996827412639049
G01_R0283,G01,train,100,6,1e-06,0.75,0.1,0.0,0.0,100.40641,100.45159366922104,0.0451836692210463,0.0451836692210463
G01_R0284,G01,train,100,6,1e-06,0.75,0.2,0.0,0.0,322.987516,323.1204871413537,0.1329711413537211,0.1329711413537211
G01_R0285,G01,train,100,6,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.825678629155,0.442382629154963,0.442382629154963
G01_R0286,G01,train,100,6,1e-06,0.7,0.1,0.0,0.0,100.766271,100.7191252265022,-0.0471457734977889,0.0471457734977889
G01_R0287,G01,train,100,6,1e-06,0.7,0.2,0.0,0.0,323.997337,323.7830616725484,-0.2142753274516167,0.2142753274516167
G01_R0288,G01,test,100,6,1e-06,0.7,0.3,0.0,0.0,690.323067,689.7477872803071,-0.5752797196929578,0.5752797196929578
G01_R0289,G01,train,100,20,0.001,0.85,0.1,0.0,0.0,15.135925,15.17042154318402,0.0344965431840194,0.0344965431840194
G01_R0290,G01,test,100,20,0.001,0.85,0.2,0.0,0.0,21.309251,21.35089610296356,0.0416451029635567,0.0416451029635567
G01_R0291,G01,test,100,20,0.001,0.85,0.3,0.0,0.0,30.508539,30.576426007254305,0.0678870072543063,0.0678870072543063
G01_R0292,G01,test,100,20,0.001,0.8,0.1,0.0,0.0,15.200943,15.191342005793086,-0.0096009942069148,0.0096009942069148
G01_R0293,G01,train,100,20,0.001,0.8,0.2,0.0,0.0,21.431028,21.414480271035064,-0.0165477289649373,0.0165477289649373
G01_R0294,G01,train,100,20,0.001,0.8,0.3,0.0,0.0,30.71707,30.706314412484986,-0.010755587515014,0.010755587515014
G01_R0295,G01,train,100,20,0.001,0.75,0.1,0.0,0.0,15.27188,15.277640007290271,0.0057600072902719,0.0057600072902719
G01_R0296,G01,train,100,20,0.001,0.75,0.2,0.0,0.0,21.561695,21.58978450709676,0.0280895070967552,0.0280895070967552
G01_R0297,G01,test,100,20,0.001,0.75,0.3,0.0,0.0,30.942466,30.997419916631067,0.0549539166310673,0.0549539166310673
G01_R0298,G01,test,100,20,0.001,0.7,0.1,0.0,0.0,15.346728,15.323768028658426,-0.0229599713415744,0.0229599713415744
G01_R0299,G01,test,100,20,0.001,0.7,0.2,0.0,0.0,21.702236,21.65776152116941,-0.0444744788305868,0.0444744788305868
G01_R0300,G01,train,100,20,0.001,0.7,0.3,0.0,0.0,31.187713,31.065396828773714,-0.1223161712262843,0.1223161712262843
G01_R0301,G01,train,100,20,0.0001,0.85,0.1,0.0,0.0,18.847063,18.86092943182153,0.0138664318215333,0.0138664318215333
G01_R0302,G01,train,100,20,0.0001,0.85,0.2,0.0,0.0,28.761825,28.79430610351581,0.0324811035158134,0.0324811035158134
G01_R0303,G01,train,100,20,0.0001,0.85,0.3,0.0,0.0,44.408754,44.52145500827429,0.1127010082742856,0.1127010082742856
G01_R0304,G01,train,100,20,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.887205864967616,-0.0081121350323876,0.0081121350323876
G01_R0305,G01,train,100,20,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86496548952778,-0.0069515104722199,0.0069515104722199
G01_R0306,G01,test,100,20,0.0001,0.8,0.3,0.0,0.0,44.615621,44.59149461962561,-0.0241263803743905,0.0241263803743905
G01_R0307,G01,train,100,20,0.0001,0.75,0.1,0.0,0.0,18.946497,18.95730773720951,0.0108107372095105,0.0108107372095105
G01_R0308,G01,train,100,20,0.0001,0.75,0.2,0.0,0.0,28.991915,29.01960700300735,0.0276920030073526,0.0276920030073526
G01_R0309,G01,test,100,20,0.0001,0.75,0.3,0.0,0.0,44.844372,44.951076775141466,0.1067047751414662,0.1067047751414662
G01_R0310,G01,test,100,20,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98793985753196,-0.0146471424680392,0.0146471424680392
G01_R0311,G01,train,100,20,0.0001,0.7,0.2,0.0,0.0,29.124803,29.08423159239628,-0.0405714076037213,0.0405714076037213
G01_R0312,G01,train,100,20,0.0001,0.7,0.3,0.0,0.0,45.101987,45.05878044270239,-0.0432065572976085,0.0432065572976085
G01_R0313,G01,train,100,20,1e-05,0.85,0.1,0.0,0.0,28.1661,28.193889828563343,0.0277898285633462,0.0277898285633462
G01_R0314,G01,train,100,20,1e-05,0.85,0.2,0.0,0.0,59.088896,59.12724789026437,0.0383518902643729,0.0383518902643729
G01_R0315,G01,test,100,20,1e-05,0.85,0.3,0.0,0.0,108.595423,108.73703991146655,0.1416169114665706,0.1416169114665706
G01_R0316,G01,test,100,20,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.240832325887837,-0.0069616741121691,0.0069616741121691
G01_R0317,G01,train,100,20,1e-05,0.8,0.2,0.0,0.0,59.323476,59.2973900819334,-0.0260859180665988,0.0260859180665988
G01_R0318,G01,train,100,20,1e-05,0.8,0.3,0.0,0.0,109.064893,109.02794806488347,-0.0369449351165087,0.0369449351165087
G01_R0319,G01,test,100,20,1e-05,0.75,0.1,0.0,0.0,28.340457,28.41805525671557,0.0775982567155679,0.0775982567155679
G01_R0320,G01,train,100,20,1e-05,0.75,0.2,0.0,0.0,59.592016,59.65525527617979,0.0632392761797859,0.0632392761797859
G01_R0321,G01,train,100,20,1e-05,0.75,0.3,0.0,0.0,109.594314,109.66339847157047,0.0690844715704912,0.0690844715704912
G01_R0322,G01,train,100,20,1e-05,0.7,0.1,0.0,0.0,28.446084,28.42510525194471,-0.0209787480552883,0.0209787480552883
G01_R0323,G01,test,100,20,1e-05,0.7,0.2,0.0,0.0,59.90051,59.73495172463201,-0.1655582753679851,0.1655582753679851
G01_R0324,G01,train,100,20,1e-05,0.7,0.3,0.0,0.0,110.213675,110.03517665940366,-0.1784983405963345,0.1784983405963345
G01_R0325,G01,train,100,20,1e-06,0.85,0.1,0.0,0.0,99.825659,99.87287405280264,0.0472150528026276,0.0472150528026276
G01_R0326,G01,train,100,20,1e-06,0.85,0.2,0.0,0.0,321.337835,321.47679868860746,0.1389636886074754,0.1389636886074754
G01_R0327,G01,train,100,20,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6789329896394,0.4152259896393389,0.4152259896393389
G01_R0328,G01,train,100,20,1e-06,0.8,0.1,0.0,0.0,100.096539,100.06345590795785,-0.0330830920421618,0.0330830920421618
G01_R0329,G01,train,100,20,1e-06,0.8,0.2,0.0,0.0,322.107681,321.9722676849678,-0.1354133150322241,0.1354133150322241
G01_R0330,G01,train,100,20,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.610704361674,-0.1028046383258924,0.1028046383258924
G01_R0331,G01,train,100,20,1e-06,0.75,0.1,0.0,0.0,100.40641,100.45019946194424,0.0437894619442573,0.0437894619442573
G01_R0332,G01,train,100,20,1e-06,0.75,0.2,0.0,0.0,322.987516,323.14762723059795,0.1601112305979199,0.1601112305979199
G01_R0333,G01,test,100,20,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.8844197243687,0.5011237243686537,0.5011237243686537
G01_R0334,G01,train,100,20,1e-06,0.7,0.1,0.0,0.0,100.766271,100.71816666818376,-0.0481043318162335,0.0481043318162335
G01_R0335,G01,train,100,20,1e-06,0.7,0.2,0.0,0.0,323.997337,323.8052729548402,-0.1920640451598387,0.1920640451598387
G01_R0336,G01,train,100,20,1e-06,0.7,0.3,0.0,0.0,690.323067,689.7808642732975,-0.5422027267024987,0.5422027267024987
G01_R0337,G01,train,100,50,0.001,0.85,0.1,0.0,0.0,15.135925,15.16863826916319,0.0327132691631888,0.0327132691631888
G01_R0338,G01,train,100,50,0.001,0.85,0.2,0.0,0.0,21.309251,21.350595734094505,0.0413447340945047,0.0413447340945047
G01_R0339,G01,train,100,50,0.001,0.85,0.3,0.0,0.0,30.508539,30.573716873046,0.0651778730460002,0.0651778730460002
G01_R0340,G01,train,100,50,0.001,0.8,0.1,0.0,0.0,15.200943,15.189617845938924,-0.0113251540610761,0.0113251540610761
G01_R0341,G01,train,100,50,0.001,0.8,0.2,0.0,0.0,21.431028,21.414443656645176,-0.0165843433548253,0.0165843433548253
G01_R0342,G01,train,100,50,0.001,0.8,0.3,0.0,0.0,30.71707,30.70426401827668,-0.0128059817233179,0.0128059817233179
G01_R0343,G01,train,100,50,0.001,0.75,0.1,0.0,0.0,15.27188,15.27855185968609,0.0066718596860901,0.0066718596860901
G01_R0344,G01,train,100,50,0.001,0.75,0.2,0.0,0.0,21.561695,21.59024130262355,0.0285463026235497,0.0285463026235497
G01_R0345,G01,train,100,50,0.001,0.75,0.3,0.0,0.0,30.942466,31.00648444169355,0.0640184416935518,0.0640184416935518
G01_R0346,G01,train,100,50,0.001,0.7,0.1,0.0,0.0,15.346728,15.325084803616743,-0.0216431963832572,0.0216431963832572
G01_R0347,G01,train,100,50,0.001,0.7,0.2,0.0,0.0,21.702236,21.658101649731925,-0.0441343502680737,0.0441343502680737
G01_R0348,G01,train,100,50,0.001,0.7,0.3,0.0,0.0,31.187713,31.0744613538362,-0.1132516461637997,0.1132516461637997
G01_R0349,G01,train,100,50,0.0001,0.85,0.1,0.0,0.0,18.847063,18.86096631557153,0.0139033155715324,0.0139033155715324
G01_R0350,G01,train,100,50,0.0001,0.85,0.2,0.0,0.0,28.761825,28.7924191147658,0.0305941147657975,0.0305941147657975
G01_R0351,G01,test,100,50,0.0001,0.85,0.3,0.0,0.0,44.408754,44.52172551963144,0.1129715196314364,0.1129715196314364
G01_R0352,G01,test,100,50,0.0001,0.8,0.1,0.0,0.0,18.895318000000003,18.88724274871761,-0.0080752512823885,0.0080752512823885
G01_R0353,G01,train,100,50,0.0001,0.8,0.2,0.0,0.0,28.871917,28.86476372136111,-0.0071532786388885,0.0071532786388885
G01_R0354,G01,train,100,50,0.0001,0.8,0.3,0.0,0.0,44.615621,44.59176513098276,-0.0238558690172396,0.0238558690172396
G01_R0355,G01,test,100,50,0.0001,0.75,0.1,0.0,0.0,18.946497,18.95734462095951,0.0108476209595096,0.0108476209595096
G01_R0356,G01,train,100,50,0.0001,0.75,0.2,0.0,0.0,28.991915,29.02115118209068,0.0292361820906812,0.0292361820906812
G01_R0357,G01,test,100,50,0.0001,0.75,0.3,0.0,0.0,44.844372,44.95134728649861,0.1069752864986099,0.1069752864986099
G01_R0358,G01,train,100,50,0.0001,0.7,0.1,0.0,0.0,19.002587,18.98797674128196,-0.0146102587180365,0.0146102587180365
G01_R0359,G01,train,100,50,0.0001,0.7,0.2,0.0,0.0,29.124803,29.085800771062942,-0.0390022289370541,0.0390022289370541
G01_R0360,G01,train,100,50,0.0001,0.7,0.3,0.0,0.0,45.101987,45.059050954059536,-0.0429360459404648,0.0429360459404648
G01_R0361,G01,test,100,50,1e-05,0.85,0.1,0.0,0.0,28.1661,28.194454950438345,0.0283549504383451,0.0283549504383451
G01_R0362,G01,train,100,50,1e-05,0.85,0.2,0.0,0.0,59.088896,59.13261387359768,0.0437178735976857,0.0437178735976857
G01_R0363,G01,train,100,50,1e-05,0.85,0.3,0.0,0.0,108.595423,108.72847779524618,0.1330547952461813,0.1330547952461813
G01_R0364,G01,train,100,50,1e-05,0.8,0.1,0.0,0.0,28.247794000000003,28.24129533026283,-0.0064986697371729,0.0064986697371729
G01_R0365,G01,train,100,50,1e-05,0.8,0.2,0.0,0.0,59.323476,59.30299649610004,-0.0204795038999563,0.0204795038999563
G01_R0366,G01,train,100,50,1e-05,0.8,0.3,0.0,0.0,109.064893,109.01971683678812,-0.0451761632118774,0.0451761632118774
G01_R0367,G01,test,100,50,1e-05,0.75,0.1,0.0,0.0,28.340457,28.41851826109057,0.0780612610905677,0.0780612610905677
G01_R0368,G01,test,100,50,1e-05,0.75,0.2,0.0,0.0,59.592016,59.65629226742979,0.0642762674297898,0.0642762674297898
G01_R0369,G01,train,100,50,1e-05,0.75,0.3,0.0,0.0,109.594314,109.66288415660024,0.068570156600245,0.068570156600245
G01_R0370,G01,train,100,50,1e-05,0.7,0.1,0.0,0.0,28.446084,28.425568256319707,-0.020515743680292,0.020515743680292
G01_R0371,G01,train,100,50,1e-05,0.7,0.2,0.0,0.0,59.90051,59.735988715882016,-0.1645212841179812,0.1645212841179812
G01_R0372,G01,test,100,50,1e-05,0.7,0.3,0.0,0.0,110.213675,110.03444175235008,-0.1792332476499041,0.1792332476499041
G01_R0373,G01,train,100,50,1e-06,0.85,0.1,0.0,0.0,99.825659,99.8746386200943,0.0489796200943004,0.0489796200943004
G01_R0374,G01,train,100,50,1e-06,0.85,0.2,0.0,0.0,321.337835,321.47679868860746,0.1389636886074754,0.1389636886074754
G01_R0375,G01,train,100,50,1e-06,0.85,0.3,0.0,0.0,685.2637070000001,685.6834540373266,0.4197470373264877,0.4197470373264877
G01_R0376,G01,train,100,50,1e-06,0.8,0.1,0.0,0.0,100.096539,100.06472566637451,-0.0318133336254788,0.0318133336254788
G01_R0377,G01,test,100,50,1e-06,0.8,0.2,0.0,0.0,322.107681,321.9742734843428,-0.1334075156572112,0.1334075156572112
G01_R0378,G01,train,100,50,1e-06,0.8,0.3,0.0,0.0,686.7135089999999,686.6216452384234,-0.0918637615765192,0.0918637615765192
G01_R0379,G01,train,100,50,1e-06,0.75,0.1,0.0,0.0,100.40641,100.44903116902756,0.042621169027555,0.042621169027555
G01_R0380,G01,train,100,50,1e-06,0.75,0.2,0.0,0.0,322.987516,323.1606005631604,0.173084563160387,0.173084563160387
G01_R0381,G01,train,100,50,1e-06,0.75,0.3,0.0,0.0,688.3832960000001,688.9270284190974,0.5437324190972959,0.5437324190972959
G01_R0382,G01,train,100,50,1e-06,0.7,0.1,0.0,0.0,100.766271,100.71719204464208,-0.0490789553579276,0.0490789553579276
G01_R0383,G01,train,100,50,1e-06,0.7,0.2,0.0,0.0,323.997337,323.817160978111,-0.1801760218889967,0.1801760218889967
G01_R0384,G01,train,100,50,1e-06,0.7,0.3,0.0,0.0,690.323067,689.831864399529,-0.4912026004710697,0.4912026004710697
G01_R0385,G01,train,250,3,0.001,0.85,0.1,0.0,0.0,42.780836,42.86541468577273,0.0845786857727262,0.0845786857727262
G01_R0386,G01,train,250,3,0.001,0.85,0.2,0.0,0.0,61.354972,61.41822999095435,0.0632579909543551,0.0632579909543551
