split_name,family,case_uid,split
random80_20,in_distribution,G02_R0134,train
random80_20,in_distribution,G02_R0135,train
random80_20,in_distribution,G02_R0136,train
random80_20,in_distribution,G02_R0137,train
random80_20,in_distribution,G02_R0138,train
random80_20,in_distribution,G02_R0139,train
random80_20,in_distribution,G02_R0141,train
random80_20,in_distribution,G02_R0142,train
random80_20,in_distribution,G02_R0143,train
random80_20,in_distribution,G02_R0145,train
random80_20,in_distribution,G02_R0146,train
random80_20,in_distribution,G02_R0147,train
random80_20,in_distribution,G02_R0149,train
random80_20,in_distribution,G02_R0150,train
random80_20,in_distribution,G02_R0151,train
random80_20,in_distribution,G02_R0152,train
random80_20,in_distribution,G02_R0153,train
random80_20,in_distribution,G02_R0154,train
random80_20,in_distribution,G02_R0155,train
random80_20,in_distribution,G02_R0156,train
random80_20,in_distribution,G02_R0157,train
random80_20,in_distribution,G02_R0158,train
random80_20,in_distribution,G02_R0159,train
random80_20,in_distribution,G02_R0160,train
random80_20,in_distribution,G02_R0161,train
random80_20,in_distribution,G02_R0162,train
random80_20,in_distribution,G02_R0163,train
random80_20,in_distribution,G02_R0165,train
random80_20,in_distribution,G02_R0166,train
random80_20,in_distribution,G02_R0167,train
random80_20,in_distribution,G02_R0168,train
random80_20,in_distribution,G02_R0169,train
random80_20,in_distribution,G02_R0171,train
random80_20,in_distribution,G02_R0172,train
random80_20,in_distribution,G02_R0173,train
random80_20,in_distribution,G02_R0174,train
random80_20,in_distribution,G02_R0175,train
random80_20,in_distribution,G02_R0176,train
random80_20,in_distribution,G02_R0179,train
random80_20,in_distribution,G02_R0180,train
random80_20,in_distribution,G02_R0181,train
random80_20,in_distribution,G02_R0183,train
random80_20,in_distribution,G02_R0184,train
random80_20,in_distribution,G02_R0185,train
random80_20,in_distribution,G02_R0186,train
random80_20,in_distribution,G02_R0187,train
random80_20,in_distribution,G02_R0188,train
random80_20,in_distribution,G02_R0189,train
random80_20,in_distribution,G02_R0190,train
random80_20,in_distribution,G02_R0191,train
random80_20,in_distribution,G02_R0192,train
random80_20,in_distribution,G02_R0194,train
random80_20,in_distribution,G02_R0195,train
random80_20,in_distribution,G02_R0196,train
random80_20,in_distribution,G02_R0198,train
random80_20,in_distribution,G02_R0199,train
random80_20,in_distribution,G02_R0200,train
random80_20,in_distribution,G02_R0201,train
random80_20,in_distribution,G02_R0203,train
random80_20,in_distribution,G02_R0204,train
random80_20,in_distribution,G02_R0205,train
random80_20,in_distribution,G02_R0206,train
random80_20,in_distribution,G02_R0207,train
random80_20,in_distribution,G02_R0208,train
random80_20,in_distribution,G02_R0209,train
random80_20,in_distribution,G02_R0211,train
random80_20,in_distribution,G02_R0212,train
random80_20,in_distribution,G02_R0213,train
random80_20,in_distribution,G02_R0214,train
random80_20,in_distribution,G02_R0215,train
random80_20,in_distribution,G02_R0216,train
random80_20,in_distribution,G02_R0217,train
random80_20,in_distribution,G02_R0218,train
random80_20,in_distribution,G02_R0219,train
random80_20,in_distribution,G02_R0220,train
random80_20,in_distribution,G02_R0221,train
random80_20,in_distribution,G02_R0222,train
random80_20,in_distribution,G02_R0223,train
random80_20,in_distribution,G02_R0224,train
random80_20,in_distribution,G02_R0225,train
random80_20,in_distribution,G02_R0226,train
random80_20,in_distribution,G02_R0228,train
random80_20,in_distribution,G02_R0230,train
random80_20,in_distribution,G02_R0231,train
random80_20,in_distribution,G02_R0233,train
random80_20,in_distribution,G02_R0235,train
random80_20,in_distribution,G02_R0236,train
random80_20,in_distribution,G02_R0237,train
random80_20,in_distribution,G02_R0238,train
random80_20,in_distribution,G02_R0239,train
random80_20,in_distribution,G02_R0240,train
random80_20,in_distribution,G02_R0241,train
random80_20,in_distribution,G02_R0242,train
random80_20,in_distribution,G02_R0244,train
random80_20,in_distribution,G02_R0245,train
random80_20,in_distribution,G02_R0246,train
random80_20,in_distribution,G02_R0247,train
random80_20,in_distribution,G02_R0248,train
random80_20,in_distribution,G02_R0249,train
random80_20,in_distribution,G02_R0250,train
random80_20,in_distribution,G02_R0252,train
random80_20,in_distribution,G02_R0254,train
random80_20,in_distribution,G02_R0255,train
random80_20,in_distribution,G02_R0256,train
random80_20,in_distribution,G02_R0259,train
random80_20,in_distribution,G02_R0261,train
random80_20,in_distribution,G02_R0263,train
random80_20,in_distribution,G02_R0264,train
random80_20,in_distribution,G02_R0266,train
random80_20,in_distribution,G02_R0268,train
random80_20,in_distribution,G02_R0269,train
random80_20,in_distribution,G02_R0270,train
random80_20,in_distribution,G02_R0272,train
random80_20,in_distribution,G02_R0273,train
random80_20,in_distribution,G02_R0275,train
random80_20,in_distribution,G02_R0276,train
random80_20,in_distribution,G02_R0278,train
random80_20,in_distribution,G02_R0279,train
random80_20,in_distribution,G02_R0280,train
random80_20,in_distribution,G02_R0281,train
random80_20,in_distribution,G02_R0282,train
random80_20,in_distribution,G02_R0283,train
random80_20,in_distribution,G02_R0286,train
random80_20,in_distribution,G02_R0287,train
random80_20,in_distribution,G02_R0291,train
random80_20,in_distribution,G02_R0292,train
random80_20,in_distribution,G02_R0293,train
random80_20,in_distribution,G02_R0294,train
random80_20,in_distribution,G02_R0295,train
random80_20,in_distribution,G02_R0296,train
random80_20,in_distribution,G02_R0297,train
random80_20,in_distribution,G02_R0298,train
random80_20,in_distribution,G02_R0299,train
random80_20,in_distribution,G02_R0300,train
random80_20,in_distribution,G02_R0302,train
random80_20,in_distribution,G02_R0303,train
random80_20,in_distribution,G02_R0304,train
random80_20,in_distribution,G02_R0305,train
random80_20,in_distribution,G02_R0306,train
random80_20,in_distribution,G02_R0307,train
random80_20,in_distribution,G02_R0309,train
random80_20,in_distribution,G02_R0310,train
random80_20,in_distribution,G02_R0311,train
random80_20,in_distribution,G02_R0312,train
random80_20,in_distribution,G02_R0313,train
random80_20,in_distribution,G02_R0314,train
random80_20,in_distribution,G02_R0315,train
random80_20,in_distribution,G02_R0316,train
random80_20,in_distribution,G02_R0318,train
random80_20,in_distribution,G02_R0319,train
random80_20,in_distribution,G02_R0320,train
random80_20,in_distribution,G02_R0321,train
random80_20,in_distribution,G02_R0322,train
random80_20,in_distribution,G02_R0324,train
random80_20,in_distribution,G02_R0325,train
random80_20,in_distribution,G02_R0326,train
random80_20,in_distribution,G02_R0328,train
random80_20,in_distribution,G02_R0329,train
random80_20,in_distribution,G02_R0330,train
random80_20,in_distribution,G02_R0331,train
random80_20,in_distribution,G02_R0332,train
random80_20,in_distribution,G02_R0333,train
random80_20,in_distribution,G02_R0334,train
random80_20,in_distribution,G02_R0337,train
random80_20,in_distribution,G02_R0338,train
random80_20,in_distribution,G02_R0339,train
random80_20,in_distribution,G02_R0340,train
random80_20,in_distribution,G02_R0342,train
random80_20,in_distribution,G02_R0343,train
random80_20,in_distribution,G02_R0344,train
random80_20,in_distribution,G02_R0345,train
random80_20,in_distribution,G02_R0347,train
random80_20,in_distribution,G02_R0351,train
random80_20,in_distribution,G02_R0352,train
random80_20,in_distribution,G02_R0353,train
random80_20,in_distribution,G02_R0354,train
random80_20,in_distribution,G02_R0355,train
random80_20,in_distribution,G02_R0356,train
random80_20,in_distribution,G02_R0357,train
random80_20,in_distribution,G02_R0358,train
random80_20,in_distribution,G02_R0360,train
random80_20,in_distribution,G02_R0363,train
random80_20,in_distribution,G02_R0364,train
random80_20,in_distribution,G02_R0365,train
random80_20,in_distribution,G02_R0366,train
random80_20,in_distribution,G02_R0367,train
random80_20,in_distribution,G02_R0368,train
random80_20,in_distribution,G02_R0369,train
random80_20,in_distribution,G02_R0370,train
random80_20,in_distribution,G02_R0371,train
random80_20,in_distribution,G02_R0372,train
random80_20,in_distribution,G02_R0373,train
random80_20,in_distribution,G02_R0374,train
random80_20,in_distribution,G02_R0375,train
random80_20,in_distribution,G02_R0376,train
random80_20,in_distribution,G02_R0377,train
random80_20,in_distribution,G02_R0378,train
random80_20,in_distribution,G02_R0379,train
random80_20,in_distribution,G02_R0380,train
random80_20,in_distribution,G02_R0381,train
random80_20,in_distribution,G02_R0383,train
random80_20,in_distribution,G02_R0384,train
random80_20,in_distribution,G02_R0385,train
random80_20,in_distribution,G02_R0386,train
random80_20,in_distribution,G02_R0387,train
random80_20,in_distribution,G02_R0388,train
random80_20,in_distribution,G02_R0389,train
random80_20,in_distribution,G02_R0390,train
random80_20,in_distribution,G02_R0391,train
random80_20,in_distribution,G02_R0392,train
random80_20,in_distribution,G02_R0393,train
random80_20,in_distribution,G02_R0396,train
random80_20,in_distribution,G02_R0398,train
random80_20,in_distribution,G02_R0399,train
random80_20,in_distribution,G02_R0400,train
random80_20,in_distribution,G02_R0401,train
random80_20,in_distribution,G02_R0402,train
random80_20,in_distribution,G02_R0404,train
random80_20,in_distribution,G02_R0405,train
random80_20,in_distribution,G02_R0407,train
random80_20,in_distribution,G02_R0408,train
random80_20,in_distribution,G02_R0409,train
random80_20,in_distribution,G02_R0410,train
random80_20,in_distribution,G02_R0411,train
random80_20,in_distribution,G02_R0412,train
random80_20,in_distribution,G02_R0413,train
random80_20,in_distribution,G02_R0415,train
random80_20,in_distribution,G02_R0417,train
random80_20,in_distribution,G02_R0418,train
random80_20,in_distribution,G02_R0419,train
random80_20,in_distribution,G02_R0421,train
random80_20,in_distribution,G02_R0422,train
random80_20,in_distribution,G02_R0423,train
random80_20,in_distribution,G02_R0424,train
random80_20,in_distribution,G02_R0426,train
random80_20,in_distribution,G02_R0427,train
random80_20,in_distribution,G02_R0428,train
random80_20,in_distribution,G02_R0431,train
random80_20,in_distribution,G02_R0432,train
random80_20,in_distribution,G02_R0434,train
random80_20,in_distribution,G02_R0435,train
random80_20,in_distribution,G02_R0436,train
random80_20,in_distribution,G02_R0438,train
random80_20,in_distribution,G02_R0439,train
random80_20,in_distribution,G02_R0440,train
random80_20,in_distribution,G02_R0441,train
random80_20,in_distribution,G02_R0444,train
random80_20,in_distribution,G02_R0446,train
random80_20,in_distribution,G02_R0447,train
random80_20,in_distribution,G02_R0448,train
random80_20,in_distribution,G02_R0449,train
random80_20,in_distribution,G02_R0450,train
random80_20,in_distribution,G02_R0451,train
random80_20,in_distribution,G02_R0452,train
random80_20,in_distribution,G02_R0456,train
random80_20,in_distribution,G02_R0457,train
random80_20,in_distribution,G02_R0458,train
random80_20,in_distribution,G02_R0459,train
random80_20,in_distribution,G02_R0460,train
random80_20,in_distribution,G02_R0462,train
random80_20,in_distribution,G02_R0463,train
random80_20,in_distribution,G02_R0465,train
random80_20,in_distribution,G02_R0466,train
random80_20,in_distribution,G02_R0467,train
random80_20,in_distribution,G02_R0469,train
random80_20,in_distribution,G02_R0470,train
random80_20,in_distribution,G02_R0471,train
random80_20,in_distribution,G02_R0472,train
random80_20,in_distribution,G02_R0473,train
random80_20,in_distribution,G02_R0474,train
random80_20,in_distribution,G02_R0476,train
random80_20,in_distribution,G02_R0478,train
random80_20,in_distribution,G02_R0479,train
random80_20,in_distribution,G02_R0480,train
random80_20,in_distribution,G02_R0481,train
random80_20,in_distribution,G02_R0482,train
random80_20,in_distribution,G02_R0483,train
random80_20,in_distribution,G02_R0484,train
random80_20,in_distribution,G02_R0485,train
random80_20,in_distribution,G02_R0487,train
random80_20,in_distribution,G02_R0489,train
random80_20,in_distribution,G02_R0490,train
random80_20,in_distribution,G02_R0491,train
random80_20,in_distribution,G02_R0492,train
random80_20,in_distribution,G02_R0495,train
random80_20,in_distribution,G02_R0496,train
random80_20,in_distribution,G02_R0498,train
random80_20,in_distribution,G02_R0499,train
random80_20,in_distribution,G02_R0500,train
random80_20,in_distribution,G02_R0502,train
random80_20,in_distribution,G02_R0504,train
random80_20,in_distribution,G02_R0505,train
random80_20,in_distribution,G02_R0506,train
random80_20,in_distribution,G02_R0507,train
random80_20,in_distribution,G02_R0508,train
random80_20,in_distribution,G02_R0509,train
random80_20,in_distribution,G02_R0510,train
random80_20,in_distribution,G02_R0511,train
random80_20,in_distribution,G02_R0512,train
random80_20,in_distribution,G02_R0513,train
random80_20,in_distribution,G02_R0515,train
random80_20,in_distribution,G02_R0516,train
random80_20,in_distribution,G02_R0517,train
random80_20,in_distribution,G02_R0518,train
random80_20,in_distribution,G02_R0519,train
random80_20,in_distribution,G02_R0520,train
random80_20,in_distribution,G02_R0522,train
random80_20,in_distribution,G02_R0523,train
random80_20,in_distribution,G02_R0524,train
random80_20,in_distribution,G02_R0525,train
random80_20,in_distribution,G02_R0526,train
random80_20,in_distribution,G02_R0527,train
random80_20,in_distribution,G02_R0529,train
random80_20,in_distribution,G02_R0530,train
random80_20,in_distribution,G02_R0531,train
random80_20,in_distribution,G02_R0532,train
random80_20,in_distribution,G02_R0533,train
random80_20,in_distribution,G02_R0534,train
random80_20,in_distribution,G02_R0535,train
random80_20,in_distribution,G02_R0536,train
random80_20,in_distribution,G02_R0537,train
random80_20,in_distribution,G02_R0538,train
random80_20,in_distribution,G02_R0539,train
random80_20,in_distribution,G02_R0540,train
